company_code,company_name,report_year,document_type,source_url,retrieval_url,local_path,sha256,size
600900.SH,长江电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600900_20260430_WC8R.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600900_20260430_WC8R.pdf,data/raw/600900.SH/2025/annual_report.pdf,aa0cdb92e3aad81b1e6454594a64cacbcfeb9013b10dd31f47a93a94e7a70f91,1533692
600900.SH,长江电力,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600900_20260430_0VWG.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600900_20260430_0VWG.pdf,data/raw/600900.SH/2025/esg_report.pdf,9f01f77ecd3f9ca0e793abc980e16755cf5bd0afd6036debd1047cbd0f45481e,2685829
600995.SH,南网储能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600995_20260331_DFTM.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600995_20260331_DFTM.pdf,data/raw/600995.SH/2025/annual_report.pdf,d0e94cbab95133cf290dbad84453bf14731ea5ab0909bf53b76d30e7a4a3b0f5,1683855
600995.SH,南网储能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600995_20260331_JL44.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600995_20260331_JL44.pdf,data/raw/600995.SH/2025/esg_report.pdf,856c2756c66c5cd21f1d348094dd279754f8bf72dbc8439a507b0f66ea8b8acb,38679173
601567.SH,三星电气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601567_20260425_IJJK.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601567_20260425_IJJK.pdf,data/raw/601567.SH/2025/esg_report.pdf,f529cde43b671ebccffb3af610a2a145aa32fabeaf22ce9a4440268332fd0603,31041801
601567.SH,三星电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601567_20260425_YPP2.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601567_20260425_YPP2.pdf,data/raw/601567.SH/2025/annual_report.pdf,f0e53eec7e22468b99413e2f5f5e138a4ba21fa22fbd5d2fe9a29ff081640381,1718438
688676.SH,金盘科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/688676_20260321_RGI3.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/688676_20260321_RGI3.pdf,data/raw/688676.SH/2025/esg_report.pdf,b0083aff51906c738345d6ce0d31ed6c280db46f7acadff0f8b2f79eaaee358a,74426559
688676.SH,金盘科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/688676_20260321_XTVS.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/688676_20260321_XTVS.pdf,data/raw/688676.SH/2025/annual_report.pdf,b4ed28f63fcaa6d85a8df448b87870cfc2aa9917dbac8124772b7777b6a3c797,3666815
600339.SH,中油工程,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600339_20260411_1IH9.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/600339_20260411_1IH9.pdf,data/raw/600339.SH/2025/annual_report.pdf,8b878ce01bcee79900cad0ce7802e23efe193160bab6239bb26faae8fc19bb54,1719196
688408.SH,中信博,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/688408_20260417_UUI3.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/688408_20260417_UUI3.pdf,data/raw/688408.SH/2025/annual_report.pdf,b1a8c99560dee0f8e5bf5f65de69982aeb9e3873985378cfeff45a11c57515db,2848569
600406.SH,国电南瑞,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600406_20260430_JEME.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600406_20260430_JEME.pdf,data/raw/600406.SH/2025/annual_report.pdf,263607df17b8f71f891ff2e046120f123f146039a9097b93aa9b2527d79fa25c,2945464
688248.SH,南网科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688248_20260331_B0KW.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688248_20260331_B0KW.pdf,data/raw/688248.SH/2025/annual_report.pdf,5238a0618c221be6fe17013e9adc10b67db55cca52550a0451fc4778852ddbe0,2487704
688248.SH,南网科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688248_20260331_GK1A.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688248_20260331_GK1A.pdf,data/raw/688248.SH/2025/esg_report.pdf,05beed0de3950d8214f696e2572a4398eb41ea50f0478dc6923d01d5d1fa6a97,28966520
