company_code,company_name,indicator_code,value,source,industry,sample_count
300932.SZ,三友联众,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
300932.SZ,三友联众,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
300932.SZ,三友联众,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
300932.SZ,三友联众,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
300932.SZ,三友联众,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
300932.SZ,三友联众,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
300932.SZ,三友联众,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
300932.SZ,三友联众,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
300932.SZ,三友联众,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
300932.SZ,三友联众,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
300932.SZ,三友联众,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
300932.SZ,三友联众,Q_G_ROA,4.82964985516,industry_median,Unknown,214
300932.SZ,三友联众,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
300932.SZ,三友联众,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
300932.SZ,三友联众,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
300932.SZ,三友联众,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
300932.SZ,三友联众,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
300932.SZ,三友联众,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
300932.SZ,三友联众,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
300933.SZ,中辰股份,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
300933.SZ,中辰股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
300933.SZ,中辰股份,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
300933.SZ,中辰股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
300933.SZ,中辰股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
300933.SZ,中辰股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
300933.SZ,中辰股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
300933.SZ,中辰股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
300933.SZ,中辰股份,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
300933.SZ,中辰股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
300933.SZ,中辰股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
300933.SZ,中辰股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
300933.SZ,中辰股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
300933.SZ,中辰股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
300933.SZ,中辰股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
300933.SZ,中辰股份,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
300933.SZ,中辰股份,Q_G_ROA,4.82964985516,industry_median,Unknown,214
300933.SZ,中辰股份,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
300933.SZ,中辰股份,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
300933.SZ,中辰股份,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
300933.SZ,中辰股份,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
300933.SZ,中辰股份,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
300933.SZ,中辰股份,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
300933.SZ,中辰股份,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
300933.SZ,中辰股份,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
300953.SZ,震裕科技,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
300953.SZ,震裕科技,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
300953.SZ,震裕科技,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
300953.SZ,震裕科技,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
300953.SZ,震裕科技,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
300953.SZ,震裕科技,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
300953.SZ,震裕科技,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
300953.SZ,震裕科技,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
300953.SZ,震裕科技,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
300953.SZ,震裕科技,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
300953.SZ,震裕科技,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
300953.SZ,震裕科技,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
300953.SZ,震裕科技,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
300953.SZ,震裕科技,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
300953.SZ,震裕科技,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
300953.SZ,震裕科技,Q_G_ROA,4.82964985516,industry_median,Unknown,214
300953.SZ,震裕科技,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
300953.SZ,震裕科技,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
300953.SZ,震裕科技,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
300953.SZ,震裕科技,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
300953.SZ,震裕科技,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_median,Unknown,384
300953.SZ,震裕科技,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
300953.SZ,震裕科技,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
300953.SZ,震裕科技,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
300953.SZ,震裕科技,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
300953.SZ,震裕科技,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301002.SZ,崧盛股份,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301002.SZ,崧盛股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301002.SZ,崧盛股份,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301002.SZ,崧盛股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301002.SZ,崧盛股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301002.SZ,崧盛股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301002.SZ,崧盛股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301002.SZ,崧盛股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301002.SZ,崧盛股份,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301002.SZ,崧盛股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301002.SZ,崧盛股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301002.SZ,崧盛股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301002.SZ,崧盛股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301002.SZ,崧盛股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301002.SZ,崧盛股份,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
301002.SZ,崧盛股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301002.SZ,崧盛股份,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301002.SZ,崧盛股份,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301002.SZ,崧盛股份,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301002.SZ,崧盛股份,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301002.SZ,崧盛股份,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
301002.SZ,崧盛股份,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
301002.SZ,崧盛股份,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301002.SZ,崧盛股份,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
301002.SZ,崧盛股份,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301002.SZ,崧盛股份,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301012.SZ,扬电科技,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301012.SZ,扬电科技,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301012.SZ,扬电科技,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301012.SZ,扬电科技,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301012.SZ,扬电科技,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301012.SZ,扬电科技,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301012.SZ,扬电科技,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301012.SZ,扬电科技,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301012.SZ,扬电科技,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301012.SZ,扬电科技,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301012.SZ,扬电科技,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301012.SZ,扬电科技,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301012.SZ,扬电科技,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301012.SZ,扬电科技,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301012.SZ,扬电科技,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
301012.SZ,扬电科技,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301012.SZ,扬电科技,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301012.SZ,扬电科技,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301012.SZ,扬电科技,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301012.SZ,扬电科技,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301012.SZ,扬电科技,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
301012.SZ,扬电科技,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
301012.SZ,扬电科技,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301012.SZ,扬电科技,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301012.SZ,扬电科技,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301023.SZ,奕帆传动,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301023.SZ,奕帆传动,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301023.SZ,奕帆传动,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301023.SZ,奕帆传动,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301023.SZ,奕帆传动,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301023.SZ,奕帆传动,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301023.SZ,奕帆传动,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301023.SZ,奕帆传动,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301023.SZ,奕帆传动,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301023.SZ,奕帆传动,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301023.SZ,奕帆传动,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301023.SZ,奕帆传动,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301023.SZ,奕帆传动,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301023.SZ,奕帆传动,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301023.SZ,奕帆传动,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301023.SZ,奕帆传动,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301023.SZ,奕帆传动,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301040.SZ,中环海陆,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301040.SZ,中环海陆,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301040.SZ,中环海陆,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301040.SZ,中环海陆,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301040.SZ,中环海陆,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301040.SZ,中环海陆,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301040.SZ,中环海陆,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301040.SZ,中环海陆,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301040.SZ,中环海陆,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301040.SZ,中环海陆,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301040.SZ,中环海陆,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301040.SZ,中环海陆,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301040.SZ,中环海陆,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301040.SZ,中环海陆,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301040.SZ,中环海陆,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301040.SZ,中环海陆,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301040.SZ,中环海陆,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301040.SZ,中环海陆,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301040.SZ,中环海陆,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301040.SZ,中环海陆,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
301040.SZ,中环海陆,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
301040.SZ,中环海陆,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301040.SZ,中环海陆,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301040.SZ,中环海陆,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301063.SZ,海锅股份,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301063.SZ,海锅股份,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301063.SZ,海锅股份,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301063.SZ,海锅股份,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301063.SZ,海锅股份,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301063.SZ,海锅股份,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301063.SZ,海锅股份,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301063.SZ,海锅股份,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301063.SZ,海锅股份,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301063.SZ,海锅股份,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301063.SZ,海锅股份,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301063.SZ,海锅股份,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301063.SZ,海锅股份,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301063.SZ,海锅股份,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301063.SZ,海锅股份,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301063.SZ,海锅股份,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301063.SZ,海锅股份,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301063.SZ,海锅股份,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301063.SZ,海锅股份,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301063.SZ,海锅股份,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
301063.SZ,海锅股份,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
301063.SZ,海锅股份,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301063.SZ,海锅股份,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
301063.SZ,海锅股份,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301063.SZ,海锅股份,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301082.SZ,久盛电气,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301082.SZ,久盛电气,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301082.SZ,久盛电气,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301082.SZ,久盛电气,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301082.SZ,久盛电气,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301082.SZ,久盛电气,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301082.SZ,久盛电气,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301082.SZ,久盛电气,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301082.SZ,久盛电气,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301082.SZ,久盛电气,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301082.SZ,久盛电气,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301082.SZ,久盛电气,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301082.SZ,久盛电气,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301082.SZ,久盛电气,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301082.SZ,久盛电气,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
301082.SZ,久盛电气,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301082.SZ,久盛电气,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301082.SZ,久盛电气,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301082.SZ,久盛电气,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301082.SZ,久盛电气,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301082.SZ,久盛电气,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
301082.SZ,久盛电气,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
301082.SZ,久盛电气,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301082.SZ,久盛电气,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301082.SZ,久盛电气,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301120.SZ,新特电气,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301120.SZ,新特电气,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301120.SZ,新特电气,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301120.SZ,新特电气,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301120.SZ,新特电气,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301120.SZ,新特电气,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301120.SZ,新特电气,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301120.SZ,新特电气,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301120.SZ,新特电气,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301120.SZ,新特电气,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301120.SZ,新特电气,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301120.SZ,新特电气,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301120.SZ,新特电气,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301120.SZ,新特电气,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301120.SZ,新特电气,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
301120.SZ,新特电气,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301120.SZ,新特电气,Q_S_EDU_PER_EMPLOYEE,134.0,industry_median,Unknown,222
301120.SZ,新特电气,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301120.SZ,新特电气,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301120.SZ,新特电气,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301120.SZ,新特电气,Q_G_CASH_REALIZATION,106.674299656,industry_median,Unknown,286
301120.SZ,新特电气,Q_G_COST_REVENUE_RATE,95.1661055048,industry_median,Unknown,302
301120.SZ,新特电气,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301120.SZ,新特电气,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301120.SZ,新特电气,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301121.SZ,紫建电子,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301121.SZ,紫建电子,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301121.SZ,紫建电子,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301121.SZ,紫建电子,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301121.SZ,紫建电子,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301121.SZ,紫建电子,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301121.SZ,紫建电子,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301121.SZ,紫建电子,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301121.SZ,紫建电子,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301121.SZ,紫建电子,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301121.SZ,紫建电子,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301121.SZ,紫建电子,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301121.SZ,紫建电子,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301121.SZ,紫建电子,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301121.SZ,紫建电子,Q_S_DONATION_RATE,0.0101674609757,industry_median,Unknown,270
301121.SZ,紫建电子,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_median,Unknown,83
301121.SZ,紫建电子,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301121.SZ,紫建电子,Q_G_OPERATING_MARGIN,7.79810136571,industry_median,Unknown,243
301121.SZ,紫建电子,Q_G_EBITDA_MARGIN,14.3784319991,industry_median,Unknown,215
301121.SZ,紫建电子,Q_G_EBITDA_INTEREST,6.71240301904,industry_median,Unknown,271
301121.SZ,紫建电子,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_median,Unknown,115
301150.SZ,中一科技,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301150.SZ,中一科技,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301150.SZ,中一科技,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301150.SZ,中一科技,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301150.SZ,中一科技,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301150.SZ,中一科技,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301150.SZ,中一科技,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
301150.SZ,中一科技,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_median,Unknown,44
301150.SZ,中一科技,Q_E_WATER_INTENSITY,124.0,industry_median,Unknown,82
301150.SZ,中一科技,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_median,Unknown,23
301150.SZ,中一科技,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_median,Unknown,50
301150.SZ,中一科技,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_median,Unknown,27
301150.SZ,中一科技,Q_S_SAFETY_INVEST_RATE,8.0,industry_median,Unknown,57
301150.SZ,中一科技,Q_S_ENV_INVEST_RATE,3.0,industry_median,Unknown,61
301150.SZ,中一科技,Q_G_ROA,4.82964985516,industry_median,Unknown,214
301150.SZ,中一科技,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_median,Unknown,383
301150.SZ,中一科技,Q_G_QUICK_RATIO,116.836108816,industry_median,Unknown,353
301150.SZ,中一科技,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_median,Unknown,208
301152.SZ,天力锂能,Q_E_GHG_INTENSITY,96.0,industry_median,Unknown,105
301152.SZ,天力锂能,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_median,Unknown,25
301152.SZ,天力锂能,Q_E_ENERGY_INTENSITY,84.0,industry_median,Unknown,86
301152.SZ,天力锂能,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_median,Unknown,55
301152.SZ,天力锂能,Q_E_NOX_INTENSITY,46.8914518705,industry_median,Unknown,37
301152.SZ,天力锂能,Q_E_SO2_INTENSITY,88.6712070065,industry_median,Unknown,26
301152.SZ,天力锂能,Q_E_PM_INTENSITY,11.6011859525,industry_median,Unknown,35
