company_code,company_name,official_domain,candidate_url,evidence_file,evidence_count,verification_status,next_action
300222.SZ,科大智能,irm.cnin,http://irm.cnin,data/text/300222.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300274.SZ,阳光电源,en.sungrowpower.com,https://en.sungrowpower.com/security-,data/text/300274.SZ/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300274.SZ,阳光电源,recognition.ecovadis.com,https://recognition.ecovadis.com/tjJzv8fMVk-ZkZJxEHPPzQ,data/text/300274.SZ/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300274.SZ,阳光电源,sungrowpower.com,http://www.sungrowpower.com,data/text/300274.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300283.SZ,温州宏丰,wzhf.com,http://www.wzhf.com,data/text/300283.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300316.SZ,晶盛机电,jsjd.cc,http://www.jsjd.cc/,data/text/300316.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300340.SZ,科恒股份,ir.p5,https://ir.p5,data/text/300340.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300340.SZ,科恒股份,keheng.com.cn,http://www.keheng.com.cn,data/text/300340.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300409.SZ,道氏技术,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/report/list,data/text/300409.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300410.SZ,正业科技,zhengyee.com,http://www.zhengyee.com,data/text/300410.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300423.SZ,昇辉科技,ir.p5w,https://ir.p5w,data/text/300423.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300427.SZ,红相股份,redphase.com.cn,https://www.redphase.com.cn,data/text/300427.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300432.SZ,富临精工,fulinpm.com,http://www.fulinpm.com,data/text/300432.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300443.SZ,金雷股份,ir.p5w,https://ir.p5w,data/text/300443.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300443.SZ,金雷股份,jinleiwind.com,http://www.jinleiwind.com,data/text/300443.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300483.SZ,首华燃气,ir.p,https://ir.p,data/text/300483.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300483.SZ,首华燃气,primagas.com.cn,http://www.primagas.com.cn/,data/text/300483.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300491.SZ,通合科技,ir.p5w,https://ir.p5w.,data/text/300491.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300491.SZ,通合科技,rs.p5w,http://rs.p5w.,data/text/300491.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300491.SZ,通合科技,sjzthdz.com,http://www.sjzthdz.com,data/text/300491.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300510.SZ,金冠股份,cninfo.c,http://www.cninfo.c,data/text/300510.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300510.SZ,金冠股份,jinguan-electric.com,https://www.jinguan-electric.com/,data/text/300510.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300514.SZ,友讯达,ir.p,https://ir.p,data/text/300514.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300568.SZ,星源材质,ir.p5w.net,https://ir.p5w.net,data/text/300568.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300569.SZ,天能重工,ir.p5w.net,https://ir.p5w.net,data/text/300569.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300569.SZ,天能重工,qdtnp.com,http://www.qdtnp.com,data/text/300569.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300617.SZ,安靠智电,chinext.cs.com.cn,http://chinext.cs.com.cn,data/text/300617.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300617.SZ,安靠智电,cnstock.com,http://www.cnstock.com,data/text/300617.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300617.SZ,安靠智电,jjckb.cn,http://www.jjckb.cn,data/text/300617.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300648.SZ,星云股份,e-nebula.com,http://www.e-nebula.com/,data/text/300648.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300648.SZ,星云股份,irm.cn,http://irm.cn,data/text/300648.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300670.SZ,大烨智能,daybright.cn,http://www.daybright.cn,data/text/300670.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300670.SZ,大烨智能,jjckb.cn,http://www.jjckb.cn,data/text/300670.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300713.SZ,英可瑞,szincrease.com,https://www.szincrease.com/,data/text/300713.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300724.SZ,捷佳伟创,chinasc.com.cn,http://www.chinasc.com.cn,data/text/300724.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300751.SZ,迈为股份,maxwell-gp.com,https://www.maxwell-gp.com/,data/text/300751.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300769.SZ,德方纳米,dynanonic.com,https://www.dynanonic.com,data/text/300769.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300769.SZ,德方纳米,ir.p5w,https://ir.p5w,data/text/300769.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300776.SZ,帝尔激光,ir.p5w,https://ir.p5w,data/text/300776.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300842.SZ,帝科股份,dkem.cn,http://www.dkem.cn/,data/text/300842.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300850.SZ,新强联,ir-online.cn,https://www.ir-online.cn/,data/text/300850.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300850.SZ,新强联,lyxqlbearing.com.cn,https://www.lyxqlbearing.com.cn/,data/text/300850.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300870.SZ,欧陆通,honor-cn.com,http://www.honor-cn.com,data/text/300870.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300880.SZ,迦南智能,ir.p5w,http://ir.p5w.,data/text/300880.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300880.SZ,迦南智能,irm.cni,http://irm.cni,data/text/300880.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300919.SZ,中伟新材,cngrgf.com.cn,http://www.cngrgf.com.cn,data/text/300919.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300919.SZ,中伟新材,ir.p5w,https://ir.p5w,data/text/300919.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300932.SZ,三友联众,sanyourelay.com,http://www.sanyourelay.com,data/text/300932.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300933.SZ,中辰股份,zcdl.com,https://www.zcdl.com,data/text/300933.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300953.SZ,震裕科技,ywxt.sthjt.jiangsu.gov.c,http://ywxt.sthjt.jiangsu.gov.c,data/text/300953.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
300953.SZ,震裕科技,zhenyumould.com,http://www.zhenyumould.com,data/text/300953.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301002.SZ,崧盛股份,cn.sosen.com,https://cn.sosen.com,data/text/301002.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301002.SZ,崧盛股份,ir.p5w.net,https://ir.p5w.net,data/text/301002.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301012.SZ,扬电科技,jsyddq.cn,http://www.jsyddq.cn/,data/text/301012.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301023.SZ,奕帆传动,ir.p5w,https://ir.p5w,data/text/301023.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301023.SZ,奕帆传动,yifanmotor.com,http://www.yifanmotor.com/,data/text/301023.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301063.SZ,海锅股份,ywxt.sthjt,http://ywxt.sthjt.,data/text/301063.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301120.SZ,新特电气,hjxxpl.bevoice.com.cn,http://hjxxpl.bevoice.com.cn,data/text/301120.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301120.SZ,新特电气,xinhuadu.com.cn,http://www.xinhuadu.com.cn,data/text/301120.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301121.SZ,紫建电子,gdvdl.com,http://www.gdvdl.com,data/text/301121.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301121.SZ,紫建电子,ir.p5w.net,https://ir.p5w.net,data/text/301121.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301150.SZ,中一科技,rs.p5,https://rs.p5,data/text/301150.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301152.SZ,天力锂能,xxtlln.com,https://www.xxtlln.com/,data/text/301152.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301157.SZ,华塑科技,huasucn.com,https://huasucn.com/,data/text/301157.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301163.SZ,宏德股份,hongdegf.cn,https://www.hongdegf.cn/,data/text/301163.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301222.SZ,浙江恒威,hwbattery.com,http://www.hwbattery.com,data/text/301222.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,163.com,https://www.163.com/dy/article/IO6BUBNS0538NSS8.html,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1802990253204423557,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,caifuhao.eastmoney.com,https://caifuhao.eastmoney.com/news/20230128170204584419040,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,irm.cninfo.c,http://irm.cninfo.c,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,m.zhitongcaijing.com,https://m.zhitongcaijing.com/article/share.html?content,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,news.sohu.com,https://news.sohu.com/a/882102771,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,rail.ally.net.cn,http://rail.ally.net.cn/html/2026/chengguijiaotong_,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,rongmeiti.myzaker.com,https://rongmeiti.myzaker.com/article,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301226.SZ,祥明智能,xiangming.com,http://www.xiangming.com,data/text/301226.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301232.SZ,飞沃科技,ir.p5w,https://ir.p5w,data/text/301232.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301232.SZ,飞沃科技,shfinework.cn,http://www.shfinework.cn/,data/text/301232.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301266.SZ,宇邦新材,jjckb.xinhuanet.com,http://jjckb.xinhuanet.com/,data/text/301266.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301266.SZ,宇邦新材,yourbest.com.cn,http://www.yourbest.com.cn/,data/text/301266.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301278.SZ,快可电子,qc-solar.com,http://www.qc-solar.com,data/text/301278.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301291.SZ,明阳电气,mingyang.com.cn,http://www.mingyang.com.cn,data/text/301291.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301295.SZ,美硕科技,cinfo.com.cn,http://www.cinfo.com.cn,data/text/301295.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301295.SZ,美硕科技,msrelay.cn,https://www.msrelay.cn/,data/text/301295.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301327.SZ,华宝新能,hello-tech.com,https://www.hello-tech.com/,data/text/301327.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301327.SZ,华宝新能,s.com,https://s.com,data/text/301327.SZ/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301327.SZ,华宝新能,s.comein.cn,https://s.comein.cn,data/text/301327.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301349.SZ,信德新材,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/301349.SZ/2025/annual_report.txt,3,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301358.SZ,湖南裕能,hunanyuneng.com,http://www.hunanyuneng.com,data/text/301358.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301386.SZ,未来电器,ir.p5w.ne,https://ir.p5w.ne,data/text/301386.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301386.SZ,未来电器,szfuture.com,http://www.szfuture.com/,data/text/301386.SZ/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301388.SZ,欣灵电气,c-lin.cn,https://www.c-lin.cn/,data/text/301388.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301456.SZ,盘古智能,paguld.com,http://www.paguld.com,data/text/301456.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301456.SZ,盘古智能,rs.p5w.net,http://rs.p5w.net,data/text/301456.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301487.SZ,盟固利,htmgl.com.cn,http://www.htmgl.com.cn/,data/text/301487.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301511.SZ,德福科技,jjdefu.com,http://www.jjdefu.com,data/text/301511.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
301587.SZ,中瑞股份,zrelectron.com,http://www.zrelectron.com,data/text/301587.SZ/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600011.SH,华能国际,cas.org.cn,http://www.cas.org.cn/,data/text/600011.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600011.SH,华能国际,hjxxpl.bevoice.com.cn,https://hjxxpl.bevoice.com.cn,data/text/600011.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600011.SH,华能国际,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600011.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600023.SH,浙能电力,zzepc.com.cn,http://www.zzepc.com.cn/,data/text/600023.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600025.SH,华能水电,hnlcj.cn,http://www.hnlcj.cn/,data/text/600025.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600027.SH,华电国际,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/dal/newindex,data/text/600027.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600028.SH,中国石化,chinamoney.com.cn,http://www.chinamoney.com.cn,data/text/600028.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600028.SH,中国石化,sinopec.com,http://www.sinopec.com,data/text/600028.SH/2025/annual_report.txt,10,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600089.SH,特变电工,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600089.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600089.SH,特变电工,tbea.com,https://www.tbea.com,data/text/600089.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600089.SH,特变电工,xxpl.xjmic.com,https://xxpl.xjmic.com,data/text/600089.SH/2025/annual_report.txt,8,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600098.SH,广州发展,eps.gdg.com.cn,https://eps.gdg.com.cn/,data/text/600098.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600098.SH,广州发展,gdg.com.cn,http://www.gdg.com.cn,data/text/600098.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600098.SH,广州发展,v.wjx.cn,https://v.wjx.cn/vm/r7AwpL0.aspx#,data/text/600098.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600098.SH,广州发展,zdrlgs.com,https://www.zdrlgs.com,data/text/600098.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600101.SH,明星电力,cnstock.com,https://www.cnstock.com,data/text/600101.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600101.SH,明星电力,cs.com.cn,https://www.cs.com.cn,data/text/600101.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600101.SH,明星电力,mxdl.com.cn,https://www.mxdl.com.cn,data/text/600101.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600101.SH,明星电力,sse.com,https://www.sse.com.,data/text/600101.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600101.SH,明星电力,stcn.com,https://www.stcn.com,data/text/600101.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600101.SH,明星电力,zqrb.cn,http://www.zqrb.cn,data/text/600101.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600116.SH,三峡水利,cnstock.com,https://www.cnstock.com,data/text/600116.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600116.SH,三峡水利,cqsxsl.com,http://www.cqsxsl.com,data/text/600116.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600116.SH,三峡水利,cs.com.cn,https://www.cs.com.cn,data/text/600116.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600116.SH,三峡水利,stcn.com,https://www.stcn.com,data/text/600116.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600116.SH,三峡水利,zqrb.cn,http://www.zqrb.cn,data/text/600116.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600151.SH,航天机电,ht-saae.com,http://www.ht-saae.com,data/text/600151.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600152.SH,维科技术,veken-tech.com,http://www.veken-tech.com/,data/text/600152.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600167.SH,联美控股,luenmeilz.com,http://www.luenmeilz.com/,data/text/600167.SH/2025/esg_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600167.SH,联美控股,sthj.deing.cn,https://sthj.deing.cn,data/text/600167.SH/2025/annual_report.txt,7,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600167.SH,联美控股,ywxt.sthjt,http://ywxt.sthjt.,data/text/600167.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600188.SH,兖矿能源,hkexnews.hk,http://www.hkexnews.hk,data/text/600188.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600188.SH,兖矿能源,yanzhoucoal.com.cn,http://www.yanzhoucoal.com.cn,data/text/600188.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600188.SH,兖矿能源,ykenergy.com,http://www.ykenergy.com,data/text/600188.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600207.SH,安彩高科,acht.com.cn,http://www.acht.com.cn,data/text/600207.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600212.SH,绿能慧充,gresgying.com,http://www.gresgying.com/,data/text/600212.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600236.SH,桂冠电力,ggep.china-cdt.com,https://ggep.china-cdt.com/,data/text/600236.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600256.SH,广汇能源,xjguanghui.com,http://www.xjguanghui.com,data/text/600256.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600268.SH,国电南自,sac-china.com,http://www.sac-china.com,data/text/600268.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600310.SH,广西能源,gdep.com.cn,http://www.gdep.com.cn,data/text/600310.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600312.SH,平高电气,pinggao.com,http://www.pinggao.com,data/text/600312.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600333.SH,长春燃气,ccrq.com.cn,http://www.ccrq.com.cn,data/text/600333.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600346.SH,恒力石化,hengli.com,https://www.hengli.com/invest/hlsh,data/text/600346.SH/2025/annual_report.txt,3,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600346.SH,恒力石化,qyxxpl.ywzh.lnsthj.cn,https://qyxxpl.ywzh.lnsthj.cn,data/text/600346.SH/2025/annual_report.txt,5,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600346.SH,恒力石化,www-app.gdeei.cn,https://www-app.gdeei.cn/gdeepub/front/dal/ent/list/detail?entId=a,data/text/600346.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600379.SH,宝光股份,baoguang.com.cn,http://www.baoguang.com.cn,data/text/600379.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600379.SH,宝光股份,kaisaier.cn,https://www.kaisaier.cn/,data/text/600379.SH/2025/annual_report.txt,2,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600395.SH,盘江股份,cnstock.com,http://www.cnstock.com,data/text/600395.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600395.SH,盘江股份,cs.com.cn,http://www.cs.com.cn,data/text/600395.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
600395.SH,盘江股份,stcn.com,http://www.stcn.com,data/text/600395.SH/2025/annual_report.txt,1,candidate_declared_in_issuer_report,核验域名归属并发现同域ESG/年报PDF
