company_code,company_name,report_year,indicator_code,decision,candidate_count,distinct_values,selected_value,policy_version,reason
003021.SZ,兆威机电,2025,Q_G_QUICK_RATIO,auto_confirmed,1,154.777,154.777,public-disclosure-v5,strict_extraction_evidence_consistent
003021.SZ,兆威机电,2025,Q_G_REVENUE_GROWTH,manual_required,2,-12.2919|12.5237,,public-disclosure-v5,conflicting_or_ineligible_sources
003021.SZ,兆威机电,2025,Q_G_ROE,manual_required,2,7.6|7.66,,public-disclosure-v5,conflicting_or_ineligible_sources
003021.SZ,兆威机电,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,51.7819,51.7819,public-disclosure-v5,official_annual_direct_consistent
003021.SZ,兆威机电,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.385,0.385,public-disclosure-v5,official_annual_direct_consistent
003021.SZ,兆威机电,2025,Q_S_DONATION_RATE,auto_confirmed,1,0.00785636,0.00785636,public-disclosure-v5,strict_extraction_evidence_consistent
003021.SZ,兆威机电,2025,Q_S_RD_RATE,auto_confirmed,1,10.16,10.16,public-disclosure-v5,strict_extraction_evidence_consistent
003022.SZ,联泓新科,2025,Q_G_AR_TURNOVER,auto_confirmed,1,23.3757,23.3757,public-disclosure-v5,official_annual_direct_consistent
003022.SZ,联泓新科,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.287441,0.287441,public-disclosure-v5,official_annual_direct_consistent
003022.SZ,联泓新科,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,3.23615,3.23615,public-disclosure-v5,official_annual_direct_consistent
003022.SZ,联泓新科,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,2,66.97|66.9724,66.9724,public-disclosure-v5,consolidated_statement_year_end_derived
003022.SZ,联泓新科,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,1.1107,1.1107,public-disclosure-v5,official_annual_direct_consistent
003022.SZ,联泓新科,2025,Q_G_ROE,auto_confirmed,2,4.17,4.17,public-disclosure-v5,official_annual_direct_consistent
003022.SZ,联泓新科,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.07,0.07,public-disclosure-v5,official_annual_direct_consistent
003022.SZ,联泓新科,2025,Q_S_DONATION_RATE,auto_confirmed,1,0.00078895,0.000788951,public-disclosure-v5,strict_extraction_evidence_consistent
003022.SZ,联泓新科,2025,Q_S_RD_RATE,auto_confirmed,1,4.73,4.73,public-disclosure-v5,strict_extraction_evidence_consistent
003035.SZ,南网能源,2025,Q_G_AR_TURNOVER,auto_confirmed,1,1.29946,1.29946,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.16785,0.16785,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,5.57053,5.57053,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,44.3031,44.3031,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,107.51,107.51,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,80.1752,80.1752,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.805395,0.805395,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,3,66.15|66.1507,66.1507,public-disclosure-v5,consolidated_statement_year_end_derived
003035.SZ,南网能源,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,2.16081,2.16081,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,10.2791,10.2791,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_QUICK_RATIO,auto_confirmed,1,122.542,122.542,public-disclosure-v5,strict_extraction_evidence_consistent
003035.SZ,南网能源,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,16.5904,16.5904,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_ROA,auto_confirmed,1,3.18663,3.18663,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_ROE,auto_confirmed,1,5.11,5.11,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,63.4135,63.4135,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_S_BENEFIT_PER_EMPLOYEE,auto_confirmed,1,7.64392,7.64392,public-disclosure-v5,strict_extraction_evidence_consistent
003035.SZ,南网能源,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.021,0.021,public-disclosure-v5,official_annual_direct_consistent
003035.SZ,南网能源,2025,Q_S_EDU_PER_EMPLOYEE,auto_confirmed,1,1.54191,1.54191,public-disclosure-v5,strict_extraction_evidence_consistent
003035.SZ,南网能源,2025,Q_S_PAY_PER_EMPLOYEE,auto_confirmed,1,34.2783,34.2783,public-disclosure-v5,strict_extraction_evidence_consistent
003035.SZ,南网能源,2025,Q_S_RD_RATE,auto_confirmed,1,1.71,1.71,public-disclosure-v5,strict_extraction_evidence_consistent
00332.HK,YUANHENGGAS-NEW,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,-12.0504,-12.0504,public-disclosure-v5,strict_extraction_evidence_consistent
00332.HK,YUANHENG GAS,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-75.516,-75.516,public-disclosure-v5,official_annual_direct_consistent
00332.HK,YUANHENG GAS,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-27.4307,-27.4307,public-disclosure-v5,official_annual_direct_consistent
00332.HK,YUANHENG GAS,2025,Q_G_ROE,auto_confirmed,1,-286.425,-286.425,public-disclosure-v5,official_annual_direct_consistent
00346.HK,YANCHANG PETRO,2025,Q_G_AR_TURNOVER,auto_confirmed,1,22.1717,22.1717,public-disclosure-v5,official_annual_direct_consistent
00346.HK,YANCHANG PETRO,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,6.22816,6.22816,public-disclosure-v5,official_annual_direct_consistent
00346.HK,YANCHANG PETRO,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-55.2971,-55.2971,public-disclosure-v5,official_annual_direct_consistent
00346.HK,YANCHANG PETRO,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,78.9713,78.9713,public-disclosure-v5,official_annual_direct_consistent
00346.HK,YANCHANG PETRO,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-40.6319,-40.6319,public-disclosure-v5,official_annual_direct_consistent
00353.HK,ENERGY INTINV,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,32.9297,32.9297,public-disclosure-v5,official_annual_direct_consistent
00353.HK,ENERGY INTINV,2025,Q_G_ROE,auto_confirmed,1,29.6372,29.6372,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_AR_TURNOVER,auto_confirmed,1,8.84341,8.84341,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.154927,0.154927,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-3.67893,-3.67893,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.00525,1.00525,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,3,65.15|65.1514,65.1514,public-disclosure-v5,consolidated_statement_year_end_derived
003816.SZ,中国广核,2025,Q_G_QUICK_RATIO,auto_confirmed,1,47.103,47.103,public-disclosure-v5,strict_extraction_evidence_consistent
003816.SZ,中国广核,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-12.7964,-12.7964,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_ROE,auto_confirmed,1,9.11,9.11,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,39.0725,39.0725,public-disclosure-v5,official_annual_direct_consistent
003816.SZ,中国广核,2025,Q_S_DIVIDEND_PER_SHARE,manual_required,2,0|0.086,,public-disclosure-v5,conflicting_or_ineligible_sources
003816.SZ,中国广核,2025,Q_S_DONATION_RATE,auto_confirmed,1,0.0376966,0.0376966,public-disclosure-v5,strict_extraction_evidence_consistent
003816.SZ,中国广核,2025,Q_S_RD_RATE,auto_confirmed,1,5.37,5.37,public-disclosure-v5,strict_extraction_evidence_consistent
00384.HK,CHINA GAS HOLD,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,6.68112,6.68112,public-disclosure-v5,official_annual_direct_consistent
00384.HK,CHINA GAS HOLD,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,3.81112,3.81112,public-disclosure-v5,official_annual_direct_consistent
00384.HK,CHINA GAS HOLD,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-7.13376,-7.13376,public-disclosure-v5,official_annual_direct_consistent
00384.HK,CHINA GAS HOLD,2025,Q_G_ROE,auto_confirmed,1,5.60507,5.60507,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_AR_TURNOVER,auto_confirmed,1,17.4979,17.4979,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.410857,0.410857,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,5.24471,5.24471,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,52.1855,52.1855,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,4.55202,4.55202,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,3.76345,3.76345,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_ROA,auto_confirmed,1,4.68646,4.68646,public-disclosure-v5,official_annual_direct_consistent
00392.HK,BEIJING ENT,2025,Q_G_ROE,auto_confirmed,1,6.64169,6.64169,public-disclosure-v5,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_ENERGY_INTENSITY,auto_confirmed,3,6,6,public-disclosure-v5,official_esg_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_GHG_INTENSITY,auto_confirmed,2,12.4,12.4,public-disclosure-v5,official_esg_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_HAZ_WASTE_INTENSITY,auto_confirmed,1,0.0003,0.0003,public-disclosure-v5,strict_extraction_evidence_consistent
00451.HK,GCL NEWENERGY,2025,Q_E_WATER_INTENSITY,auto_confirmed,2,349.5,349.5,public-disclosure-v5,official_esg_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-14.3634,-14.3634,public-disclosure-v5,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-24.5593,-24.5593,public-disclosure-v5,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-4.07924,-4.07924,public-disclosure-v5,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_G_ROE,auto_confirmed,1,-25.6141,-25.6141,public-disclosure-v5,official_annual_direct_consistent
00451.HK,GCL NEWENERGY,2025,Q_S_RD_RATE,auto_confirmed,1,2.90523,2.90523,public-disclosure-v5,strict_extraction_evidence_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-0.831544,-0.831544,public-disclosure-v5,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,50.2238,50.2238,public-disclosure-v5,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,5.03583,5.03583,public-disclosure-v5,official_annual_direct_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_QUICK_RATIO,auto_confirmed,1,98.7525,98.7525,public-disclosure-v5,strict_extraction_evidence_consistent
00467.HK,UNITEDENERGY GP,2025,Q_G_ROE,auto_confirmed,1,8.43739,8.43739,public-disclosure-v5,official_annual_direct_consistent
00554.HK,HANS GP HLDGS,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,109.363,109.363,public-disclosure-v5,official_annual_direct_consistent
00554.HK,HANS GP HLDGS,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,0.572877,0.572877,public-disclosure-v5,official_annual_direct_consistent
00554.HK,HANS GP HLDGS,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,2.68464,2.68464,public-disclosure-v5,official_annual_direct_consistent
00554.HK,HANS GP HLDGS,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,103.879,103.879,public-disclosure-v5,official_annual_direct_consistent
00554.HK,HANS GP HLDGS,2025,Q_G_ROE,auto_confirmed,1,-10.5698,-10.5698,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,4.90863,4.90863,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,62.2094,62.2094,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,4.01233,4.01233,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_EBITDA_MARGIN,auto_confirmed,1,42.0827,42.0827,public-disclosure-v5,strict_extraction_evidence_consistent
00579.HK,JNCEC,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,23.1311,23.1311,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,-8.2116,-8.2116,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,1.53347,1.53347,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_G_ROE,auto_confirmed,1,8.03805,8.03805,public-disclosure-v5,official_annual_direct_consistent
00579.HK,JNCEC,2025,Q_S_RD_RATE,auto_confirmed,2,3.67,3.67,public-disclosure-v5,strict_extraction_evidence_consistent
00600.HK,AXERA,2025,Q_E_GHG_INTENSITY,manual_required,2,12.5|7003.1,,public-disclosure-v5,conflicting_or_ineligible_sources
00600.HK,AXERA,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,4.2298,4.2298,public-disclosure-v5,strict_extraction_evidence_consistent
00607.HK,FULLSHARE,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-12.0246,-12.0246,public-disclosure-v5,official_annual_direct_consistent
00632.HK,CHK OIL,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,51.5883,51.5883,public-disclosure-v5,strict_extraction_evidence_consistent
00632.HK,CHK OIL,2025,Q_G_AR_TURNOVER,auto_confirmed,1,11.0614,11.0614,public-disclosure-v5,official_annual_direct_consistent
00632.HK,CHK OIL,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,13.2002,13.2002,public-disclosure-v5,official_annual_direct_consistent
00632.HK,CHK OIL,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-61.6022,-61.6022,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_AR_TURNOVER,auto_confirmed,1,11.3622,11.3622,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.224013,0.224012,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-2.73556,-2.73556,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,435.455,435.455,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.487756,0.487756,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,550.839,550.839,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_QUICK_RATIO,auto_confirmed,1,394.911,394.911,public-disclosure-v5,strict_extraction_evidence_consistent
00639.HK,SHOUGANG RES,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-1.55466,-1.55466,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_ROA,auto_confirmed,1,4.60313,4.60313,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_ROE,auto_confirmed,1,3.99411,3.99411,public-disclosure-v5,official_annual_direct_consistent
00639.HK,SHOUGANG RES,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,5.69974,5.69974,public-disclosure-v5,official_annual_direct_consistent
00645.HK,ARES ASIA,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-16.0905,-16.0905,public-disclosure-v5,official_annual_direct_consistent
00645.HK,ARES ASIA,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-105.714,-105.714,public-disclosure-v5,official_annual_direct_consistent
00645.HK,ARES ASIA,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,110.401,110.401,public-disclosure-v5,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2025,Q_G_AR_TURNOVER,auto_confirmed,1,2.91859,2.91859,public-disclosure-v5,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-17.5138,-17.5138,public-disclosure-v5,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-26.5256,-26.5256,public-disclosure-v5,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-48.7105,-48.7105,public-disclosure-v5,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2025,Q_G_ROE,auto_confirmed,1,-19.5139,-19.5139,public-disclosure-v5,official_annual_direct_consistent
00650.HK,PRODUCTIVE TECH,2025,Q_S_RD_RATE,auto_confirmed,1,40.3412,40.3412,public-disclosure-v5,strict_extraction_evidence_consistent
00666.HK,REPT BATTERO,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,14.8545,14.8545,public-disclosure-v5,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,12.0678,12.0678,public-disclosure-v5,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.07783,1.07783,public-disclosure-v5,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_G_QUICK_RATIO,auto_confirmed,1,86.6486,86.6486,public-disclosure-v5,strict_extraction_evidence_consistent
00666.HK,REPT BATTERO,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,36.7392,36.7392,public-disclosure-v5,official_annual_direct_consistent
00666.HK,REPT BATTERO,2025,Q_S_PAY_PER_EMPLOYEE,auto_confirmed,1,17.8718,17.8718,public-disclosure-v5,strict_extraction_evidence_consistent
00666.HK,REPT BATTERO,2025,Q_S_RD_RATE,auto_confirmed,1,3.15093,3.15093,public-disclosure-v5,strict_extraction_evidence_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.0748802,0.0748802,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,28.2966,28.2966,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.460508,0.460508,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,72.0947,72.0947,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,1.19468,1.19468,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,10.3552,10.3552,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_ROA,auto_confirmed,1,2.56569,2.56569,public-disclosure-v5,official_annual_direct_consistent
00686.HK,BJ ENERGY INTL,2025,Q_G_ROE,auto_confirmed,1,0.123715,0.123715,public-disclosure-v5,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,6.35081,6.35081,public-disclosure-v5,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.306069,0.306069,public-disclosure-v5,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,5.82449,5.82449,public-disclosure-v5,official_annual_direct_consistent
00689.HK,EPI (HOLDINGS),2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-10.9203,-10.9203,public-disclosure-v5,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2025,Q_G_AR_TURNOVER,auto_confirmed,1,38.6125,38.6125,public-disclosure-v5,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-4.04336,-4.04336,public-disclosure-v5,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.243545,0.243545,public-disclosure-v5,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,0.0532045,0.0532045,public-disclosure-v5,official_annual_direct_consistent
00704.HK,HUSCOKE HLDGS,2025,Q_G_ROE,auto_confirmed,1,-2.77361,-2.77361,public-disclosure-v5,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,7.45248,7.45248,public-disclosure-v5,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,5.59784,5.59784,public-disclosure-v5,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-29.8295,-29.8295,public-disclosure-v5,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_G_ROE,auto_confirmed,1,8.4786,8.4786,public-disclosure-v5,official_annual_direct_consistent
00819.HK,TIANNENG POWER,2025,Q_S_RD_RATE,auto_confirmed,1,3.74194,3.74194,public-disclosure-v5,strict_extraction_evidence_consistent
00836.HK,CHINA RES POWER,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,11.4108,11.4108,public-disclosure-v5,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,67.3544,67.3544,public-disclosure-v5,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,6.06687,6.06687,public-disclosure-v5,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_ROA,auto_confirmed,1,6.27104,6.27104,public-disclosure-v5,official_annual_direct_consistent
00836.HK,CHINA RES POWER,2025,Q_G_ROE,auto_confirmed,1,13.0179,13.0179,public-disclosure-v5,official_annual_direct_consistent
00866.HK,CHINA QINFA,2025,Q_G_AR_TURNOVER,auto_confirmed,1,17.8382,17.8382,public-disclosure-v5,official_annual_direct_consistent
00866.HK,CHINA QINFA,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-22.7266,-22.7266,public-disclosure-v5,official_annual_direct_consistent
00866.HK,CHINA QINFA,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,2.43025,2.43025,public-disclosure-v5,official_annual_direct_consistent
00866.HK,CHINA QINFA,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,11.1229,11.1229,public-disclosure-v5,official_annual_direct_consistent
00866.HK,CHINA QINFA,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,58.3032,58.3032,public-disclosure-v5,official_annual_direct_consistent
00866.HK,CHINA QINFA,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,62.7137,62.7137,public-disclosure-v5,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,9.5187,9.5187,public-disclosure-v5,strict_extraction_evidence_consistent
00931.HK,CHINA HK POWER,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,300.499,300.499,public-disclosure-v5,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,-5.84872,-5.84872,public-disclosure-v5,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.53841,1.53841,public-disclosure-v5,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-2.71996,-2.71996,public-disclosure-v5,official_annual_direct_consistent
00931.HK,CHINA HK POWER,2025,Q_G_QUICK_RATIO,auto_confirmed,1,52.3919,52.3919,public-disclosure-v5,strict_extraction_evidence_consistent
00931.HK,CHINA HK POWER,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,56.9756,56.9756,public-disclosure-v5,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.0255818,0.0255818,public-disclosure-v5,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,3.71534,3.71534,public-disclosure-v5,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,160.858,160.858,public-disclosure-v5,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.0773044,0.0773044,public-disclosure-v5,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,2.05421,2.05421,public-disclosure-v5,official_annual_direct_consistent
00934.HK,SINOPEC KANTONS,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,713.455,713.455,public-disclosure-v5,official_annual_direct_consistent
