batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
93,inspect_esg_tables,792,81.767361,115,223,108,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002249.SZ,大洋电机,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"次突破历史记录，创下新高，为集团整体发展注入了强劲动力。 3）氢能业务情况 在氢能技术领域，公司依托在电力电子、软件集成与高速电机等方面的长期积累，聚焦氢燃料电池核心部件与系统开 发，已形成涵盖质子交换膜燃料电池（PEMFC）关键零部件（BOP）、固体氧化物电池（SOC）及储放氢技术的多元布局。 在 PEMFC 方向，公司重点开展 BOP 系统研发，已成功开发氢燃料电池多合一控制器、高速离心式空压机、高压屏蔽 水泵、氢气循环系统、高压散热风机等一系列关键零部件，并持续构建自主知识产权体系。 在 SOC 方向，公司以研发为导向，重点攻关 SOC 热喷涂制备工艺，覆盖基础材料、单电池制备至电堆模组开发全链 条。报告期内，公司已实现高性能、高稳定性单电池的制备，为电堆集成奠定基础。目前，正集中突破 1kW/5kW 电堆模 组的研发瓶颈，着力提升功率密度与长期运行稳定性。 同时，公司积极推进 SOC 系统开发，已完成 1kW 级固体氧化物燃料电池（SOFC）原型机研制，实现连续稳定运行 1,200 小时，系统发电效率超 50%，综合效率超 80%，验证了技术路线与系统可靠性。在此基础之上，公司",1,data/text/002249.SZ/2025/annual_report.txt,False
94,inspect_esg_tables,793,81.767361,133,305,172,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002267.SZ,陕天然气,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002267.SZ/2025/annual_report.txt,False
95,inspect_esg_tables,794,81.767361,111,320,209,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002276.SZ,万马股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,筹推进经济效益、社会效益与环境效益协同平衡、高质量发展。在环境管理方面，公司全面推进绿色 生产工艺，推广使用环保原辅材料，大力实施节能减排、清洁生产与资源循环利用，持续降低生产活动 对生态环境的影响，持续加大环保节能设备投入，构建覆盖全流程的固废减量化、资源化、无害化综合 管理体系，持续有效运行 ISO14001 环境管理体系，环境管理规范化、系统化水平显著提升。在安全生 产领域，公司严格落实安全生产责任制，规范运行 ISO45001 职业健康安全管理体系，通过常态化安全 文化建设、专业化安全技能培训与实战化应急演练，全面提升全员安全意识与应急处置能力，有效防范 化解各类安全风险，保障生产经营持续安全稳定。 四、主营业务分析 1、概述 报告期，在外部挑战与机遇并存的背景下，公司以“一体两翼、南北联动”战略为指引，聚焦主营 业务竞争力与经营质量的提升，通过深化内部改革、构建全流程风控体系，保持经营业绩稳定。报告期， 公司实现营业收入 192.40 亿元，同比增长 8.33%；归属于上市公司股东的净利润 3.47 亿元，同比增长 1.74%。 (1) 电线电缆：外拓市场，内筑根基 报告期，,1,data/text/002276.SZ/2025/annual_report.txt,False
96,inspect_esg_tables,795,81.767361,157,345,188,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00228.HK,CHINA ENERGY,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"ombination with activities such as Quality Month and Measurement Day to effectively promote quality awareness and strengthen management efforts. In terms of the quality management of nonoil products, the Company expands the scope and strengthens the intensity of its annual supervision on a continuous basis, paying close attention to critical periods such as the rainy season, extreme weather conditions and holidays based on different climatic characteristics and phased management priorities. We c",2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
97,inspect_esg_tables,796,81.767361,41,307,266,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002335.SZ,科华数据,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,数据股份有限公司 2025 年年度报告全文 十、公司控制的结构化主体情况 □适用 不适用 十一、公司未来发展的展望 （一）行业格局和趋势 1、智算中心行业 数据中心行业在 AI 应用深化与算力需求增长的推动下，正进入以智能算力为核心的发展阶段。根据 McKinsey ＆ Company 以及 Resourcera 估计，全球数据中心总容量预计从 2025 年的 82GW 增长至 2030 年的 219GW。全球约 11%的人口 为 AI 活跃用户，约82%的企业已接入或测试 AI，应用端渗透率的提升带动了算力基础设施的持续投入。中国“东数西算” 工程、美国“星际之门”计划等政策引导，进一步推动了算力资源的集约化布局。 需求结构方面，数据中心负载从通用计算向智能计算转移。据 McKinsey ＆ Company 预估，2025 年至 2030 年，AI 工作负载预计从 44GW 增至 156GW（增幅 254%），而非 AI 负载仅从 38GW 增至 64GW（增幅 68%）。AI 负载占比将从 2025 年的 54%提升至 2030 年的71%，成为驱动数据中心扩张的核心引擎。 散热,1,data/text/002335.SZ/2025/annual_report.txt,False
98,inspect_esg_tables,797,81.767361,103,415,312,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002346.SZ,柘中股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,整合中其领先企业市场份额将继续扩大的趋势，对于行业新进者构筑起较高的障碍和壁垒。 2. 产品及品牌优势 公司深耕电气业务，自 2005 年起， “柘中”品牌一直被认定为“上海市著名商标” ，在行业中享有较高知名度，产 品被连续认定为“上海市名牌产品” 。公司子公司柘中电气作为高新技术企业，通过了 ISO9001 质量体系认证、 ISO14001 环境管理体系认证和 OHSAS18001 职业健康安全管理体系认证等三项体系认证。公司生产的 KYN37-12、 KYN37-40.5 系列智能化高压柜、OKKEN 智能化低压柜、PPS 系列智能化低压柜三大系列产品经上海电器行业协会专家 评审为智能化电网所需的元件和成套设备，属于国家鼓励和支持的产品。 公司产品主要用于输配电环节，产品质量尤为重要。公司现有客户中，集成电路、国家电网、城市轨交、机场铁路 等行业客户，对电气设备的稳定性和可靠性有着严苛的要求，柘中电气作为成套开关设备行业的领先企业，在成套开关 设备产品的设计、生产和安装方面具有较强的实力，充分匹配客户对产品质量的需求。近年来，公司积极把握重大基础 设施建设、集成电路智慧工厂等发展,1,data/text/002346.SZ/2025/annual_report.txt,False
99,inspect_esg_tables,798,81.767361,162,275,113,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002452.SZ,长高电气,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,套装备关键技术、高压柔性直 流输电开关设备关键技术、超大负荷电流稳定运行及复杂工况在线开断关键技术等在内的多项核心技术， 具备了较为突出的持续技术创新和产品开发的优势。 3、稳定、优异的产品质量 多年来，公司秉承“以质量求生存”的发展理念， 一直将产品质量管理作为企业发展的重中之重。公 司通过了 ISO9001、ISO14001、ISO17025、IATF16949 等体系认证，建立了包括质量管理、质量检验、售 后服务等在内的一整套质量保证体系，严格做到制度化、程序化，通过全过程监控，确保产品整个生产 过程都在质量保证体系的监控范围之内，有效保障产品质量。 15 === PAGE 16 === 长高电新科技股份公司 2025 年年度报告全文 同时，公司作为国家电网公司集中规模招标优秀供应商，基于国家电网严格的供应商管理体系和 较高的产品质量要求，公司始终能够以稳定、优异的产品质量赢得较高的国家电网中标份额，亦是公司 一整套质量保证体系持续有效执行的重要保证和证明。 4、丰富的国家电网重点建设工程的实践经验 公司作为国内高压输变电设备领域的主要生产企业之一 ，曾先后为我国首条 1000k,1,data/text/002452.SZ/2025/annual_report.txt,False
100,inspect_esg_tables,800,81.767361,126,261,135,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,002479.SZ,富春环保,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,5 === 浙江富春江环保热电股份有限公司 2025 年年度报告全文 制“热电联产+固废（危废）资源化+环境监测治理”的循环经济模式积聚先发优势，增强 公司抵御市场风险能力。 （二）技术创新、具有超前优势 公司与多家高校合作设立技术研发中心，进行工艺、技术、项目的研发，其中在生产中 对二噁英的防治、二氧化硫、氮氧化物的去除等方面和污泥干化等领域处于国内先进水平。 同时经过多年的研发投入和技术沉淀，公司目前已具备了一定的研发和创新能力。截至报告 期末，公司已经拥有 8 家高新技术企业、1 家国家鼓励发展的重大环保技术装备依托单位、 3 家省级“专精特新”企业、1 家中美政府间合作项目研究基地、1 家省级企业研究院。公 司各项目燃煤锅炉全部实现超净排放，达到行业先进水平，控股子公司研究院成功研制开发 出了国内外首台具有实用意义的二噁英在线快速检测仪器系统。 （三）管理科学、提质增效 公司狠抓制度创新建设，强化管理手段，以 ISO9001 质量管理体系、ISO14001 环境管 理体系为基础，对公司及其下属子公司制度进行新建、优化、梳理等工作，提高制度的科学 性与灵活性，增强员工的积极性与能,1,data/text/002479.SZ/2025/annual_report.txt,False
101,inspect_esg_tables,952,81.611111,43,399,356,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00002.HK,CLP HOLDINGS,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"on to decarbonisation, CLP has been strengthening efforts to cut air emissions and improve water and waste management. The Group reduced emissions of nitrogen oxides (NOx), sulphur dioxide (SO2) and particulate matter (PM) in 2025 by 12%, 0.2% and 14% respectively from 2024 due to diversification of fuel mix and improved air emissions controls for its generation assets across Hong Kong, the Chinese Mainland and Australia. CLP achieved its 2025 air emissions reduction targets and will focus on fu",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
102,inspect_esg_tables,953,81.611111,46,330,284,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00003.HK,HK & CHINA GAS,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"Centred on multi-dimensional protection and precise early warning, this ecosystem encompasses foundational products such as gas, smoke, and carbon monoxide alarms. Furthermore, it has expanded into the smart fire protection series, relying on the AIoT platform to achieve smart monitoring and proactive alerts. By the end of 2025, the alarm monitoring platform had been adopted by over 70 enterprises, with revenue from home safety solutions recording a 10% year-on-year growth. In 2025, Towngas Life",2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
103,inspect_esg_tables,954,81.611111,137,328,191,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,000037.SZ,深南电A,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,培养了一批专业技术人才。加之传统电力行业的人才积累与技术优势，为公司向综合能源服务领域进军储备了 充足的技术和人才资源，奠定了坚实基础。 5、领先的环保水平。公司发电机组均为燃气发电机组，采用天然气为燃料，烟气中 CO2 的排放量约为燃煤电厂的 42%，为国家“双碳”建设提供了有力支持。公司各台机组氮氧化物排放均在 15mg/m3 以内，达到世界最先进水平。 四、主营业务分析 1、概述 2025 年是国家“十四五”规划的收官之年，也是公司发展历程中承前启后、继往开来的关键一年。面对能源转型加速与 市场竞争加剧的双重挑战，公司锚定综合能源服务商战略定位，稳步推进业务结构优化与发展模式创新。全年以项目为抓 手、市场为导向、服务为支撑，统筹市场开拓、项目建设与运营管理，重点发力燃机及新能源工程服务、售电、EPC 总承 包等核心赛道，持续深化综合能源服务业务布局，不断培育新的业务增长点。战略转型成效稳步显现，核心竞争力持续增 强，综合能源服务业务规模与效益同步提升，对公司整体发展贡献突出，为公司“十四五”圆满收官交出厚重答卷，也为“十 五五”高质量开局奠定坚实基础。报告期内，公司开展的主要工作,1,data/text/000037.SZ/2025/annual_report.txt,False
104,inspect_esg_tables,955,81.611111,53,395,342,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00006.HK,POWER ASSETS,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"for customer satisfaction, NGN is one of the eight gas distribution networks in the UK. An NGN engineer explains to a customer the risks of carbon monoxide (CO) exposure and the importance of installing a CO alarm at home. In 2025, NGN achieved a throughput of 56,072 GWh (2024: 58,689 GWh) and a consistently high level of customer satisfaction. According to Ofgem survey scores, customer satisfaction remained strong, with an average score of 9.35 out of 10.0 across planned, repair and new connect",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
105,inspect_esg_tables,956,81.611111,98,300,202,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,000096.SZ,广聚能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000096.SZ/2025/annual_report.txt,False
106,inspect_esg_tables,959,81.611111,169,527,358,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,000554.SZ,泰山石油,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
107,inspect_esg_tables,960,81.611111,158,267,109,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,000690.SZ,宝新能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,/m³） 排放 总量 （吨） 核定的 排放总量 （吨/年） 超标 排放 情况 二氧化硫 烟囱 3 一 、 二、 三 期烟囱 19.69 200 866.18 5880 无 1 广东宝丽 华电力 有限公司 大气 污染物 烟尘 烟囱 3 一 、 二、 三 期烟囱 1.29 30 55.19 882 无 氮氧化物 烟囱 3 一 、 二、 三 期烟囱 45.09 200 1845.31 5880 无 二氧化硫 烟囱 2 一期烟囱 22.74 50 888.85 1617 无 2 陆丰宝丽 华新能源 电力有限 公司 大气 污染物 烟尘 烟囱 2 一期烟囱 2.05 20 76.01 477 无 氮氧化物 烟囱 2 一期烟囱 43.23 100 1649.1 1922 无 3.报告期内发生重大环境污染事故、重大安全事故的情况 □ 适用 √ 不适用 十四、社会责任情况 公司积极履行社会责任， 自 2008 年以来每年均公开披露社会责任报告。 2025 年度社会责 任报告全文详见巨潮资讯网（www.cninfo.com.cn）。 十五、巩固拓展脱贫攻坚成果、乡村振兴的情况 公司两大能源基地——梅县荷树,2,data/text/000690.SZ/2025/annual_report.txt|data/text/000690.SZ/2025/esg_report.txt,False
108,inspect_esg_tables,962,81.611111,146,434,288,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,000968.SZ,蓝焰控股,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000968.SZ/2025/annual_report.txt,False
109,inspect_esg_tables,963,81.611111,112,260,148,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,001258.SZ,立新能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/001258.SZ/2025/annual_report.txt,False
110,inspect_esg_tables,964,81.611111,103,248,145,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,001299.SZ,美能能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/001299.SZ/2025/annual_report.txt,False
111,inspect_esg_tables,965,81.611111,140,306,166,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00182.HK,CONCORD NE,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"Capacity MW 4,928 Attributable Power Generation GWh 8,586 CO2 Emission Reduction1 Kilotonnes 8,164 Standard Coal Saving1 Kilotonnes 3,326 Environment NOx Emission Reduction1 Tonnes 2,117 SO2 Emission Reduction1 Tonnes 2,030 Water Saving1 Kilotonnes 13,134 Proportion of Women in Total Workforce % 28.2 Training Hours per Employee Hour 22.97 Society Percentage of Total Employees Trained % 100 Total Amount of Community Donation Ten thousand RMB 119.70 Proportion of Female Directors % 33.3 Governance",2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
112,inspect_esg_tables,966,81.611111,51,216,165,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002028.SZ,思源电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,后达标排放。 走进思源 可持续发展管理 合规先行 强化治理 创新引领 品质服务 绿色运营 生态保护 以人为本 权益守护 践行社会责任 未来展望 ESG 绩效总览 指标索引 === PAGE 41 === 41 2025 年度可持续发展报告 思源东芝有组织废气产生环节是蒸汽锅炉废气，主要大气污染物为氮氧化物等。锅炉采用天然气为 燃料，并采用低氮燃烧技术，几乎无烟尘和二氧化硫排放，且氮氧化物产生浓度较低。 思源清能整个工艺过程中仅手工焊接岗位产生少量废气。公司配置集气罩、风管等废气收集装置， 并在排放末端加装废气净化处理装置，对废气进行吸附，控制废气的排放。 无组织废气防治措施 产污环节 污染物 防治措施 真空浇铸树脂浸渍纸，装料时 产生的有机废气 非甲烷总烃 加强真空浇铸工序设备密封效果，减少有 机废气无组织排放。 焊接工序产生的烟气 颗粒物 采用无/低烟尘焊接工艺，每台焊机配备移 动式烟气收集过滤处理器； 规范焊接操作，提高烟气捕集效果，减少 无组织烟尘排放。 生活污水处理设施产生的臭气 氨、硫化氢 提高池体密封性，加强周围绿化，定期清 运沉淀物，减少臭气排放。 废弃物治理 公司废弃物,2,data/text/002028.SZ/2025/annual_report.txt|data/text/002028.SZ/2025/esg_report.txt,False
113,inspect_esg_tables,967,81.611111,9,278,269,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002039.SZ,黔源电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002039.SZ/2025/annual_report.txt,False
114,inspect_esg_tables,968,81.611111,8,409,401,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002056.SZ,横店东磁,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002056.SZ/2025/annual_report.txt,False
115,inspect_esg_tables,969,81.611111,123,404,281,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00206.HK,CM-ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,our main production and operation sites within the reporting scope are as follows: 綠動未來，低碳領航 （續） 排放物與廢棄物 （續） 空氣排放物 （續） 報告期內，我們在報告範圍內的主要生產運營地空 氣排放物如下： Nitrogen oxide 2025 Note 1 2025注1 Sulfur oxide Particulate matter Source Unit 來源 單位 氮氧化物 硫氧化物 顆粒物 Total mobile source emissions kg 748.70 0.97 70.92 流動源排放總計 千克 Gasoline kg 711.80 0.91 67.39 汽油 千克 Diesel kg 36.90 0.06 3.54 柴油 千克 Total fixed source emissions kg 279.66 0.61 21.33 固定源排放總計 千克 Diesel kg 142.73 0.61 17.00 柴油 千克 Propane kg 135.77 / 4.13 丙烷,1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
116,inspect_esg_tables,970,81.611111,180,284,104,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002074.SZ,国轩高科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002074.SZ/2025/annual_report.txt,False
117,inspect_esg_tables,971,81.611111,82,389,307,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002128.SZ,电投能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002128.SZ/2025/annual_report.txt,False
118,inspect_esg_tables,972,81.611111,115,223,108,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002249.SZ,大洋电机,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002249.SZ/2025/annual_report.txt,False
119,inspect_esg_tables,973,81.611111,133,305,172,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002267.SZ,陕天然气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002267.SZ/2025/annual_report.txt,False
120,inspect_esg_tables,974,81.611111,111,320,209,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002276.SZ,万马股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002276.SZ/2025/annual_report.txt,False
121,inspect_esg_tables,975,81.611111,157,345,188,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00228.HK,CHINA ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"of direct air and greenhouse gas emissions from gaseous fuel consumption was mainly from private cars. The air emissions of the private cars included nitrogen oxides (NOX), sulphur oxides (SOX) and respiratory suspended particles (RSP), while the greenhouse gas emissions of the private cars included carbon dioxide (CO2), methane (CH4) and nitrous oxide (N2O). Other major direct greenhouse gas emissions were hydrofluorocarbons (HFC) and perfluorocarbons (PFC), which were resulted from the use of ",2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
122,inspect_esg_tables,976,81.611111,41,307,266,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002335.SZ,科华数据,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002335.SZ/2025/annual_report.txt,False
123,inspect_esg_tables,977,81.611111,103,415,312,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002346.SZ,柘中股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002346.SZ/2025/annual_report.txt,False
124,inspect_esg_tables,978,81.611111,162,275,113,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002452.SZ,长高电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002452.SZ/2025/annual_report.txt,False
125,inspect_esg_tables,980,81.611111,126,261,135,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002479.SZ,富春环保,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,浙江富春江环保热电股份有限公司 2025 年年度报告全文 制“热电联产+固废（危废）资源化+环境监测治理”的循环经济模式积聚先发优势，增强 公司抵御市场风险能力。 （二）技术创新、具有超前优势 公司与多家高校合作设立技术研发中心，进行工艺、技术、项目的研发，其中在生产中 对二噁英的防治、二氧化硫、氮氧化物的去除等方面和污泥干化等领域处于国内先进水平。 同时经过多年的研发投入和技术沉淀，公司目前已具备了一定的研发和创新能力。截至报告 期末，公司已经拥有 8 家高新技术企业、1 家国家鼓励发展的重大环保技术装备依托单位、 3 家省级“专精特新”企业、1 家中美政府间合作项目研究基地、1 家省级企业研究院。公 司各项目燃煤锅炉全部实现超净排放，达到行业先进水平，控股子公司研究院成功研制开发 出了国内外首台具有实用意义的二噁英在线快速检测仪器系统。 （三）管理科学、提质增效 公司狠抓制度创新建设，强化管理手段，以 ISO9001 质量管理体系、ISO14001 环境管 理体系为基础，对公司及其下属子公司制度进行新建、优化、梳理等工作，提高制度的科学 性与灵活性，增强员工的积极性与能动性，优化组,1,data/text/002479.SZ/2025/annual_report.txt,False
126,inspect_esg_tables,1126,81.559028,43,399,356,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00002.HK,CLP HOLDINGS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"d will focus on further performance improvements to meet the Group’s more stringent 2030 targets. CLP also fulfilled its 2025 target for cutting freshwater consumption, which dropped 8% from a year earlier as a result of more efficient water use and lower utilisation of coal-fired power plants. Waste products generated decreased 17% year-on-year, as coal-fired plant utilisation dropped and the Group implemented measures based on circular economy principles, such as extending the lifespan of wind",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
127,inspect_esg_tables,1127,81.559028,46,330,284,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00003.HK,HK & CHINA GAS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,possible_total_plus_rmb_revenue_derivation,"(iv) Maintenance and service charges – recognised over time when services are provided. (v) Water sales – recognised at a point in time and based on water consumption primarily derived from meter readings. (vi) Waste treatment sales – recognised at a point in time and based on the actual volume of waste treated. (vii) Renewable energy sales – recognised when control of the energy has transferred to the customers, being at the point the energy is delivered to the customers. (viii) Rental income –",2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
128,inspect_esg_tables,1128,81.559028,137,328,191,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000037.SZ,深南电A,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000037.SZ/2025/annual_report.txt,False
129,inspect_esg_tables,1129,81.559028,53,395,342,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00006.HK,POWER ASSETS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"inished, the expected annual saving is over 26,000 m³ of water, worth about £65,000 Achieved HK Electric Reduce total water consumption of its key office premises by 1% in 2025 as compared to 2020 Reduce total operational electricity consumption and water consumption for power generation at Lamma Power Station both by 7% in 2030 as compared with 20251 In progress, target extended 1 This target replaces the previous water-intensity target to better reflect absolute resource performance across all",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
130,inspect_esg_tables,1130,81.559028,98,300,202,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000096.SZ,广聚能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000096.SZ/2025/annual_report.txt,False
