company_code,company_name,report_year,document_type,source_url
01251.HK,SPT ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800550.pdf
01277.HK,KINETIC DEV,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0331/2025033100447.pdf
01277.HK,KINETIC DEV,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0331/2026033104131.pdf
01303.HK,HUILI RES,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0422/2025042200417.pdf
01303.HK,HUILI RES,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0422/2025042200455.pdf
01303.HK,HUILI RES,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701140.pdf
01303.HK,HUILI RES,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042701326.pdf
01393.HK,HIDILI INDUSTRY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043003935.pdf
01393.HK,HIDILI INDUSTRY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004226.pdf
01407.HK,JY GAS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042402618.pdf
01407.HK,JY GAS,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042402868.pdf
01407.HK,JY GAS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042302956.pdf
01407.HK,JY GAS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042303182.pdf
01555.HK,MIE HOLDINGS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0422/2025042200209.pdf
01555.HK,MIE HOLDINGS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0420/2026042000474.pdf
01600.HK,TIAN LUN GAS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0417/2025041701009.pdf
01600.HK,TIAN LUN GAS,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0417/2025041701501.pdf
01600.HK,TIAN LUN GAS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701807.pdf
01600.HK,TIAN LUN GAS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0417/2026041701823.pdf
01608.HK,VPOWER GROUP,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042800001.pdf
01608.HK,VPOWER GROUP,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042800007.pdf
01608.HK,VPOWER GROUP,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004010.pdf
01608.HK,VPOWER GROUP,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004014.pdf
01621.HK,VICO INTL HLDGS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0716/2025071600383.pdf
01621.HK,VICO INTL HLDGS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300494.pdf
01623.HK,HILONG,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042901574.pdf
01623.HK,HILONG,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042901658.pdf
01623.HK,HILONG,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042901992.pdf
01623.HK,HILONG,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042902042.pdf
01623.HK,HILONG,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000155.pdf
01623.HK,HILONG,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000163.pdf
01713.HK,SICHUAN EN INV,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042402690.pdf
01713.HK,SICHUAN EN INV,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042402708.pdf
01713.HK,SICHUAN EN INV,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042904794.pdf
01713.HK,SICHUAN EN INV,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042904912.pdf
01733.HK,E-COMMODITIES,0,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0327/2026032703468.pdf
01733.HK,E-COMMODITIES,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042801958.pdf
01733.HK,E-COMMODITIES,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042802060.pdf
01733.HK,E-COMMODITIES,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803613.pdf
01733.HK,E-COMMODITIES,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803639.pdf
01738.HK,FS ANTHRACITE,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042400776.pdf
01738.HK,FS ANTHRACITE,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042401145.pdf
01738.HK,FS ANTHRACITE,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902172.pdf
01738.HK,FS ANTHRACITE,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902240.pdf
01798.HK,DATANG RENEW,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042803056.pdf
01798.HK,DATANG RENEW,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802732.pdf
01799.HK,XINTE ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042803397.pdf
01799.HK,XINTE ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042803485.pdf
01799.HK,XINTE ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042804301.pdf
01799.HK,XINTE ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042804331.pdf
01811.HK,CGN NEW ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0416/2025041600573.pdf
01811.HK,CGN NEW ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0416/2025041600615.pdf
01811.HK,CGN NEW ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900758.pdf
01811.HK,CGN NEW ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901044.pdf
01878.HK,SOUTHGOBI,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042903129.pdf
01878.HK,SOUTHGOBI,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902945.pdf
01921.HK,DALIPAL HLDG,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042901161.pdf
01921.HK,DALIPAL HLDG,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901611.pdf
01938.HK,CHU KONG PIPE,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0425/2025042500759.pdf
01938.HK,CHU KONG PIPE,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042302216.pdf
01940.HK,CGII HLDGS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042905248.pdf
01940.HK,CGII HLDGS,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042905294.pdf
01940.HK,CGII HLDGS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042200175.pdf
01940.HK,CGII HLDGS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042202040.pdf
02012.HK,SUNSHINE OIL,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043001337.pdf
02012.HK,SUNSHINE OIL,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043001368.pdf
02012.HK,SUNSHINE OIL,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004834.pdf
02012.HK,SUNSHINE OIL,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004742.pdf
02178.HK,PETRO-KING,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0415/2025041501036.pdf
02178.HK,PETRO-KING,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0416/2026041601300.pdf
02236.HK,WISON ENGRG,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042804435.pdf
02236.HK,WISON ENGRG,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042804477.pdf
02236.HK,WISON ENGRG,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400107.pdf
02236.HK,WISON ENGRG,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400115.pdf
02380.HK,CHINA POWER,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042401749.pdf
02380.HK,CHINA POWER,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042401831.pdf
02380.HK,CHINA POWER,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400647.pdf
02380.HK,CHINA POWER,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400700.pdf
02386.HK,SINOPEC SEG,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0316/2025031600190.pdf
02386.HK,SINOPEC SEG,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0316/2025031600013.pdf
02386.HK,SINOPEC SEG,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0315/2026031500027.pdf
02386.HK,SINOPEC SEG,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0315/2026031500031.pdf
02688.HK,ENN ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0415/2025041501983.pdf
02688.HK,ENN ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0415/2025041502009.pdf
02688.HK,ENN ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802499.pdf
02688.HK,ENN ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802639.pdf
02728.HK,JINTAI ENERGY H,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043002379.pdf
02728.HK,JINTAI ENERGY H,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043002442.pdf
02728.HK,JINTAI ENERGY H,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0714/2026071400996.pdf
02728.HK,JINTAI ENERGY H,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0714/2026071401002.pdf
02798.HK,PER ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0423/2025042301985.pdf
02798.HK,PER ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301563.pdf
03303.HK,JUTAL OIL SER,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043000803.pdf
03303.HK,JUTAL OIL SER,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043000811.pdf
03303.HK,JUTAL OIL SER,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900381.pdf
03303.HK,JUTAL OIL SER,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900393.pdf
03337.HK,ANTON OILFIELD,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0425/2025042501813.pdf
03337.HK,ANTON OILFIELD,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043003812.pdf
03337.HK,ANTON OILFIELD,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902044.pdf
03337.HK,ANTON OILFIELD,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903319.pdf
03395.HK,JX ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042900958.pdf
03395.HK,JX ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901442.pdf
03633.HK,ZHONGYU ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0417/2025041701799.pdf
03633.HK,ZHONGYU ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0417/2025041701805.pdf
03633.HK,ZHONGYU ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042403734.pdf
03633.HK,ZHONGYU ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042403948.pdf
03668.HK,YANCOAL AUS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042400382.pdf
03668.HK,YANCOAL AUS,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042400398.pdf
03668.HK,YANCOAL AUS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301062.pdf
03668.HK,YANCOAL AUS,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042301072.pdf
03800.HK,GCL TECH,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042900997.pdf
03800.HK,GCL TECH,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042901089.pdf
03800.HK,GCL TECH,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903515.pdf
03800.HK,GCL TECH,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903531.pdf
03868.HK,XINYI ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043002959.pdf
03868.HK,XINYI ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043002971.pdf
03868.HK,XINYI ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043003035.pdf
03868.HK,XINYI ENERGY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0430/2025043003043.pdf
03868.HK,XINYI ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001970.pdf
03868.HK,XINYI ENERGY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043002002.pdf
03899.HK,CIMC ENRIC,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0423/2025042301348.pdf
03899.HK,CIMC ENRIC,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0423/2025042301400.pdf
03899.HK,CIMC ENRIC,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042202028.pdf
03899.HK,CIMC ENRIC,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042202032.pdf
06828.HK,BG BLUE SKY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042801649.pdf
06828.HK,BG BLUE SKY,2024,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042801729.pdf
06828.HK,BG BLUE SKY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042702216.pdf
06828.HK,BG BLUE SKY,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042702274.pdf
06885.HK,JINMA ENERGY,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0428/2025042801912.pdf
06885.HK,JINMA ENERGY,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901180.pdf
08132.HK,CENTURY EN INTL,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0829/2025082901506.pdf
08270.HK,CHINA CBM,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0430/2025043002502.pdf
08270.HK,CHINA CBM,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0429/2026042905326.pdf
08270.HK,CHINA CBM,2025,esg_report,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0429/2026042905354.pdf
08347.HK,F8 ENT,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0709/2025070900009.pdf
08347.HK,F8 ENT,2026,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0727/2026072700454.pdf
08536.HK,TL NATURAL GAS,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0325/2025032501835.pdf
08536.HK,TL NATURAL GAS,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0326/2026032600752.pdf
08631.HK,YUFENGCHANG HLD,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0707/2025070701740.pdf
09689.HK,JTF INTL,2024,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0424/2025042402944.pdf
09689.HK,JTF INTL,2025,annual_report,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0422/2026042201784.pdf
300001.SZ,特锐德,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/6cbdf9ef-71c7-44fe-a2ce-da8276574db5.PDF
300001.SZ,特锐德,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/5a19c57d-33f5-4dfc-8fc0-7c04f2635dae.PDF
300001.SZ,特锐德,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/d4d8b614-35bc-4f5a-ad6d-38fee5fd4ba8.PDF
300014.SZ,亿纬锂能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5c838bd3-422f-423d-a98c-d47ba58a06bf.PDF
300018.SZ,中元股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/a43bf25a-4225-48bc-a8bd-ea0f0c8470dd.PDF
300035.SZ,中科电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/9c764ac8-3e33-4e19-90e1-7882cd6e25df.PDF
300037.SZ,新宙邦,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-24/9902db8d-1e86-4a42-b85b-d8f0a721ddf9.PDF
300040.SZ,九洲集团,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/8618a076-7295-4a44-b69f-9b8ab4b095ae.PDF
300051.SZ,琏升科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ee073bba-a31d-4efc-ad6c-83bc9bb4a94e.PDF
300062.SZ,中能电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8ee3e57c-7006-453e-8e3c-dcec8b3876f7.PDF
300062.SZ,中能电气,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/82ddc0a6-e1b2-4fd5-abaf-50aff3daf614.PDF
300069.SZ,金利华电,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/1977a0b2-bc04-4fb3-9033-abb16ceb5b09.PDF
300073.SZ,当升科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/e9f731fc-2086-49fd-a7e1-3159502e033d.PDF
300073.SZ,当升科技,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/511c901f-b5a5-4792-844c-629589263369.PDF
300080.SZ,易成新能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/360d5d77-d13d-424d-8ea2-4dfa09267954.PDF
300105.SZ,龙源技术,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/e114a677-6cd4-42f3-a062-ecae830e1bda.PDF
300118.SZ,东方日升,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/f158a04e-b7dc-498d-90d6-b5331a9e4ad6.PDF
300129.SZ,泰胜风能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/d0172629-73ff-4ed7-808a-aa270b34098f.PDF
300129.SZ,泰胜风能,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/f96f9e74-c3a6-4674-bcfa-0bd949964605.PDF
300140.SZ,节能环境,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-03/9693cad2-142d-4eb6-b8b5-a8e6c02cc299.PDF
300141.SZ,和顺电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/03664a1b-40d5-4e6c-9ab1-fb013a9a8523.PDF
300153.SZ,科泰电源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/f2456f94-a34c-4fa9-8c51-5ba000ef62c2.PDF
300185.SZ,通裕重工,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/c2477335-6c1f-45d0-8693-95c0a3593faf.PDF
300191.SZ,潜能恒信,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/573f8473-7c75-4fe0-a99d-1f9ff3bbf00f.PDF
300207.SZ,欣旺达,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/6fa721fa-cad9-4499-b2cc-a49e32e82f44.PDF
300207.SZ,欣旺达,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/45d6ae3e-6fea-40f6-87e8-df0d65a12052.PDF
300207.SZ,欣旺达,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/97836cb1-a7ed-4a3c-8686-8f92d7c6019e.PDF
300222.SZ,科大智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-17/9aa5cc48-013d-4615-bc80-a8acd68ff677.PDF
300265.SZ,通光线缆,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/288d9cbc-c998-4235-9980-75c4da88b9a1.PDF
300274.SZ,阳光电源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-01/81f0821a-02a0-447f-ac41-73f0805ba1b1.PDF
300274.SZ,阳光电源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-08/dd9511b4-6189-4c55-a829-82a3459e08c5.PDF
300274.SZ,阳光电源,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/c5e18435-285a-4033-b754-c92e9a566f34.PDF
300283.SZ,温州宏丰,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/3b51b8af-f6c4-49f6-a7c9-0c349fbebc87.PDF
300286.SZ,安科瑞,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/55588a36-d5a4-4116-918a-575522739340.PDF
300316.SZ,晶盛机电,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/abdb4926-b75d-4c90-b255-4efcc37ad6f8.PDF
300317.SZ,珈伟新能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/971c922b-86e9-4bda-bea6-0421149e88e2.PDF
300332.SZ,天壕能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/911a156e-b658-48ad-8c98-59d5ef1ed8f1.PDF
300340.SZ,科恒股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/6d77b9e4-5902-45df-aa12-ece24dcd97ad.PDF
300360.SZ,炬华科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/09608a55-3189-4285-8482-4c8145a853ee.PDF
300360.SZ,炬华科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/244b829b-72ec-407e-97c5-9d9aed8f8d7a.PDF
300376.SZ,易事特,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/35d1b11a-0c81-4de8-91a4-fffa21f62804.PDF
300376.SZ,易事特,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-06/94204d09-d9fa-425a-b45c-117860f9acdd.PDF
300390.SZ,天华新能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-02/55d79dd2-3f0d-426f-8896-a6816bbed1f4.PDF
300393.SZ,中来股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/92abd42d-b9e7-4093-b2b2-128f48d9f2dd.PDF
300407.SZ,凯发电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/16ff4189-d456-4dd6-9380-ad7bd021700b.PDF
300409.SZ,道氏技术,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/789d582d-b38b-4d15-b1b4-4cea7c3c7d6d.PDF
300410.SZ,正业科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/d6fb6d5e-d713-43b0-9ba7-ca60a4e934b5.PDF
300423.SZ,昇辉科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/e2c09a44-1385-49f9-8472-0c7892d81caf.PDF
300427.SZ,红相股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/b7435b9b-f624-4523-9424-7b82f0d031b1.PDF
300432.SZ,富临精工,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/40831c7d-0f67-4d6c-ba32-5c1ca8197fab.PDF
300438.SZ,鹏辉能源,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/49bcf1bf-96a5-4397-be97-4a849a95530c.PDF
300438.SZ,鹏辉能源,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/bb9e5b18-c373-4dbe-992d-8129c98762ac.PDF
300443.SZ,金雷股份,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-20/731b571c-b999-45b0-b476-ed44462e4e4c.PDF
300444.SZ,双杰电气,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/8a91313a-c7a1-4e2d-9b3d-6b942d005fa8.PDF
300450.SZ,先导智能,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/755ba159-8524-4374-912b-1f00b6e3d794.PDF
300457.SZ,赢合科技,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/037d088c-70ae-4b8d-9d07-0e2f1ed0b13f.PDF
