company_code,indicator_code,action,value,prior_value,tier,source_url,source_file
002459.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,78.62,78.6172743193,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-06-27/02ab0b14-3199-4345-b062-aad38cbd48de.pdf,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002459.SZ/2025/annual_report.pdf
002471.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,65.01,65.0080557477,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/ad27dfda-eebe-41ac-9525-3986e37f8d27.PDF,data/raw/ci_collection/002471.SZ/2025/annual_report.pdf
002490.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,81.45,81.4492582825,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-01/6e2bee29-5946-4301-9895-ac7d1174e5b6.PDF,data/raw/ci_collection/002490.SZ/2025/annual_report.pdf
002493.SZ,Q_E_WATER_INTENSITY,filled_missing,6136.135749568963,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/16b63b4e-eace-4cfc-afa2-c72b411f9e73.PDF,data/raw/ci_collection/002493.SZ/2025/esg_report.pdf
002506.SZ,Q_E_WATER_INTENSITY,filled_missing,3500.5183862205977,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/4459191c-6588-4d4d-9a3b-7e2d087332e9.PDF,data/raw/002506.SZ/2025/esg_report.pdf
002527.SZ,Q_E_WATER_INTENSITY,filled_missing,241.31196347132172,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/44885fdc-4e39-4b6b-9a07-5e3934a0e039.PDF,data/raw/ci_collection/002527.SZ/2025/esg_report.pdf
002534.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,57.26,57.2616754893,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/3560cabc-efb7-4f50-95bc-6cf839c31719.PDF,data/raw/ci_collection/002534.SZ/2025/annual_report.pdf
002606.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,40.25,40.252428567,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/ecbc2b8f-2aac-4038-8ec6-07e0843517bb.PDF,data/raw/ci_collection/002606.SZ/2025/annual_report.pdf
002706.SZ,Q_G_ROE,filled_missing,6.29,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/6e5b941a-3c90-4bfa-916d-e46782edd6fa.PDF,data/raw/ci_collection/002706.SZ/2025/annual_report.pdf
002709.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,33.02,33.01758527,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-10/ec4e9518-be76-457d-9a6d-9ef0ac247297.PDF,data/raw/ci_collection/002709.SZ/2025/annual_report.pdf
002812.SZ,Q_G_ASSET_TURNOVER,replaced_higher_authority,0.28417240776630304,0.284172407766,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_CAPITAL_ACCUMULATION,replaced_higher_authority,3.8577572551486305,3.85775725515,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_CASH_REALIZATION,replaced_higher_authority,73.03847242015756,73.0384724202,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_COST_REVENUE_RATE,replaced_higher_authority,96.21757284433613,96.2175728443,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_CURRENT_ASSET_TURNOVER,replaced_higher_authority,0.9588954359010613,0.958895435901,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,44.48,44.1692995725,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_EBITDA_INTEREST,replaced_higher_authority,2.280333391616884,2.28033339162,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_EBITDA_MARGIN,replaced_higher_authority,21.735018899653756,21.7350188997,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_OPERATING_MARGIN,replaced_higher_authority,3.330279703690146,3.33027970369,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_OPERATING_PROFIT_GROWTH,replaced_higher_authority,-154.14237849459366,-154.142378495,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_REVENUE_GROWTH,replaced_higher_authority,34.132121479953334,34.13212148,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_G_TWO_FUNDS_RATE,replaced_higher_authority,0.03763453516591135,0.0376345351659,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/b3b3b2cc-1912-4850-a013-1db6c99bfd72.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002850.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,41.75,41.7498275762,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/fa698b1e-6f1c-4857-8646-be7cf69c8999.PDF,data/raw/ci_collection/002850.SZ/2025/annual_report.pdf
002851.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,42.24,53.1121208453,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/f3fc2c64-9b5e-42b2-b917-0705a696ae21.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/002851.SZ/2025/annual_report.pdf
002865.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,77.69,77.6872772142,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/8edee58e-306e-46f7-b994-87ee238e35a4.PDF,data/raw/ci_collection/002865.SZ/2025/annual_report.pdf
002893.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,52.91,52.9079658166,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/232612b7-b24b-4132-ae8c-adf86a213da0.PDF,data/raw/ci_collection/002893.SZ/2025/annual_report.pdf
002911.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,49.35,49.3468022908,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/421ea001-e587-4e69-9c11-4f96f88b41b8.PDF,data/raw/ci_collection/002911.SZ/2025/annual_report.pdf
003021.SZ,Q_G_REVENUE_GROWTH,filled_missing,12.523675547520035,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6df2c5df-7140-4a1f-b246-2cb97c16d228.PDF,data/raw/ci_collection/003021.SZ/2025/annual_report.pdf
003021.SZ,Q_G_ROE,filled_missing,7.66,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6df2c5df-7140-4a1f-b246-2cb97c16d228.PDF,data/raw/ci_collection/003021.SZ/2025/annual_report.pdf
003022.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,66.97,66.9723787166,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/4a537242-6263-4f8d-89c8-3c87f0aff562.PDF,data/raw/ci_collection/003022.SZ/2025/annual_report.pdf
003035.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,66.15,66.1506886648,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5f393f3c-af60-4cc7-83f6-ba2855765328.PDF,data/raw/ci_collection/003035.SZ/2025/annual_report.pdf
003816.SZ,Q_G_AR_TURNOVER,replaced_higher_authority,8.84340868316918,8.84340868317,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_ASSET_TURNOVER,replaced_higher_authority,0.15492720636317683,0.154927206363,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_CAPITAL_ACCUMULATION,replaced_higher_authority,-3.678932674117746,-3.67893267412,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_CURRENT_ASSET_TURNOVER,replaced_higher_authority,1.0052475314898262,1.00524753149,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,65.15,65.1513507094,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_QUICK_RATIO,replaced_higher_authority,47.10304705843046,47.1030470584,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_REVENUE_GROWTH,replaced_higher_authority,-12.796418194925902,-12.7964181949,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_G_TWO_FUNDS_RATE,replaced_higher_authority,39.07250004419494,39.0725000442,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_S_DIVIDEND_PER_SHARE,filled_missing,0.08600000000000001,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,/Users/fengwang/Documents/trae_projects/aegisESP/data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
01205.HK,Q_E_GHG_REDUCTION_RATE,filled_missing,-14.251269905680205,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901100.pdf,data/raw/ci_collection/01205.HK/2025/esg_report.pdf
03337.HK,Q_E_ALTERNATIVE_WATER_RATE,filled_missing,8.53,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903319.pdf,data/raw/ci_collection/03337.HK/2025/esg_report.pdf
03337.HK,Q_S_DONATION_RATE,filled_missing,0.03,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903319.pdf,data/raw/ci_collection/03337.HK/2025/esg_report.pdf
300014.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,64.18,64.1782635721,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5c838bd3-422f-423d-a98c-d47ba58a06bf.PDF,data/raw/ci_collection/300014.SZ/2025/annual_report.pdf
300037.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,43.16,43.1563664431,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-24/9902db8d-1e86-4a42-b85b-d8f0a721ddf9.PDF,data/raw/ci_collection/300037.SZ/2025/annual_report.pdf
300040.SZ,Q_G_DEBT_ASSET_RATE,replaced_higher_authority,63.8,63.8004205183,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/8618a076-7295-4a44-b69f-9b8ab4b095ae.PDF,data/raw/ci_collection/300040.SZ/2025/annual_report.pdf
