impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
1560,77.782717,221,413,192,False,0.704225,1.0,0.424444,1.0,0.956597,25,1.528,301150.SZ,中一科技,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1561,77.781432,379,471,92,False,0.218341,0.92,1.0,1.0,0.932292,39,3.6,002060.SZ,广东建工,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1562,77.780191,209,417,208,False,0.847458,1.0,0.275556,1.0,0.970486,17,0.992,002801.SZ,微光股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1563,77.780191,82,191,109,False,0.847458,1.0,0.275556,1.0,0.970486,17,0.992,601615.SH,明阳智能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1564,77.756944,162,247,85,True,1.0,0.85,0.275556,1.0,0.961806,22,0.992,601669.SH,中国电建,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1565,77.732639,131,215,84,True,1.0,0.84,0.275556,1.0,0.984375,9,0.992,603728.SH,鸣志电器,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1566,77.703869,112,166,54,False,0.595238,0.54,1.0,1.0,0.932292,39,3.6,603619.SH,中曼石油,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1567,77.693385,209,417,208,False,0.847458,1.0,0.275556,1.0,0.961806,22,0.992,002801.SZ,微光股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1568,77.693385,82,191,109,False,0.847458,1.0,0.275556,1.0,0.961806,22,0.992,601615.SH,明阳智能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1569,77.677083,141,211,70,True,1.0,0.7,0.424444,1.0,0.956597,25,1.528,600256.SH,广汇能源,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1570,77.677083,176,246,70,True,1.0,0.7,0.424444,1.0,0.956597,25,1.528,603050.SH,科林电气,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1571,77.677083,164,234,70,True,1.0,0.7,0.424444,1.0,0.956597,25,1.528,688191.SH,智洋创新,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1572,77.673611,162,247,85,True,1.0,0.85,0.277778,1.0,0.947917,30,1.0,601669.SH,中国电建,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1573,77.611111,194,235,41,True,1.0,0.41,0.716667,1.0,0.944444,32,2.58,002270.SZ,华明装备,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1574,77.610052,209,417,208,False,0.847458,1.0,0.277778,1.0,0.947917,30,1.0,002801.SZ,微光股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1575,77.610052,82,191,109,False,0.847458,1.0,0.277778,1.0,0.947917,30,1.0,601615.SH,明阳智能,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1576,77.607013,272,396,124,False,0.409836,1.0,0.716667,1.0,0.944444,32,2.58,002527.SZ,新时达,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1577,77.59375,131,215,84,True,1.0,0.84,0.275556,1.0,0.970486,17,0.992,603728.SH,鸣志电器,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1578,77.572917,250,313,63,False,0.5,0.63,1.0,1.0,0.932292,39,3.6,000537.SZ,绿发电力,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1579,77.565972,210,478,268,False,0.833333,1.0,0.275556,1.0,0.984375,9,0.992,00639.HK,SHOUGANG RES,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1580,77.538194,222,335,113,False,0.694444,1.0,0.424444,1.0,0.956597,25,1.528,688719.SH,爱科赛博,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1581,77.513777,98,157,59,False,0.537634,0.59,1.0,1.0,0.932292,39,3.6,688772.SH,珠海冠宇,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1582,77.506944,131,215,84,True,1.0,0.84,0.275556,1.0,0.961806,22,0.992,603728.SH,鸣志电器,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1583,77.498512,114,194,80,False,0.892857,0.8,0.424444,1.0,0.956597,25,1.528,600726.SH,华电能源,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1584,77.441756,274,461,187,False,0.403226,1.0,0.716667,1.0,0.944444,32,2.58,688353.SH,华盛锂电,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1585,77.428317,437,532,95,False,0.174216,0.95,1.0,1.0,0.932292,39,3.6,002218.SZ,拓日新能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1586,77.427083,210,478,268,False,0.833333,1.0,0.275556,1.0,0.970486,17,0.992,00639.HK,SHOUGANG RES,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1587,77.427083,180,249,69,True,1.0,0.69,0.424444,1.0,0.956597,25,1.528,603312.SH,西典新能,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1588,77.423611,131,215,84,True,1.0,0.84,0.277778,1.0,0.947917,30,1.0,603728.SH,鸣志电器,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1589,77.340278,210,478,268,False,0.833333,1.0,0.275556,1.0,0.961806,22,0.992,00639.HK,SHOUGANG RES,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1590,77.301971,243,329,86,False,0.537634,0.86,0.716667,1.0,0.944444,32,2.58,300932.SZ,三友联众,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1591,77.300371,223,356,133,False,0.684932,1.0,0.424444,1.0,0.956597,25,1.528,300407.SZ,凯发电气,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1592,77.300371,223,430,207,False,0.684932,1.0,0.424444,1.0,0.956597,25,1.528,688275.SH,万润新能,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1593,77.281746,276,401,125,False,0.396825,1.0,0.716667,1.0,0.944444,32,2.58,002364.SZ,中恒电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1594,77.263628,403,495,92,False,0.197628,0.92,1.0,1.0,0.932292,39,3.6,300510.SZ,金冠股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1595,77.256944,210,478,268,False,0.833333,1.0,0.277778,1.0,0.947917,30,1.0,00639.HK,SHOUGANG RES,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1596,77.224442,211,365,154,False,0.819672,1.0,0.275556,1.0,0.984375,9,0.992,688733.SH,壹石通,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1597,77.203631,277,399,122,False,0.393701,1.0,0.716667,1.0,0.944444,32,2.58,002346.SZ,柘中股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1598,77.203631,277,415,138,False,0.393701,1.0,0.716667,1.0,0.944444,32,2.58,300062.SZ,中能电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1599,77.203631,277,418,141,False,0.393701,1.0,0.716667,1.0,0.944444,32,2.58,301278.SZ,快可电子,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1600,77.177083,148,216,68,True,1.0,0.68,0.424444,1.0,0.956597,25,1.528,000690.SZ,宝新能源,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1601,77.177083,181,249,68,True,1.0,0.68,0.424444,1.0,0.956597,25,1.528,600886.SH,国投电力,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1602,77.126736,278,416,138,False,0.390625,1.0,0.716667,1.0,0.944444,32,2.58,600869.SH,远东股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1603,77.085553,211,365,154,False,0.819672,1.0,0.275556,1.0,0.970486,17,0.992,688733.SH,壹石通,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1604,77.051034,279,454,175,False,0.387597,1.0,0.716667,1.0,0.944444,32,2.58,601868.SH,中国能建,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1605,77.031671,447,541,94,False,0.16835,0.94,1.0,1.0,0.932292,39,3.6,688560.SH,明冠新材,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1606,76.998748,211,365,154,False,0.819672,1.0,0.275556,1.0,0.961806,22,0.992,688733.SH,壹石通,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1607,76.976496,280,390,110,False,0.384615,1.0,0.716667,1.0,0.944444,32,2.58,002927.SZ,泰永长征,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1608,76.971065,178,196,18,False,0.925926,0.18,1.0,1.0,0.932292,39,3.6,688345.SH,博力威,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1609,76.934028,137,178,41,False,0.694444,0.41,1.0,1.0,0.932292,39,3.6,603556.SH,海兴电力,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1610,76.93006,141,180,39,False,0.714286,0.39,1.0,1.0,0.932292,39,3.6,600642.SH,申能股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1611,76.927083,159,226,67,True,1.0,0.67,0.424444,1.0,0.956597,25,1.528,600116.SH,三峡水利,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1612,76.915414,211,365,154,False,0.819672,1.0,0.277778,1.0,0.947917,30,1.0,688733.SH,壹石通,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1613,76.903096,281,403,122,False,0.381679,1.0,0.716667,1.0,0.944444,32,2.58,02728.HK,JINTAI ENERGY H,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1614,76.903096,281,493,212,False,0.381679,1.0,0.716667,1.0,0.944444,32,2.58,301023.SZ,奕帆传动,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1615,76.893929,212,485,273,False,0.806452,1.0,0.275556,1.0,0.984375,9,0.992,00042.HK,NE ELECTRIC,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1616,76.843909,412,503,91,False,0.19084,0.91,1.0,1.0,0.932292,39,3.6,300933.SZ,中辰股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1617,76.84375,225,475,250,False,0.666667,1.0,0.424444,1.0,0.956597,25,1.528,601898.SH,中煤能源,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1618,76.84375,225,373,148,False,0.666667,1.0,0.424444,1.0,0.956597,25,1.528,603353.SH,和顺石油,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1619,76.830808,282,447,165,False,0.378788,1.0,0.716667,1.0,0.944444,32,2.58,000862.SZ,银星能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1620,76.830808,282,499,217,False,0.378788,1.0,0.716667,1.0,0.944444,32,2.58,02012.HK,SUNSHINE OIL,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1621,76.783234,402,492,90,False,0.198413,0.9,1.0,1.0,0.932292,39,3.6,300317.SZ,珈伟新能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1622,76.759607,283,414,131,False,0.37594,1.0,0.716667,1.0,0.944444,32,2.58,601179.SH,中国西电,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1623,76.759607,283,523,240,False,0.37594,1.0,0.716667,1.0,0.944444,32,2.58,601808.SH,中海油服,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1624,76.759607,283,401,118,False,0.37594,1.0,0.716667,1.0,0.944444,32,2.58,688638.SH,誉辰智能,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1625,76.75504,212,485,273,False,0.806452,1.0,0.275556,1.0,0.970486,17,0.992,00042.HK,NE ELECTRIC,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1626,76.753472,67,223,156,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00002.HK,CLP HOLDINGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1627,76.753472,47,362,315,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00003.HK,HK & CHINA GAS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1628,76.753472,54,439,385,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00006.HK,POWER ASSETS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1629,76.753472,134,291,157,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00182.HK,CONCORD NE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1630,76.753472,114,357,243,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00206.HK,CM-ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1631,76.753472,172,365,193,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00228.HK,CHINA ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1632,76.753472,96,366,270,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002459.SZ,晶澳科技,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1633,76.753472,157,406,249,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002506.SZ,协鑫集成,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1634,76.753472,174,367,193,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002531.SZ,天顺风能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1635,76.753472,5,541,536,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00353.HK,ENERGY INTINV,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1636,76.753472,45,349,304,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00384.HK,CHINA GAS HOLD,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1637,76.753472,13,358,345,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00467.HK,UNITEDENERGY GP,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1638,76.753472,72,509,437,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00554.HK,HANS GP HLDGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1639,76.753472,46,204,158,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00579.HK,JNCEC,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1640,76.753472,192,486,294,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00600.HK,AXERA,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1641,76.753472,131,536,405,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00607.HK,FULLSHARE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1642,76.753472,121,462,341,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00632.HK,CHK OIL,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1643,76.753472,27,501,474,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00645.HK,ARES ASIA,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1644,76.753472,156,376,220,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00650.HK,PRODUCTIVE TECH,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1645,76.753472,29,232,203,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00666.HK,REPT BATTERO,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1646,76.753472,97,271,174,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00686.HK,BJ ENERGY INTL,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1647,76.753472,183,434,251,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00704.HK,HUSCOKE HLDGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1648,76.753472,76,301,225,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00819.HK,TIANNENG POWER,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1649,76.753472,6,307,301,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00836.HK,CHINA RES POWER,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1650,76.753472,42,339,297,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00866.HK,CHINA QINFA,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1651,76.753472,41,316,275,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00931.HK,CHINA HK POWER,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1652,76.753472,19,248,229,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00951.HK,CHAOWEI POWER,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1653,76.753472,80,422,342,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01080.HK,SHENGLI PIPE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1654,76.753472,7,426,419,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01083.HK,TG SMART ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1655,76.753472,11,275,264,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01193.HK,CHINA RES GAS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1656,76.753472,2,309,307,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01229.HK,NAN NAN RES,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1657,76.753472,179,372,193,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01251.HK,SPT ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1658,76.753472,137,336,199,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01277.HK,KINETIC DEV,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1659,76.753472,8,295,287,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01303.HK,HUILI RES,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1660,76.753472,1,482,481,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01555.HK,MIE HOLDINGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1661,76.753472,173,405,232,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01608.HK,VPOWER GROUP,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1662,76.753472,116,510,394,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01621.HK,VICO INTL HLDGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1663,76.753472,40,467,427,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01623.HK,HILONG,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1664,76.753472,63,245,182,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01713.HK,SICHUAN EN INV,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1665,76.753472,84,256,172,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01733.HK,E-COMMODITIES,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1666,76.753472,124,236,112,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01799.HK,XINTE ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1667,76.753472,64,241,177,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01811.HK,CGN NEW ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1668,76.753472,61,327,266,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01878.HK,SOUTHGOBI,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1669,76.753472,113,379,266,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01921.HK,DALIPAL HLDG,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1670,76.753472,116,440,324,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01938.HK,CHU KONG PIPE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1671,76.753472,81,319,238,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,01940.HK,CGII HLDGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1672,76.753472,111,406,295,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,02178.HK,PETRO-KING,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1673,76.753472,151,288,137,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03303.HK,JUTAL OIL SER,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1674,76.753472,10,315,305,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03337.HK,ANTON OILFIELD,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1675,76.753472,32,507,475,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03395.HK,JX ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1676,76.753472,25,415,390,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03633.HK,ZHONGYU ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1677,76.753472,193,449,256,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03668.HK,YANCOAL AUS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1678,76.753472,85,308,223,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03800.HK,GCL TECH,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1679,76.753472,176,343,167,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,03868.HK,XINYI ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
