batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
69,inspect_esg_tables,480,85.177083,135,250,115,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002479.SZ,富春环保,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,水平进一步提升。到 2030 年，危险废物 全过程信息化监管体系进一步完善，全国危险废物填埋处置量占比控制在 10％以内，危险 13 === PAGE 14 === 浙江富春江环保热电股份有限公司 2025 年年度报告全文 废物环境风险得到有效防控。2025 年 12 月 27 日，国务院印发了《固体废物综合治理行动 计划》（以下简称“《计划》”），是我国首个系统部署固体废物综合治理的政策文件，按 照减量化、资源化、无害化的原则加强固体废物综合治理。《计划》目标到 2030 年，重点 领域固体废物专项整治取得明显成效，大宗固体废弃物年综合利用量达到 45 亿吨，主要再 生资源年循环利用量达到 5.1 亿吨，固体废物综合治理能力和水平显著提升。 上述《指导意见》与《计划》分别从危险废物风险防控、固体废物综合治理层面明确了 行业发展的阶段性目标与实施路径，充分彰显了固体废物及危险废物资源化、无害化处置在 国家生态环境治理体系中的重要地位，为公司相关业务持续健康发展提供了有力政策支撑与 发展指引。 （三）环境监测治理业务 2025 年 4 月，生态环境部发布《国家生态环境监测网络数智化转型方,1,data/text/002479.SZ/2025/annual_report.txt,False
70,inspect_esg_tables,481,85.177083,176,281,105,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002487.SZ,大金重工,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002487.SZ/2025/annual_report.txt,False
71,inspect_esg_tables,482,85.177083,121,315,194,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002506.SZ,协鑫集成,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"2025 年 26,410,296.89 范围三温室气体排放总量 上游范围三温室 下游范围三温室 气体排放总量 气体排放总量 25,447,163.79 963,133.10 协鑫集成严格遵守《中华人民共和国环境保护法》《中华人民共和国大气污染防治法》《中华 人民共和国水污染防治法》《中华人民共和国固体废物污染环境防治法》等法律法规要求，持 续完善环境管理制度建设。协鑫集成已在官网公开《协鑫集成环境管理政策》，涵盖污染防治、 节能减排、生态保护等核心内容，并延伸至供应商及合作伙伴，共同构建全链条绿色发展生态。 协鑫集成体系化开展环境管理，各生产基地均设立环保管理部门，统筹负责所属工厂环境事务。 截至报告期末，合肥协鑫、阜宁协鑫、芜湖协鑫工厂均获 ISO 14001 环境管理体系认证并通过 年度审核，覆盖协鑫集成光伏组件相关生产基地的比例为 100%。公司定期开展环境因素识别与 环境风险评估，制定针对性管控措施，严格落实生产设施核查与运维管理，确保生产经营符合 国家及地方最新环保标准要求。 披露项 单位 2025 年 外购商品和服务 吨二氧化碳当量 25,354,137.50 资本商品 ",2,data/text/002506.SZ/2025/annual_report.txt|data/text/002506.SZ/2025/esg_report.txt,False
72,inspect_esg_tables,483,85.177083,177,376,199,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002531.SZ,天顺风能,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,检查和重点领域专项检查，发现问题及时整改，并根据实际情况进一步梳理、完善安全生产管 理制度、流程，切实提高安全生产管理水平。同时公司以“不止创造、美化环境”为己任，坚持围绕“新能源、节能环 保”领域发展，积极促进人与环境健康和谐的关系，将环境保护作为企业可持续发展战略的重要内容，针对气、水、噪 声、固体废物等各项目制定了严格合规的防治措施，严格执行，通过技术创新和优化管理不断增强节能环保力度，充分 履行企业的社会责任。 47 === PAGE 48 === 天顺风能（苏州）股份有限公司 2025 年年度报告全文 十七、巩固拓展脱贫攻坚成果、乡村振兴的情况 公司发展源于社会，回报社会是公司应尽的责任。作为社会的一员，在兼顾公司、股东及其他相关方利益的情况下，公 司积极参与社会公益事业，以自身发展影响和带动地方经济的振兴，将追求利润和承担社会责任有机的融合在一起。 2025 年度期间，公司共对外捐赠约 527.6 万元，具体内容详见同日披露于巨潮网上的《2025 年度可持续发展报告》。 48 === PAGE 49 === 天顺风能（苏州）股份有限公司 2025 年年度报告全文 第五节 重,2,data/text/002531.SZ/2025/annual_report.txt|data/text/002531.SZ/2025/esg_report.txt,False
73,inspect_esg_tables,484,85.177083,149,436,287,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002608.SZ,江苏国信,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,25 === 江苏国信股份有限公司 2025 年年度报告全文 石发电有限公司、江苏国信滨海港发电有限公司、江苏国信沙洲发电有限公司和江苏国信协联燃气热电有限公司本期享 受此项税收优惠政策。 根据《中华人民共和国环境保护税法》第十二条规定： “下列情形，暂予免征环境保护税：……（四）纳税人综合利用 的固体废物，符合国家和地方环境保护标准的；…… ”子公司苏晋保德煤电有限公司、苏晋朔州煤矸石发电有限公司、 苏晋塔山发电有限公司、江苏射阳港发电有限责任公司、江苏国信扬州发电有限责任公司、扬州第二发电有限责任公司、 江苏国信滨海港发电有限公司、江苏新海发电有限公司、江苏淮阴发电有限责任公司、江苏国信靖江发电有限公司、江 苏国信沙洲发电有限公司本期享受此项税收优惠政策。 印花税： 根据《关于进一步支持小微企业和个体工商户发展有关税费政策的公告》（财政部 税务总局公告 2023 年第 12 号）第二 条规定，自 2023 年 1 月 1 日至 2027 年 12 月 31 日，对增值税小规模纳税人、小型微利企业和个体工商户减半征收城市 维护建设税、房产税、城镇土地使用税、印花税（不含证券交易印花税,1,data/text/002608.SZ/2025/annual_report.txt,False
74,inspect_esg_tables,485,85.177083,128,395,267,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002692.SZ,远程股份,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002692.SZ/2025/annual_report.txt,False
75,inspect_esg_tables,487,85.177083,90,217,127,True,1.0,1.0,0.424444,1.0,0.956597,25,1.528,002709.SZ,天赐材料,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"0 西宁 西宁 印尼天赐 （印尼盾）10,100,000,000.00 印度尼西 亚 印度尼西 亚 化工 美国天赐 （美元）1,000,000.00 美国 德国天赐 （欧元）12,430,000.00 德国 新加坡天赐 （新币）42,140,000.00 新加坡 化工 新加坡 100.00% 设立 固体废物 治理服务 美国 德国 51.01% 非同一控制下 企业合并 100.00% 设立 化工 100.00% 设立 化工 100.00% 设立 贸易 100.00% 设立 韩国天赐 （韩币）600,000,000.00 韩国 韩国 化工 100.00% 设立 摩洛哥天赐 （摩洛哥迪拉姆）100,000.00 摩洛哥 摩洛哥 化工 100.00% 设立 津巴布韦天赐 （津巴布韦元）200,000.00 津巴布韦 津巴布韦 采矿 100.00% 设立 荷兰天赐 （欧元）1,000,000.00 荷兰 荷兰 化工 100.00% 设立 特拉华天赐 （美元）3,000,000.00 美国 特拉华 投资 100.00% 设立 德州天赐 （美元）3,000,000.00 美国 德州 化工 100.0",1,data/text/002709.SZ/2025/annual_report.txt,False
76,inspect_esg_tables,737,81.767361,70,219,149,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00002.HK,CLP HOLDINGS,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,disclosed_non_revenue_denominator,"Apraava Energy’s non-carbon investments3 2024 : 1.5GW >50 Innovation pilots in progress 2024 : >30 2,565 EV chargers under management4 2024 : 1,496 30,546RT* Total cooling capacity under CaaS5 2024 : 18,811RT* * refrigeration tonnes 12,133kWp# Total solar capacity under SaaS5 2024 : 8,311kWp# # kilowatt peak 0.50kg CO2e/kWh Greenhouse gas emissions intensity 2024 : 0.53kg CO2e/kWh 71% Operating earnings from non-carbon generation assets, transmission, distribution and retail operations 2024 : 68",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
77,inspect_esg_tables,738,81.767361,48,355,307,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00003.HK,HK & CHINA GAS,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"2 === OUR MISSION To provide our customers with safe, reliable, clean and smart energy along with quality services, while committed to fulfilling our social responsibility, ensuring sustainable business growth, enhancing our shareholders’ return on investment, and bringing long-term benefit for our planet, society, and stakeholders. OUR VISION To be a leading clean and smart energy supplier, with a view to creating a sustainable world driven by green energy. === PAGE 3 === CONTENTS 2025 Awards a",2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
78,inspect_esg_tables,739,81.767361,53,433,380,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,00006.HK,POWER ASSETS,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"ng unit L13 progressed on schedule towards a targeted completion date in early 2029, when it will go into operation. Once commissioned, L13 is expected to increase gas-fired generation of LPS to about 80% of total output, further lowering our carbon intensity. Smart meters and the advanced metering infrastructure not only facilitate better energy management for customers, but also enhance HK Electric’s ability for monitoring of the power grid. enhanced electronic application forms that enabled r",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
79,inspect_esg_tables,740,81.767361,108,290,182,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000096.SZ,广聚能源,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000096.SZ/2025/annual_report.txt,False
80,inspect_esg_tables,743,81.767361,193,488,295,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000554.SZ,泰山石油,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,管理方法、工作进展与取得的成果。 可靠性保证 本公司董事会已于 2026 年 4 月 22 日审议批准本报告，保证本报告内容不存在虚假记载和误导性陈述。 编制依据 结合全球报告倡议组织（GRI）《GRI 可持续发展报告标准》《GRI 11：石油与天然气行业标准（2021 版）》； 国际标准化组织 ISO 26000：2010《社会责任指南》国际标准等国际相关要求； 参照国家标准 GB/T 36001-2015《社会责任报告编写指南》； 国务院国资委办公厅《央企控股上市公司 ESG 专项报告参考指标体系》； 深圳证券交易所《上市公司自律监管指引第 17 号——可持续发展报告（试行）》《上市公司自律监管指南 第 3 号——可持续发展报告》。 参考财政部《企业可持续披露准则——基本准则（试行）》； 参考并回应了联合国可持续发展目标（SDGs）。 报告说明 2025 年 报告范围 本报告披露信息的范围涵盖中国石化山东泰山石油股份有限公司及其附属公司，与泰山石油（000554.SZ） 2025 年年报合并财务报表范围一致。 数据说明 数据源于公司内部文件、报表和相关统计数据。除特别说明外，本报告,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
81,inspect_esg_tables,744,81.767361,151,413,262,True,1.0,1.0,0.275556,1.0,0.987847,7,0.992,000682.SZ,东方电子,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,小企业股转系统挂牌，证券简称：海颐软件，证券编码： 832327。目前海颐软件为电力、能源、电子政务、交通运输等行业客户提供软件产品、技 术服务和大数据应用。拥有 CMMIL5 资质、ITSS 信息技术服务运行维护标准符合性三级认 证（ITSSL3）、电力需求侧管理服务机构能力一级认证，先后通过 ISO9001、ISO14001、 ISO45001、ISO27001 和 ISO20000 认证，通过软件企业认证、高新技术企业认定。 报告期内，受市场竞争加剧，产品交付周期增长，成本上升，毛利降低，自身业务转 型调整等多重因素影响，海颐软件实现营业收入 8.22 亿元，较去年同期减少 12.92%；净 利润 0.32 亿元，较去年同期减少 69.52%。 公司全资子公司威思顿产业聚焦数字电力、智慧能源、数智工厂三大业务领域，是集 产品研发、生产、服务和销售于一体的国家级重点高新技术企业。面向海内外市场，布局 用电、配电、新能源及综合能源管理、微电网、数字化智能工厂等八大业务方向，深入实 施“以技术创新为先导、以客户价值为目标”产品领先战略，创新发展推动产业升级，为 电网数字化转型、新型能源,1,data/text/000682.SZ/2025/annual_report.txt,False
