impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
11064,43.663366,352,515,163,False,0.247525,1.0,0.2,False,embedded_in_annual,08132.HK,CENTURY EN INTL,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11065,43.663366,352,515,163,False,0.247525,1.0,0.2,False,embedded_in_annual,08132.HK,CENTURY EN INTL,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11066,43.648837,128,164,36,False,0.581395,0.36,0.5,False,embedded_in_annual,688392.SH,骄成超声,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
11067,43.648837,128,164,36,False,0.581395,0.36,0.5,False,embedded_in_annual,688392.SH,骄成超声,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
11068,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11069,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11070,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11071,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
11072,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11073,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
11074,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
11075,43.638778,401,539,138,False,0.199203,1.0,0.266667,False,embedded_in_annual,920299.BJ,灿能电力,2025,X_S_SUPPLY_CHAIN,供应链管理,2.0,2,evidence_missing,locate_additional_public_evidence
11076,43.618881,436,566,130,False,0.174825,1.0,0.3,False,collected,08270.HK,CHINA CBM,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11077,43.611111,152,187,35,False,0.793651,0.35,0.213333,False,embedded_in_annual,688567.SH,孚能科技,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11078,43.611111,152,187,35,False,0.793651,0.35,0.213333,False,embedded_in_annual,688567.SH,孚能科技,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11079,43.611111,152,187,35,False,0.793651,0.35,0.213333,False,embedded_in_annual,688567.SH,孚能科技,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11080,43.611111,402,541,139,False,0.198413,1.0,0.266667,False,embedded_in_annual,920556.BJ,雅达股份,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11081,43.611111,402,541,139,False,0.198413,1.0,0.266667,False,embedded_in_annual,920556.BJ,雅达股份,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11082,43.611111,402,541,139,False,0.198413,1.0,0.266667,False,embedded_in_annual,920556.BJ,雅达股份,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11083,43.611111,402,541,139,False,0.198413,1.0,0.266667,False,embedded_in_annual,920556.BJ,雅达股份,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11084,43.611111,402,541,139,False,0.198413,1.0,0.266667,False,embedded_in_annual,920556.BJ,雅达股份,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
11085,43.611111,402,541,139,False,0.198413,1.0,0.266667,False,embedded_in_annual,920556.BJ,雅达股份,2025,X_S_SUPPLY_CHAIN,供应链管理,2.0,2,evidence_missing,locate_additional_public_evidence
11086,43.597561,437,543,106,False,0.174216,1.0,0.3,False,embedded_in_annual,300069.SZ,金利华电,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11087,43.597561,437,543,106,False,0.174216,1.0,0.3,False,embedded_in_annual,300069.SZ,金利华电,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
11088,43.597561,437,543,106,False,0.174216,1.0,0.3,False,embedded_in_annual,300069.SZ,金利华电,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
11089,43.597561,437,543,106,False,0.174216,1.0,0.3,False,embedded_in_annual,300069.SZ,金利华电,2025,X_E_WATER,水资源,2.25,2,evidence_missing,locate_additional_public_evidence
11090,43.58805,362,534,172,False,0.235849,1.0,0.213333,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11091,43.58805,362,534,172,False,0.235849,1.0,0.213333,False,embedded_in_annual,300443.SZ,金雷股份,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11092,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11093,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11094,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11095,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_S_CUSTOMER_SERVICE,客户服务,2.0,2,evidence_missing,locate_additional_public_evidence
11096,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11097,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_S_PUBLIC_WELFARE,社会公益,2.0,2,evidence_missing,locate_additional_public_evidence
11098,43.583663,403,529,126,False,0.197628,1.0,0.266667,False,embedded_in_annual,920167.BJ,同享科技,2025,X_S_SUPPLY_CHAIN,供应链管理,2.0,2,evidence_missing,locate_additional_public_evidence
11099,43.549296,363,546,183,False,0.234742,1.0,0.213333,False,embedded_in_annual,920368.BJ,连城数控,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11100,43.549296,363,546,183,False,0.234742,1.0,0.213333,False,embedded_in_annual,920368.BJ,连城数控,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11101,43.549296,363,546,183,False,0.234742,1.0,0.213333,False,embedded_in_annual,920368.BJ,连城数控,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11102,43.510903,364,512,148,False,0.233645,1.0,0.213333,False,embedded_in_annual,00065.HK,GRAND OCEAN AR,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11103,43.510903,364,512,148,False,0.233645,1.0,0.213333,False,embedded_in_annual,00065.HK,GRAND OCEAN AR,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11104,43.510903,364,504,140,False,0.233645,1.0,0.213333,False,embedded_in_annual,301487.SZ,盟固利,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
11105,43.510903,364,504,140,False,0.233645,1.0,0.213333,False,embedded_in_annual,301487.SZ,盟固利,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11106,43.510903,364,504,140,False,0.233645,1.0,0.213333,False,embedded_in_annual,301487.SZ,盟固利,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11107,43.510903,364,504,140,False,0.233645,1.0,0.213333,False,embedded_in_annual,301487.SZ,盟固利,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11108,43.502604,406,508,102,False,0.195312,1.0,0.266667,False,embedded_in_annual,002623.SZ,亚玛顿,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11109,43.502604,406,508,102,False,0.195312,1.0,0.266667,False,embedded_in_annual,002623.SZ,亚玛顿,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11110,43.502604,406,508,102,False,0.195312,1.0,0.266667,False,embedded_in_annual,002623.SZ,亚玛顿,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
11111,43.502604,406,508,102,False,0.195312,1.0,0.266667,False,embedded_in_annual,002623.SZ,亚玛顿,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11112,43.502604,406,508,102,False,0.195312,1.0,0.266667,False,embedded_in_annual,002623.SZ,亚玛顿,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11113,43.493151,442,560,118,False,0.171233,1.0,0.3,False,embedded_in_annual,600241.SH,时代万恒,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11114,43.493151,442,560,118,False,0.171233,1.0,0.3,False,embedded_in_annual,600241.SH,时代万恒,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
11115,43.493151,442,560,118,False,0.171233,1.0,0.3,False,embedded_in_annual,600241.SH,时代万恒,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
11116,43.493151,442,560,118,False,0.171233,1.0,0.3,False,embedded_in_annual,600241.SH,时代万恒,2025,X_E_WATER,水资源,2.25,2,evidence_missing,locate_additional_public_evidence
11117,43.486364,125,162,37,False,0.568182,0.37,0.5,False,collected,603706.SH,东方环宇,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
11118,43.486364,125,162,37,False,0.568182,0.37,0.5,False,collected,603706.SH,东方环宇,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
11119,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11120,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11121,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11122,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11123,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11124,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11125,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11126,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11127,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11128,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11129,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11130,43.454106,357,465,108,False,0.241546,1.0,0.2,False,embedded_in_annual,301179.SZ,泽宇智能,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11131,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11132,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11133,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11134,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11135,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11136,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11137,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11138,43.454106,357,558,201,False,0.241546,1.0,0.2,False,collected,600688.SH,上海石化,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11139,43.437705,455,539,84,False,0.163934,0.84,0.5,False,embedded_in_annual,002112.SZ,三变科技,2025,X_E_CLIMATE_ACTION,应对气候变化,3.75,1,evidence_missing,locate_additional_public_evidence
11140,43.437705,455,539,84,False,0.163934,0.84,0.5,False,embedded_in_annual,002112.SZ,三变科技,2025,X_E_CLIMATE_RISK,气候风险水平,3.75,1,evidence_missing,locate_additional_public_evidence
11141,43.423077,215,245,30,False,0.769231,0.3,0.3,False,embedded_in_annual,600396.SH,华电辽能,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11142,43.423077,215,245,30,False,0.769231,0.3,0.3,False,embedded_in_annual,600396.SH,华电辽能,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
11143,43.423077,215,245,30,False,0.769231,0.3,0.3,False,embedded_in_annual,600396.SH,华电辽能,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
11144,43.421053,105,155,50,False,0.526316,0.5,0.4,False,embedded_in_annual,600681.SH,百川能源,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
11145,43.421053,105,155,50,False,0.526316,0.5,0.4,False,embedded_in_annual,600681.SH,百川能源,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
11146,43.421053,105,155,50,False,0.526316,0.5,0.4,False,embedded_in_annual,600681.SH,百川能源,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
11147,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11148,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11149,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11150,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11151,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11152,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11153,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11154,43.413462,358,503,145,False,0.240385,1.0,0.2,False,embedded_in_annual,002255.SZ,海陆重工,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11155,43.404575,303,354,51,False,0.326797,0.51,0.666667,False,embedded_in_annual,301295.SZ,美硕科技,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
11156,43.403145,468,561,93,False,0.157233,0.93,0.4,False,embedded_in_annual,00276.HK,MONGOLIA ENERGY,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
11157,43.403145,468,561,93,False,0.157233,0.93,0.4,False,embedded_in_annual,00276.HK,MONGOLIA ENERGY,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
11158,43.397849,367,475,108,False,0.230415,1.0,0.213333,False,embedded_in_annual,300153.SZ,科泰电源,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
11159,43.397849,367,475,108,False,0.230415,1.0,0.213333,False,embedded_in_annual,300153.SZ,科泰电源,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11160,43.397849,367,475,108,False,0.230415,1.0,0.213333,False,embedded_in_annual,300153.SZ,科泰电源,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11161,43.397436,410,524,114,False,0.192308,1.0,0.266667,False,embedded_in_annual,002560.SZ,通达股份,2025,X_G_ANTI_BRIBERY,反商业贿赂、反贪污及反不正当竞争,2.0,2,evidence_missing,locate_additional_public_evidence
11162,43.397436,410,524,114,False,0.192308,1.0,0.266667,False,embedded_in_annual,002560.SZ,通达股份,2025,X_G_CORPORATE_STRUCTURE,公司架构,2.0,2,evidence_missing,locate_additional_public_evidence
11163,43.397436,410,524,114,False,0.192308,1.0,0.266667,False,embedded_in_annual,002560.SZ,通达股份,2025,X_G_GOVERNANCE_MECHANISM,治理机制,2.0,2,evidence_missing,locate_additional_public_evidence
11164,43.397436,410,524,114,False,0.192308,1.0,0.266667,False,embedded_in_annual,002560.SZ,通达股份,2025,X_G_MANAGEMENT,管理层机制,2.0,2,evidence_missing,locate_additional_public_evidence
11165,43.397436,410,524,114,False,0.192308,1.0,0.266667,False,embedded_in_annual,002560.SZ,通达股份,2025,X_S_JUST_TRANSITION,公正转型,2.0,2,evidence_missing,locate_additional_public_evidence
11166,43.397436,410,524,114,False,0.192308,1.0,0.266667,False,embedded_in_annual,002560.SZ,通达股份,2025,X_S_RD_INNOVATION,研发创新,2.0,2,evidence_missing,locate_additional_public_evidence
11167,43.375578,453,545,92,False,0.165017,0.92,0.4,False,embedded_in_annual,002245.SZ,蔚蓝锂芯,2025,X_E_ENERGY_MANAGEMENT,能源管理,3.0,1,evidence_missing,locate_additional_public_evidence
11168,43.375578,453,545,92,False,0.165017,0.92,0.4,False,embedded_in_annual,002245.SZ,蔚蓝锂芯,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
11169,43.375578,453,545,92,False,0.165017,0.92,0.4,False,embedded_in_annual,002245.SZ,蔚蓝锂芯,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
11170,43.375578,453,545,92,False,0.165017,0.92,0.4,False,embedded_in_annual,002245.SZ,蔚蓝锂芯,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
11171,43.373723,36,113,77,False,0.364964,0.77,0.3,False,collected,000819.SZ,岳阳兴长,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11172,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
11173,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
11174,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
11175,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
11176,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
11177,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
11178,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
11179,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
11180,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
11181,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
11182,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
11183,43.373206,359,464,105,False,0.239234,1.0,0.2,False,embedded_in_annual,300283.SZ,温州宏丰,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
11184,43.372483,448,553,105,False,0.167785,1.0,0.3,False,embedded_in_annual,000637.SZ,茂化实华,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
11185,43.372483,448,553,105,False,0.167785,1.0,0.3,False,embedded_in_annual,000637.SZ,茂化实华,2025,X_E_WASTEWATER,废水,2.25,2,evidence_missing,locate_additional_public_evidence
11186,43.372483,448,553,105,False,0.167785,1.0,0.3,False,embedded_in_annual,000637.SZ,茂化实华,2025,X_E_WASTE_GAS,废气,2.25,2,evidence_missing,locate_additional_public_evidence
11187,43.372483,448,553,105,False,0.167785,1.0,0.3,False,embedded_in_annual,000637.SZ,茂化实华,2025,X_E_WATER,水资源,2.25,2,evidence_missing,locate_additional_public_evidence
11188,43.369565,14,89,75,False,0.310559,0.75,0.4,False,collected,603031.SH,安孚科技,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
11189,43.369565,14,89,75,False,0.310559,0.75,0.4,False,collected,603031.SH,安孚科技,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
11190,43.369565,14,89,75,False,0.310559,0.75,0.4,False,collected,603031.SH,安孚科技,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
11191,43.360856,368,488,120,False,0.229358,1.0,0.213333,False,embedded_in_annual,002015.SZ,协鑫能科,2025,X_S_CAREER,员工职业发展,1.6,2,evidence_missing,locate_additional_public_evidence
11192,43.360856,368,488,120,False,0.229358,1.0,0.213333,False,embedded_in_annual,002015.SZ,协鑫能科,2025,X_S_EMPLOYEE_RIGHTS,员工权益保障,1.6,2,evidence_missing,locate_additional_public_evidence
11193,43.360856,368,488,120,False,0.229358,1.0,0.213333,False,embedded_in_annual,002015.SZ,协鑫能科,2025,X_S_FEEDBACK,员工沟通与反馈,1.6,2,evidence_missing,locate_additional_public_evidence
11194,43.360856,368,488,120,False,0.229358,1.0,0.213333,False,embedded_in_annual,002015.SZ,协鑫能科,2025,X_S_OCCUPATIONAL_HEALTH,员工职业健康,1.6,2,evidence_missing,locate_additional_public_evidence
11195,43.352968,296,345,49,False,0.342466,0.49,0.666667,False,embedded_in_annual,688348.SH,昱能科技,2025,X_G_INTEGRITY,诚信合规,5.0,1,evidence_missing,locate_additional_public_evidence
11196,43.347534,373,458,85,False,0.224215,0.85,0.4,False,embedded_in_annual,301327.SZ,华宝新能,2025,X_G_AUDIT,会计审计,3.0,1,evidence_missing,locate_additional_public_evidence
11197,43.347534,373,458,85,False,0.224215,0.85,0.4,False,embedded_in_annual,301327.SZ,华宝新能,2025,X_G_ESG_MANAGEMENT,可持续发展管理,3.0,1,evidence_missing,locate_additional_public_evidence
11198,43.347534,373,458,85,False,0.224215,0.85,0.4,False,embedded_in_annual,301327.SZ,华宝新能,2025,X_G_PERFORMANCE,经营表现,3.0,1,evidence_missing,locate_additional_public_evidence
11199,43.333333,450,550,100,False,0.166667,1.0,0.3,False,embedded_in_annual,002218.SZ,拓日新能,2025,X_E_OTHER_RESOURCE,其他资源,2.25,2,evidence_missing,locate_additional_public_evidence
