company_code,company_name,score_2024,score_2025,score_change,score_change_pct,rank_2024,rank_2025,rank_change,e_score,s_score,g_score,extracted_count,calculated_count,filled_count
301120.SZ,新特电气,18.77,39.645384598339035,20.875384598339036,111.21675332093253,466,257,209,51.57082417443911,52.89465892653045,45.677913097326446,14,0,25
002606.SZ,大连电瓷,21.61,39.85353882003307,18.243538820033073,84.42174372990779,315,222,93,51.57082417443911,47.71683094399886,49.269721677666936,15,0,24
002533.SZ,金杯电工,21.26,42.286382872437876,21.026382872437875,98.9011423915234,327,27,300,51.57082417443911,55.16667400594296,52.709107651318014,18,0,21
688303.SH,大全能源,57.92,36.90037153011012,-21.01962846988988,-36.29079501016899,35,544,-509,48.969317472941576,60.09980359541802,35.48632955949152,40,0,9
000096.SZ,广聚能源,18.15,40.40940815797111,22.25940815797111,122.64136726154882,496,153,343,51.57082417443911,50.59729018410428,49.5608187953714,23,0,15
301168.SZ,通灵股份,17.87,37.79844339176343,19.928443391763427,111.51898932156365,509,493,16,51.57082417443911,43.877289871895826,45.17060480335741,22,0,17
002546.SZ,新联电子,14.88,39.25934093805788,24.37934093805788,163.83965684178682,596,324,272,51.57082417443911,52.12069878430468,44.54659835001918,11,0,28
603026.SH,石大胜华,20.01,37.09165822786814,17.081658227868136,85.36560833517308,374,532,-158,51.57082417443911,44.88382375851034,42.54212179280389,20,0,18
00392.HK,BEIJING ENT,51.51,39.744721364196465,-11.765278635803533,-22.840766134349703,63,240,-177,51.57082417443911,47.04144807043,48.943588827133624,8,0,29
01713.HK,SICHUAN EN INV,43.33,38.05407360976402,-5.2759263902359805,-12.176151373727166,125,472,-347,50.61897401027637,47.23457215788579,44.0556709220355,10,0,27
301349.SZ,信德新材,18.82,37.24617141204609,18.426171412046088,97.9073932627316,460,523,-63,51.57082417443911,54.70419019505083,37.36437542084325,22,0,17
605196.SH,华通线缆,27.86,38.09083500499033,10.230835004990332,36.722307986325674,261,467,-206,51.57082417443911,44.72452882486003,45.5697960800418,21,0,17
600674.SH,川投能源,30.05,43.53709311811508,13.48709311811508,44.88217343798696,243,6,237,51.659164523324065,65.14698803905873,51.43576632866407,26,0,15
600089.SH,特变电工,43.07,33.628475514480265,-9.441524485519736,-21.921347772277073,127,593,-466,36.98997160836775,47.205586883177126,45.625652061210104,25,0,17
01608.HK,VPOWER GROUP,34.03,38.50001087789796,4.4700108778979555,13.135500669697194,216,426,-210,51.57082417443911,47.04144807043,44.89522750949951,6,0,31
301291.SZ,明阳电气,19.2,40.773563632496376,21.573563632496377,112.36231058591864,424,119,305,51.57082417443911,47.96049387490522,52.24944644429176,17,0,22
000600.SZ,建投能源,19.91,39.412054581699074,19.502054581699074,97.95105264539967,381,306,75,48.363783648149635,45.45520503666671,52.595875648844924,36,1,14
000049.SZ,德赛电池,19.56,40.63648084430366,21.076480844303664,107.75296955165472,402,131,271,51.57082417443911,52.01281070638203,49.05148577755638,6,0,32
600482.SH,中国动力,33.72,39.97705566182351,6.2570556618235145,18.55591833280995,219,202,17,43.24142197683128,65.29269021887977,50.02435019689209,46,1,5
00196.HK,HONGHUA GROUP,40.57,38.778073913478515,-1.7919260865214852,-4.41687475110053,154,388,-234,52.31185649166931,44.674134356775426,45.30321386091256,13,0,24
601088.SH,中国神华,51.27,35.454048478979104,-15.8159515210209,-30.84835482937566,64,578,-514,42.636293730670864,44.8876782183578,46.603537657385644,26,0,22
300360.SZ,炬华科技,19.61,40.39817309993382,20.78817309993382,106.0080219272505,398,156,242,51.57082417443911,54.68861694668139,46.82608697099492,14,0,24
01393.HK,HIDILI INDUSTRY,39.71,39.31775645808031,-0.39224354191969013,-0.9877701886670615,160,317,-157,55.799848025055006,47.04144807043,42.32456704289928,7,0,31
600644.SH,乐山电力,35.39,39.71883987536496,4.328839875364956,12.231816545252771,201,248,-47,51.57082417443911,43.84871573043425,50.92421139376154,22,0,18
000937.SZ,冀中能源,28.52,36.47262800771351,7.9526280077135105,27.88438992886925,256,558,-302,40.89640766847456,58.19172943023091,42.95056348340565,29,2,17
688349.SH,三一重能,38.82,39.83527436209984,1.015274362099838,2.6153383876863416,168,228,-60,51.57082417443911,47.960434647452054,48.884267588860816,8,0,31
300751.SZ,迈为股份,38.21,39.1939964876211,0.9839964876210985,2.5752328909214826,177,332,-155,51.57082417443911,51.76921475429295,44.6331497945762,17,0,22
01878.HK,SOUTHGOBI,14.36,39.628015065112926,25.268015065112927,175.96110769577245,604,260,344,51.57082417443911,47.04144807043,48.54121346905933,6,0,31
600642.SH,申能股份,30.6,40.17319071318066,9.573190713180658,31.284936971178617,236,182,54,51.64929938730675,47.73742822373008,50.08713195465461,22,2,16
600346.SH,恒力石化,34.01,38.29700869583332,4.287008695833322,12.605141710771308,217,447,-230,45.44124763471747,44.15219300509327,51.83434127944633,17,0,20
06885.HK,JINMA ENERGY,37.86,34.73251317235495,-3.1274868276450505,-8.260662513589674,180,589,-409,39.34153935334046,47.04144807043,47.19454025266469,8,0,29
03633.HK,ZHONGYU ENERGY,62.12,39.79157750013539,-22.328422499864608,-35.944015614720875,15,232,-217,51.57082417443911,47.04144807043,48.993721485330134,4,0,34
300207.SZ,欣旺达,36.97,39.06890849010014,2.0989084901001434,5.677328888558678,186,350,-164,51.57082417443911,46.424092141228755,47.39928192154609,14,0,26
300850.SZ,新强联,18.09,40.71599021842819,22.62599021842819,125.07457279396456,498,125,373,51.57082417443911,49.91564840808426,50.78699394998508,13,0,26
000593.SZ,德龙汇能,20.54,41.55374482627631,21.01374482627631,102.30644998187104,353,58,295,51.57082417443911,52.76653776709523,51.894224822622256,15,0,23
301587.SZ,中瑞股份,21.52,38.89764998969076,17.377649989690763,80.75116166213179,318,371,-53,51.95006514453968,46.85679639406319,45.98214372214213,15,1,24
002911.SZ,佛燃能源,43.89,43.732843866082334,-0.1571561339176668,-0.35806820213640195,118,4,114,51.57082417443911,50.63315645111885,59.833054568813665,18,0,21
603105.SH,芯能科技,21.92,41.23304608928006,19.313046089280057,88.10696208613163,310,82,228,51.57082417443911,53.59302337091027,50.47138872569359,22,0,17
002927.SZ,泰永长征,16.66,38.975966482343466,22.315966482343466,133.949378645519,560,364,196,52.222048308562385,50.14597690258931,43.910638591992736,31,2,11
600151.SH,航天机电,45.36,38.18582409370895,-7.1741759062910475,-15.816084449495255,97,456,-359,51.57082417443911,44.88576028945202,45.743964541839496,20,0,18
603053.SH,成都燃气,29.91,41.30992360773635,11.399923607736351,38.11408762198713,244,73,171,51.967702002361,46.083265492481296,53.95351267863702,23,1,17
600312.SH,平高电气,53.17,39.39595742807728,-13.77404257192272,-25.90566592424811,56,309,-253,51.57082417443911,46.95922776894254,48.33857463524095,21,0,17
00836.HK,CHINA RES POWER,43.87,39.73973638445947,-4.130263615540528,-9.414779155551695,119,242,-123,51.57082417443911,47.04144807043,48.87017619434206,7,0,32
300568.SZ,星源材质,30.59,39.396244931307315,8.806244931307315,28.787986045463597,237,308,-71,51.57082417443911,52.825813156191366,45.342401283346994,24,0,14
08347.HK,F8 ENT,43.83,39.75633385498265,-4.073666145017349,-9.29424171804095,121,239,-118,51.57082417443911,47.04144807043,48.91743164069052,5,0,32
600550.SH,保变电气,23.59,38.75820564029152,15.168205640291522,64.29930326533075,294,390,-96,51.57082417443911,45.15835934252584,47.2992909472588,21,0,19
002221.SZ,东华能源,23.54,41.822086981846276,18.282086981846277,77.66392090843787,295,40,255,51.57082417443911,53.210938757893985,52.51582794794408,11,0,27
688388.SH,嘉元科技,23.22,39.52096904363623,16.30096904363623,70.2022783963662,297,283,14,54.28318134756585,44.07334380116389,46.98611811467659,29,0,14
603070.SH,万控智造,21.05,38.6036960871798,17.553696087179798,83.39048022413206,333,412,-79,51.57082417443911,45.05261902319875,46.99791240010382,22,0,16
002218.SZ,拓日新能,18.22,39.26754171995302,21.047541719953024,115.51888979118017,492,322,170,51.57082417443911,51.03344978192628,45.316294296254554,16,0,24
002706.SZ,良信股份,38.81,36.983442633682955,-1.8265573663170471,-4.706409086104218,169,539,-370,45.18845357230265,45.75525051608424,47.8420684648175,12,0,26
601619.SH,嘉泽新能,36.3,37.70859282906087,1.408592829060872,3.8804210166966175,194,498,-304,51.8801022141698,43.15432469350052,44.408423212239185,28,0,15
300073.SZ,当升科技,20.06,39.46722826864931,19.40722826864931,96.74590363234951,373,295,78,50.61912324270057,51.467483551982156,46.707982898127014,38,3,6
03868.HK,XINYI ENERGY,64.51,38.82364070581371,-25.686359294186296,-39.81763958174902,10,379,-369,51.57082417443911,47.11859889627299,46.01427743601291,10,0,29
002015.SZ,协鑫能科,18.95,34.686546608171646,15.736546608171647,83.04246231225144,447,591,-144,39.349775258712555,46.89902095407729,46.475560293392554,24,3,20
600163.SH,中闽能源,26.17,39.49349169238636,13.323491692386355,50.91131712795702,278,289,-11,52.18828296800145,42.51666041285527,50.32958366021838,29,0,13
688707.SH,振华新材,41.62,37.25692862750437,-4.363071372495625,-10.483112379854939,143,521,-378,51.57082417443911,45.1512689185996,42.8993943395733,20,0,18
300409.SZ,道氏技术,16.86,41.62143759396878,24.76143759396878,146.8649916605503,551,52,499,51.57082417443911,49.76981822426766,53.53537270263259,23,0,16
600577.SH,精达股份,20.56,40.93665789856872,20.37665789856872,99.10825826152102,352,103,249,51.57082417443911,50.15974740518159,51.367203669392815,24,0,14
300483.SZ,首华燃气,20.33,42.05143525849982,21.721435258499824,106.84424622970894,361,34,327,51.57082417443911,48.69414588609587,55.77915066351795,14,0,26
000767.SZ,晋控电力,15.1,39.88299425502049,24.78299425502049,164.12578976834763,592,215,377,52.15440668927633,54.21084021070337,44.45024277776644,14,5,24
00607.HK,FULLSHARE,41.87,39.612619715842065,-2.2573802841579322,-5.391402637109941,141,265,-124,51.57082417443911,47.04144807043,48.32324489872228,1,0,36
000037.SZ,深南电A,17.46,39.45268757814762,21.992687578147617,125.96040995502645,532,297,235,51.57082417443911,51.051811700562936,45.80452267226229,14,0,25
300763.SZ,锦浪科技,24.51,39.89252046748766,15.382520467487655,62.76018142589822,289,211,78,51.57082417443911,49.29623266972836,48.504596831103164,16,0,23
600505.SH,西昌电力,38.73,38.812679800087025,0.08267980008702835,0.21347740791899913,171,380,-209,51.57082417443911,45.8538038493884,47.082447067623185,20,0,18
002531.SZ,天顺风能,43.09,39.206691246857616,-3.883308753142387,-9.012088078770914,126,330,-204,52.26697799768537,52.81888502718652,42.91008194974135,17,3,21
000690.SZ,宝新能源,28.64,42.64560867363383,14.00560867363383,48.90226492190583,254,19,235,52.47486473396167,57.830096795995466,51.96569415294817,17,1,20
301456.SZ,盘古智能,17.97,40.096330529685545,22.126330529685546,123.12927395484445,502,186,316,51.57082417443911,54.50708985900877,45.78641677804705,17,0,23
300690.SZ,双一科技,16.47,39.96172880528988,23.49172880528988,142.63344751238546,566,206,360,54.89888478663016,45.982465160049,46.08561059308276,30,3,15
603353.SH,和顺石油,21.81,38.65604613319571,16.84604613319571,77.24000978081482,312,404,-92,51.57082417443911,46.65187506274632,46.28503799341223,20,0,18
301361.SZ,众智科技,18.56,40.241847938042156,21.681847938042157,116.82030139031336,481,173,308,51.57082417443911,52.59171747252354,47.61549569135157,13,0,25
002202.SZ,金风科技,55.25,38.8041657237365,-16.445834276263497,-29.766215884639813,45,383,-338,52.198387327596365,45.4284077617582,45.42473659906891,20,3,21
300222.SZ,科大智能,13.44,40.275426590707525,26.835426590707527,199.668352609431,615,168,447,51.57082417443911,46.05583516667461,51.839264894730306,16,0,23
000407.SZ,胜利股份,19.12,39.413350975772524,20.293350975772523,106.13677288583956,432,305,127,51.57082417443911,45.15227350057183,49.27231670364978,6,0,32
688551.SH,科威尔,19.03,39.02783155966762,19.997831559667617,105.08582007182142,440,356,84,48.840236773514064,54.88141270841737,45.472898672253194,36,0,9
600027.SH,华电国际,38.2,39.79960092554621,1.5996009255462056,4.187436977869647,178,231,-53,51.57082417443911,45.6685563907817,50.31781165713564,7,0,31
688819.SH,天能股份,36.87,40.37945499243247,3.509454992432474,9.518456719372049,187,158,29,47.57511917579823,55.02288628452641,51.271253054977436,39,0,8
605090.SH,九丰能源,32.93,40.63468942562331,7.704689425623307,23.39717408327758,222,133,89,51.57082417443911,45.63741079839004,53.03982250575177,14,0,24
000400.SZ,许继电气,68.89,37.97942685628897,-30.910573143711034,-44.86946312049794,4,481,-477,47.258055594444706,45.61102718834498,49.01815791305632,27,1,18
00002.HK,CLP HOLDINGS,41.17,39.73873249170116,-1.4312675082988449,-3.47648168156144,150,244,-94,49.59932157007405,47.04144807043,50.907268240758974,13,0,26
300932.SZ,三友联众,18.67,39.34908774707045,20.679087747070447,110.76104845779564,471,313,158,50.22173030451456,48.058041224867154,48.576995408460796,23,0,19
002733.SZ,雄韬股份,18.83,39.54185906880494,20.71185906880494,109.99394088584675,459,279,180,51.57082417443911,47.11504250703912,48.51012054868386,12,0,26
301226.SZ,祥明智能,18.76,38.17318252208497,19.41318252208497,103.48178316676422,467,459,8,51.57082417443911,51.96344613233013,41.87510603642744,22,0,16
01940.HK,CGII HLDGS,35.68,39.469330957291454,3.7893309572914546,10.620322189718202,200,292,-92,51.57082417443911,44.687264046088806,49.322738054584825,7,0,30
002953.SZ,日丰股份,19.86,40.558868470674966,20.698868470674967,104.22390972142482,384,138,246,51.57082417443911,53.00174114221253,48.717910647786674,21,0,18
300035.SZ,中科电气,16.97,41.38003485373825,24.410034853738253,143.84227963310698,549,66,483,51.57082417443911,53.607255194576126,50.67397120978736,14,0,26
002851.SZ,麦格米特,57.45,39.88071070716103,-17.569289292838974,-30.581878664645735,37,216,-179,51.57082417443911,47.22162214892412,49.536600543423795,11,0,28
300191.SZ,潜能恒信,21.23,39.85100531369379,18.62100531369379,87.71081165187842,330,225,105,51.57082417443911,51.12841920875755,47.05572765978187,13,0,26
603897.SH,长城科技,16.8,41.43228417201897,24.632284172018966,146.6207391191605,555,63,492,51.57082417443911,53.92297190207584,50.910642144810474,21,0,17
605580.SH,恒盛能源,20.79,42.28861699314883,21.49861699314883,103.40845114549701,340,26,314,51.64311125188555,46.33825958257358,57.22984675257302,22,1,16
000027.SZ,深圳能源,39.08,31.85199717813859,-7.228002821861409,-18.495401284189892,166,598,-432,29.45931833338617,49.88959006583309,46.96493651722327,44,1,7
688717.SH,艾罗能源,22.9,39.027022824907036,16.127022824907037,70.42368045810935,300,357,-57,51.57082417443911,45.9772080059087,47.584449824364036,18,0,20
01303.HK,HUILI RES,40.24,39.46753845279016,-0.7724615472098435,-1.9196360517143227,157,294,-137,51.57082417443911,47.04144807043,48.06198288087365,7,0,30
300750.SZ,宁德时代,57.03,39.96654973944065,-17.06345026055935,-29.920130213149832,39,205,-166,47.6821801305261,54.791124882474485,49.71241825599157,10,1,29
000875.SZ,电投绿能,42.53,38.52844630310953,-4.001553696890468,-9.408778972232469,131,424,-293,51.71353436536595,46.010585864728725,45.434719156281204,13,2,25
688390.SH,固德威,61.62,38.01745595044453,-23.60254404955547,-38.303382099246136,18,478,-460,50.52558114662418,43.66603869788219,46.55055691641423,15,0,23
603016.SH,新宏泰,19.46,37.55522298488673,18.095222984886732,92.98675737351866,409,506,-97,51.57082417443911,47.339656153450235,42.726034369510536,21,0,17
300907.SZ,康平科技,18.63,41.04114682670621,22.41114682670621,120.29601087872364,475,97,378,51.57082417443911,55.51585959934507,48.277889270959015,10,0,28
605368.SH,蓝天燃气,23.6,40.67203309487277,17.072033094872772,72.3391232833592,293,129,164,51.57082417443911,47.10779957558668,51.88351594939747,18,0,20
02798.HK,PER ENERGY,37.4,39.3414118169502,1.9414118169502004,5.190940687032621,184,314,-130,51.57082417443911,47.04144807043,47.4073405771426,2,0,35
002986.SZ,宇新股份,24.98,42.324674587185434,17.344674587185434,69.434245745338,287,24,263,51.57082417443911,54.81916967322168,53.217516431574325,12,0,27
000009.SZ,中国宝安,19.49,40.92018276353167,21.430182763531672,109.95476020283054,407,107,300,51.57082417443911,50.79015453164769,50.91645354182724,12,0,27
002700.SZ,万憬能源,21.72,39.44299338989029,17.72299338989029,81.59757545990006,314,300,14,51.57082417443911,50.97239034593443,45.813376433855304,11,0,27
002518.SZ,科士达,20.34,40.90089159842412,20.560891598424117,101.08599605911562,360,109,251,51.57082417443911,47.57839276413653,52.501901729322135,23,0,16
301325.SZ,曼恩斯特,20.91,38.93584089923661,18.02584089923661,86.2067953095964,336,369,-33,51.57082417443911,49.26823106337798,45.19110551237105,14,0,26
000968.SZ,蓝焰控股,20.27,39.852007644623136,19.582007644623136,96.60585912492914,363,223,140,51.57082417443911,44.41202548681972,51.303288682975825,11,0,27
600795.SH,国电电力,38.77,39.1340777417052,0.364077741705195,0.9390707807717178,170,341,-171,42.17851926063006,62.65150130364997,49.07442139945441,31,1,11
002196.SZ,方正电机,13.09,39.108463511466255,26.018463511466255,198.76595501502106,618,348,270,51.967801726126076,45.001498193930374,47.51667629290273,10,1,28
601016.SH,节能风电,20.87,36.754683722312805,15.884683722312804,76.11252382516915,337,551,-214,51.57082417443911,43.40071061599168,42.18096352844508,19,0,19
603396.SH,金辰股份,16.93,41.29492135638412,24.364921356384123,143.9156606992565,550,75,475,59.710733240802064,44.84134638340178,45.55483801487216,35,1,10
002471.SZ,中超控股,15.23,38.44936985010865,23.219369850108652,152.458108011219,590,432,158,51.57082417443911,45.39899906422123,46.18382864100483,18,0,20
00554.HK,HANS GP HLDGS,45.22,41.27038238583279,-3.9496176141672095,-8.734227364368,101,78,23,51.57082417443911,47.04144807043,53.86630145037924,5,0,32
300444.SZ,双杰电气,14.06,38.86646497435234,24.806464974352338,176.4328945544263,610,375,235,51.57082417443911,52.30087810745528,43.632827253136995,18,0,20
300118.SZ,东方日升,50.99,38.02302512085255,-12.96697487914745,-25.43042729779849,66,477,-411,51.57082417443911,47.05909232440585,43.60287028531368,13,0,26
002805.SZ,丰元股份,17.62,39.53144442150099,21.911444421500992,124.35553020148123,521,280,241,51.57082417443911,54.46594773036504,44.30467389852612,14,0,24
001269.SZ,欧晶科技,21.25,38.119168287790146,16.869168287790146,79.38432135430656,329,465,-136,51.57082417443911,54.21084024176289,40.50812919402028,15,0,24
002534.SZ,西子洁能,22.67,39.90047459876568,17.23047459876568,76.00562240302462,302,209,93,51.96786433890044,48.847017368905384,48.32872289304565,19,1,19
601567.SH,三星电气,21.25,40.55830548434335,19.30830548434335,90.8626140439687,328,139,189,48.13851693438493,58.44530966979858,49.575476900180654,34,1,10
300129.SZ,泰胜风能,17.79,41.79382846653823,24.00382846653823,134.9287715938068,514,42,472,54.765871504160756,53.52254186806071,47.86466582459996,24,1,20
688616.SH,西力科技,25.99,37.99337435921091,12.003374359210913,46.1845877614887,281,479,-198,51.57082417443911,46.63708867838047,44.33095287586236,21,0,18
601179.SH,中国西电,45.28,40.19106218672239,-5.08893781327761,-11.238820259005323,98,180,-82,51.57082417443911,47.912713621485366,50.294596052015194,12,0,26
02012.HK,SUNSHINE OIL,18.98,37.960215627228415,18.980215627228414,100.00113607601904,445,483,-38,51.57082417443911,47.04144807043,42.887887821138385,5,0,34
601225.SH,陕西煤业,44.39,43.003042660827276,-1.3869573391727243,-3.12448150297978,113,12,101,43.88703510038059,68.07724706603605,58.43321182078507,41,1,8
301155.SZ,海力风电,13.46,40.71701431227868,27.257014312278677,202.50382104218926,614,124,490,51.57082417443911,48.01204449157763,51.97701306187271,13,0,27
002270.SZ,华明装备,20.99,41.77493531328207,20.784935313282073,99.02303627099607,334,44,290,51.57082417443911,57.87059787587472,49.568565124308606,14,0,24
02380.HK,CHINA POWER,46.61,30.26621375477977,-16.34378624522023,-35.06497799875613,92,602,-510,27.919252470019707,47.27361838918585,45.307742979065374,16,2,21
01600.HK,TIAN LUN GAS,66.78,39.73772601133919,-27.04227398866081,-40.494570213628045,6,245,-239,53.00805929480386,47.04144807043,46.421492846116124,13,0,24
01938.HK,CHU KONG PIPE,28.23,39.24534086254417,11.015340862544168,39.0199818014317,259,325,-66,51.57082417443911,47.04144807043,47.247182806710654,5,0,32
301152.SZ,天力锂能,18.02,38.882046813844475,20.862046813844476,115.77162493809365,501,373,128,51.57082417443911,47.182513175010556,46.39194208872977,14,0,24
03668.HK,YANCOAL AUS,50.43,38.71313090938135,-11.716869090618651,-23.233926414076247,70,397,-327,51.57082417443911,47.04144807043,45.45654226198264,4,0,33
01251.HK,SPT ENERGY,40.3,38.30199083600379,-1.9980091639962083,-4.957839116615902,156,446,-290,51.57082417443911,47.04144807043,44.37680250675992,7,0,30
688345.SH,博力威,18.58,39.50196475149315,20.92196475149315,112.60476184872526,480,287,193,51.57082417443911,55.45562913869359,44.531725724850084,19,0,19
002056.SZ,横店东磁,27.14,43.5111278502918,16.3711278502918,60.321031135931456,273,7,266,51.57082417443911,66.40315892106207,49.65532248929391,9,0,29
601908.SH,京运通,18.24,35.09465970422436,16.854659704224364,92.40493258894938,491,584,-93,51.57082417443911,45.19433415159079,36.43008157939542,20,0,18
603706.SH,东方环宇,26.13,41.75238365524881,15.622383655248814,59.78715520569773,279,46,233,51.57082417443911,52.04286161605877,52.81127329775075,20,0,18
600968.SH,海油发展,57.37,42.067282734376754,-15.302717265623244,-26.673727149421726,38,32,6,52.20156140646907,55.45618524656069,51.44400408827503,37,3,10
300820.SZ,英杰电气,21.07,42.80263952747444,21.73263952747444,103.14494317738226,332,15,317,59.60836919977385,56.47929584011809,44.92550568527735,40,2,7
002580.SZ,圣阳股份,18.81,40.42636162998795,21.616361629987953,114.91951956399764,463,151,312,51.57082417443911,51.688101934049094,48.806559608382486,15,0,24
600268.SH,国电南自,36.08,39.282212614500764,3.202212614500766,8.8753121244478,196,320,-124,51.57082417443911,46.15569427893692,48.463312078675855,21,0,17
003035.SZ,南网能源,53.21,39.02285745482669,-14.187142545173309,-26.66254941772845,55,358,-303,50.44993500656063,54.29747648489676,43.85936735961653,40,1,9
00346.HK,YANCHANG PETRO,42.05,39.41916003879126,-2.6308399612087356,-6.256456507036233,138,304,-166,51.57082417443911,47.04144807043,47.815333996151885,5,0,32
301388.SZ,欣灵电气,19.77,39.854811249781875,20.084811249781875,101.59236848650417,389,220,169,51.57082417443911,54.61011942594116,45.875096947391626,25,0,15
600903.SH,贵州燃气,27.31,38.126838550517235,10.816838550517236,39.6076109502645,269,464,-195,51.87937576092447,42.4984801919687,46.17210546314617,33,0,13
000791.SZ,甘肃能源,19.28,38.3127592611398,19.0327592611398,98.71763102250935,417,444,-27,43.12901155844924,57.33302181635005,48.54910077523581,27,2,18
688006.SH,杭可科技,42.55,39.401064852944714,-3.1489351470552833,-7.400552637027694,130,307,-177,51.57082417443911,45.86673037192895,48.93516172600579,21,0,17
600688.SH,上海石化,39.34,38.61327611998893,-0.7267238800110718,-1.8472899847764914,164,410,-246,48.26571061904771,54.158111040771615,44.63344771322243,12,4,27
600032.SH,浙江新能,47.33,37.935458652201476,-9.394541347798523,-19.84902038410844,82,484,-402,52.181049134014145,42.74442710846537,44.86610928225522,30,0,14
00135.HK,KUNLUN ENERGY,66.37,40.21998661274611,-26.150013387253892,-39.40035164570422,7,178,-171,47.82036335084351,49.024745161990595,53.54037549959473,10,0,27
600452.SH,涪陵电力,31.23,39.61760931083229,8.387609310832293,26.85753861937974,232,264,-32,51.57082417443911,46.69038110179594,48.84963053698336,7,0,32
002623.SZ,亚玛顿,18.95,40.603980037189416,21.653980037189417,114.26902394295206,446,135,311,51.57082417443911,56.43675301326444,46.09299900297179,15,0,24
300037.SZ,新宙邦,33.89,41.23042198985059,7.34042198985059,21.65955146016698,218,83,135,51.967831833203725,53.69687578704689,49.67161059493463,13,1,26
688472.SH,阿特斯,45.18,38.85152836909588,-6.328471630904119,-14.00724132559566,104,376,-272,51.48299602627667,43.9933786058709,47.91385110300497,32,2,11
001208.SZ,华菱线缆,39.63,40.306436140525065,0.6764361405250625,1.7068789818951866,161,165,-4,51.57082417443911,46.547673597056715,51.58024497410761,11,0,27
601218.SH,吉鑫科技,19.77,38.48568246822252,18.71568246822252,94.6670838048686,388,428,-40,51.57082417443911,44.02390041879117,47.21868827225501,23,0,15
01798.HK,DATANG RENEW,62.17,38.386913596582836,-23.783086403417165,-38.254924245483615,14,437,-423,51.90649140692867,45.62113577241466,44.33784836328375,15,0,22
301040.SZ,中环海陆,16.83,39.10866631098244,22.278666310982445,132.37472555545128,553,347,206,51.57082417443911,53.01124546760991,43.75455426312798,16,0,24
01623.HK,HILONG,59.5,39.44696968727223,-20.05303031272777,-33.70257195416432,29,299,-270,51.57082417443911,47.04144807043,47.787155177351885,4,0,35
688772.SH,珠海冠宇,41.42,40.00062051276853,-1.419379487231474,-3.4267974100228726,146,199,-53,51.57082417443911,58.1259985476381,44.55853665292699,21,0,17
688676.SH,金盘科技,60.86,41.49421459750578,-19.365785402494218,-31.82021919568554,20,62,-42,54.82580243596556,52.62079360351279,47.99464306663532,40,2,8
02728.HK,JINTAI ENERGY H,34.1,39.5993478549658,5.499347854965798,16.12711980928386,214,268,-54,51.57082417443911,47.04144807043,48.51550097847536,9,0,28
600379.SH,宝光股份,44.69,37.70425057560171,-6.985749424398286,-15.631571770862129,108,500,-392,51.57082417443911,44.00506291909978,44.78261111260112,23,0,17
600438.SH,通威股份,65.13,38.44513286588611,-26.684867134113887,-40.97169834809441,9,434,-425,55.53998334685995,44.21237966019752,42.68256849946992,15,0,22
600256.SH,广汇能源,34.9,39.5551922151297,4.655192215129702,13.33865964220545,207,276,-69,51.949460624272206,44.032212781870186,49.862248339687625,21,1,17
600405.SH,动力源,26.41,32.21534676293469,5.805346762934693,21.98162348706813,276,596,-320,51.57082417443911,47.01920860159954,26.98939136383592,19,0,19
601611.SH,中国核建,15.67,38.21707780424583,22.54707780424583,143.8869036646192,580,451,129,51.57082417443911,45.49395757664624,45.437397625444376,18,0,20
03899.HK,CIMC ENRIC,59.79,39.51856434862694,-20.27143565137306,-33.90439145571678,26,284,-258,51.57082417443911,47.04144807043,48.36488511063222,13,0,24
300648.SZ,星云股份,14.82,40.35306467296817,25.533064672968173,172.2878857825113,597,163,434,51.57082417443911,53.02756035657689,48.08230651763711,21,0,18
600021.SH,上海电力,45.27,38.42167552641709,-6.848324473582913,-15.127732435570826,99,435,-336,51.57082417443911,46.929647801359486,45.48351694333821,21,0,17
600241.SH,时代万恒,19.11,35.930245349926295,16.820245349926296,88.0180290420005,433,573,-140,51.57082417443911,55.5606842926747,34.38903754376039,21,0,17
603689.SH,皖天然气,23.51,44.40108845804479,20.891088458044788,88.86043580623048,296,3,293,55.23779794028804,51.35449662344017,57.967748354203955,32,0,11
002340.SZ,格林美,39.44,40.045129195853214,0.6051291958532161,1.5343032349219476,163,192,-29,51.977598354012926,47.991619772012726,48.54194509617494,26,3,17
603861.SH,白云电器,27.67,37.39259558312668,9.722595583126676,35.13767829102521,262,517,-255,48.499253728591505,51.615788118290965,42.220857504303964,28,0,12
300870.SZ,欧陆通,18.66,40.37622289854696,21.716222898546963,116.3784721251177,473,160,313,51.57082417443911,49.02040260466629,50.26782916087066,16,0,22
000637.SZ,茂化实华,17.92,40.45357562721788,22.53357562721788,125.7453997054569,506,146,360,51.57082417443911,55.32184212862903,46.727577521731455,8,0,30
01811.HK,CGN NEW ENERGY,36.71,39.69149552939638,2.9814955293963763,8.121753008434695,191,252,-61,51.57082417443911,47.04144807043,48.76461244322272,10,0,29
002850.SZ,科达利,20.64,43.09884170438082,22.458841704380816,108.81221755998457,348,10,338,51.57082417443911,62.999429739952035,50.72310115860998,10,0,28
300514.SZ,友讯达,18.69,40.01618006005496,21.326180060054956,114.10476222608321,469,196,273,51.57082417443911,53.58152591782062,46.98878047817507,21,0,18
688779.SH,五矿新能,36.03,39.4210677752732,3.3910677752732,9.411789551132944,197,303,-106,51.57082417443911,53.2668334452872,45.22232185391049,23,0,16
