impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
1871,74.420139,214,308,94,False,0.78125,0.94,0.277778,1.0,0.944444,32,1.0,300648.SZ,星云股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1872,74.412725,143,176,33,False,0.675676,0.33,1.0,1.0,0.927083,42,3.6,603706.SH,东方环宇,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1873,74.381629,238,395,157,False,0.568182,1.0,0.424444,1.0,0.956597,25,1.528,002892.SZ,科力尔,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1874,74.349588,423,505,82,False,0.18315,0.82,1.0,1.0,0.927083,42,3.6,300933.SZ,中辰股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1875,74.346726,38,180,142,False,0.714286,1.0,0.275556,1.0,0.960069,23,0.992,600803.SH,新奥股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1876,74.346726,80,180,100,False,0.714286,1.0,0.275556,1.0,0.960069,23,0.992,688006.SH,杭可科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1877,74.344351,329,453,124,False,0.27933,1.0,0.716667,1.0,0.944444,32,2.58,300340.SZ,科恒股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1878,74.329365,38,180,142,False,0.714286,1.0,0.275556,1.0,0.958333,24,0.992,600803.SH,新奥股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1879,74.329365,80,180,100,False,0.714286,1.0,0.275556,1.0,0.958333,24,0.992,688006.SH,杭可科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1880,74.286189,221,414,193,False,0.704225,1.0,0.275556,1.0,0.979167,12,0.992,002801.SZ,微光股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1881,74.286189,221,505,284,False,0.704225,1.0,0.275556,1.0,0.979167,12,0.992,920375.BJ,派诺科技,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1882,74.267188,331,497,166,False,0.276243,1.0,0.716667,1.0,0.944444,32,2.58,002196.SZ,方正电机,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1883,74.267188,331,527,196,False,0.276243,1.0,0.716667,1.0,0.944444,32,2.58,08132.HK,CENTURY EN INTL,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1884,74.255863,13,83,70,False,0.299401,0.7,1.0,1.0,0.927083,42,3.6,601877.SH,正泰电器,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1885,74.246032,38,180,142,False,0.714286,1.0,0.277778,1.0,0.944444,32,1.0,600803.SH,新奥股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1886,74.246032,80,180,100,False,0.714286,1.0,0.277778,1.0,0.944444,32,1.0,688006.SH,杭可科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1887,74.229243,332,440,108,False,0.274725,1.0,0.716667,1.0,0.944444,32,2.58,601611.SH,中国核建,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1888,74.222222,120,178,58,False,0.694444,0.58,0.716667,1.0,0.944444,32,2.58,688717.SH,艾罗能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1889,74.222027,239,376,137,False,0.561798,1.0,0.424444,1.0,0.956597,25,1.528,603353.SH,和顺石油,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1890,74.191712,333,465,132,False,0.273224,1.0,0.716667,1.0,0.944444,32,2.58,300690.SZ,双一科技,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1891,74.183896,229,293,64,False,0.632911,0.64,0.716667,1.0,0.944444,32,2.58,688556.SH,高测股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1892,74.180556,167,237,70,True,1.0,0.7,0.275556,1.0,0.979167,12,0.992,601669.SH,中国电建,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1893,74.154589,334,543,209,False,0.271739,1.0,0.716667,1.0,0.944444,32,2.58,00061.HK,GREEN LEAD-NEW,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1894,74.116477,216,296,80,False,0.757576,0.8,0.424444,1.0,0.956597,25,1.528,688719.SH,爱科赛博,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1895,74.103917,20,111,91,False,0.359712,0.91,0.716667,1.0,0.944444,32,2.58,00135.HK,KUNLUN ENERGY,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1896,74.103917,289,380,91,False,0.359712,0.91,0.716667,1.0,0.944444,32,2.58,002927.SZ,泰永长征,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1897,74.095217,221,414,193,False,0.704225,1.0,0.275556,1.0,0.960069,23,0.992,002801.SZ,微光股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1898,74.095217,221,505,284,False,0.704225,1.0,0.275556,1.0,0.960069,23,0.992,920375.BJ,派诺科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1899,74.081541,336,468,132,False,0.268817,1.0,0.716667,1.0,0.944444,32,2.58,300265.SZ,通光线缆,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1900,74.081541,336,499,163,False,0.268817,1.0,0.716667,1.0,0.944444,32,2.58,603806.SH,福斯特,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1901,74.077856,221,414,193,False,0.704225,1.0,0.275556,1.0,0.958333,24,0.992,002801.SZ,微光股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1902,74.077856,221,505,284,False,0.704225,1.0,0.275556,1.0,0.958333,24,0.992,920375.BJ,派诺科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1903,74.065972,240,478,238,False,0.555556,1.0,0.424444,1.0,0.956597,25,1.528,00346.HK,YANCHANG PETRO,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1904,74.041667,50,178,128,False,0.694444,1.0,0.275556,1.0,0.979167,12,0.992,605162.SH,新中港,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1905,74.032095,85,139,54,False,0.45045,0.54,1.0,1.0,0.927083,42,3.6,002893.SZ,京能热力,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1906,74.010047,338,553,215,False,0.265957,1.0,0.716667,1.0,0.944444,32,2.58,920368.BJ,连城数控,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1907,73.994523,221,414,193,False,0.704225,1.0,0.277778,1.0,0.944444,32,1.0,002801.SZ,微光股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1908,73.994523,221,505,284,False,0.704225,1.0,0.277778,1.0,0.944444,32,1.0,920375.BJ,派诺科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1909,73.989583,167,237,70,True,1.0,0.7,0.275556,1.0,0.960069,23,0.992,601669.SH,中国电建,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1910,73.974868,339,459,120,False,0.26455,1.0,0.716667,1.0,0.944444,32,2.58,603489.SH,八方股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1911,73.972222,167,237,70,True,1.0,0.7,0.275556,1.0,0.958333,24,0.992,601669.SH,中国电建,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1912,73.941712,333,432,99,False,0.273224,0.99,0.716667,1.0,0.944444,32,2.58,002221.SZ,东华能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1913,73.940058,340,521,181,False,0.263158,1.0,0.716667,1.0,0.944444,32,2.58,000049.SZ,德赛电池,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1914,73.913347,241,554,313,False,0.549451,1.0,0.424444,1.0,0.956597,25,1.528,920522.BJ,纳科诺尔,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1915,73.905614,341,470,129,False,0.26178,1.0,0.716667,1.0,0.944444,32,2.58,002865.SZ,钧达股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1916,73.905614,341,551,210,False,0.26178,1.0,0.716667,1.0,0.944444,32,2.58,600688.SH,上海石化,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1917,73.888889,167,237,70,True,1.0,0.7,0.277778,1.0,0.944444,32,1.0,601669.SH,中国电建,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1918,73.871528,342,458,116,False,0.260417,1.0,0.716667,1.0,0.944444,32,2.58,603212.SH,赛伍技术,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1919,73.850694,50,178,128,False,0.694444,1.0,0.275556,1.0,0.960069,23,0.992,605162.SH,新中港,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1920,73.837795,343,455,112,False,0.259067,1.0,0.716667,1.0,0.944444,32,2.58,301456.SZ,盘古智能,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1921,73.833333,50,178,128,False,0.694444,1.0,0.275556,1.0,0.958333,24,0.992,605162.SH,新中港,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1922,73.832877,424,504,80,False,0.182482,0.8,1.0,1.0,0.927083,42,3.6,001289.SZ,龙源电力,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1923,73.80441,344,463,119,False,0.257732,1.0,0.716667,1.0,0.944444,32,2.58,301238.SZ,瑞泰新材,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1924,73.75,50,178,128,False,0.694444,1.0,0.277778,1.0,0.944444,32,1.0,605162.SH,新中港,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1925,73.738662,346,491,145,False,0.255102,1.0,0.716667,1.0,0.944444,32,2.58,300443.SZ,金雷股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1926,73.706289,347,448,101,False,0.253807,1.0,0.716667,1.0,0.944444,32,2.58,002015.SZ,协鑫能科,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1927,73.706289,347,560,213,False,0.253807,1.0,0.716667,1.0,0.944444,32,2.58,920809.BJ,安达科技,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1928,73.680556,181,249,68,True,1.0,0.68,0.275556,1.0,0.979167,12,0.992,603050.SH,科林电气,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1929,73.674242,348,462,114,False,0.252525,1.0,0.716667,1.0,0.944444,32,2.58,002451.SZ,摩恩电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1930,73.645833,45,372,327,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00003.HK,HK & CHINA GAS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1931,73.645833,51,450,399,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00006.HK,POWER ASSETS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1932,73.645833,33,341,308,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,000531.SZ,穗恒运Ａ,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1933,73.645833,5,555,550,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00353.HK,ENERGY INTINV,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1934,73.645833,43,360,317,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00384.HK,CHINA GAS HOLD,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1935,73.645833,15,368,353,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00467.HK,UNITEDENERGY GP,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1936,73.645833,72,524,452,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00554.HK,HANS GP HLDGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1937,73.645833,193,499,306,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00600.HK,AXERA,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1938,73.645833,130,529,399,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00607.HK,FULLSHARE,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1939,73.645833,130,474,344,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00632.HK,CHK OIL,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1940,73.645833,26,517,491,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00645.HK,ARES ASIA,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1941,73.645833,151,387,236,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00650.HK,PRODUCTIVE TECH,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1942,73.645833,29,241,212,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00666.HK,REPT BATTERO,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1943,73.645833,182,444,262,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00704.HK,HUSCOKE HLDGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1944,73.645833,77,311,234,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00819.HK,TIANNENG POWER,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1945,73.645833,42,348,306,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00866.HK,CHINA QINFA,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1946,73.645833,40,327,287,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00931.HK,CHINA HK POWER,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1947,73.645833,19,261,242,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,00951.HK,CHAOWEI POWER,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1948,73.645833,79,431,352,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01080.HK,SHENGLI PIPE,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1949,73.645833,7,435,428,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01083.HK,TG SMART ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1950,73.645833,13,285,272,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01193.HK,CHINA RES GAS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1951,73.645833,87,274,187,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01277.HK,KINETIC DEV,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1952,73.645833,1,494,493,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01555.HK,MIE HOLDINGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1953,73.645833,169,412,243,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01608.HK,VPOWER GROUP,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1954,73.645833,127,525,398,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01621.HK,VICO INTL HLDGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1955,73.645833,84,268,184,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01733.HK,E-COMMODITIES,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1956,73.645833,62,251,189,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01811.HK,CGN NEW ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1957,73.645833,112,389,277,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01921.HK,DALIPAL HLDG,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1958,73.645833,127,452,325,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01938.HK,CHU KONG PIPE,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1959,73.645833,81,330,249,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,01940.HK,CGII HLDGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1960,73.645833,115,415,300,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,02178.HK,PETRO-KING,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1961,73.645833,147,296,149,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,03303.HK,JUTAL OIL SER,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1962,73.645833,31,522,491,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,03395.HK,JX ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1963,73.645833,23,422,399,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,03633.HK,ZHONGYU ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1964,73.645833,86,315,229,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,03800.HK,GCL TECH,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1965,73.645833,142,393,251,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,06885.HK,JINMA ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1966,73.645833,137,470,333,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,08347.HK,F8 ENT,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1967,73.645833,55,502,447,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,600875.SH,东方电气,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1968,73.645833,9,382,373,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,601857.SH,中国石油,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1969,73.645833,73,547,474,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,920010.BJ,凯添燃气,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1970,73.645833,172,548,376,True,1.0,1.0,0.311111,1.0,0.086806,526,1.12,920779.BJ,武汉蓝电,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
1971,73.617944,243,424,181,False,0.537634,1.0,0.424444,1.0,0.956597,25,1.528,001376.SZ,百通能源,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1972,73.617944,243,520,277,False,0.537634,1.0,0.424444,1.0,0.956597,25,1.528,00332.HK,YUANHENGGAS-NEW,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1973,73.617944,243,382,139,False,0.537634,1.0,0.424444,1.0,0.956597,25,1.528,00975.HK,MONGOL MINING,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1974,73.617944,243,366,123,False,0.537634,1.0,0.424444,1.0,0.956597,25,1.528,603318.SH,水发燃气,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1975,73.596591,18,85,67,False,0.30303,0.67,1.0,1.0,0.927083,42,3.6,03899.HK,CIMC ENRIC,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1976,73.55848,226,285,59,False,0.657895,0.59,0.716667,1.0,0.944444,32,2.58,600149.SH,廊坊发展,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1977,73.518747,353,457,104,False,0.246305,1.0,0.716667,1.0,0.944444,32,2.58,301157.SZ,华塑科技,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1978,73.504778,368,442,74,False,0.229358,0.74,1.0,1.0,0.927083,42,3.6,300569.SZ,天能重工,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1979,73.489583,181,249,68,True,1.0,0.68,0.275556,1.0,0.960069,23,0.992,603050.SH,科林电气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1980,73.488562,354,476,122,False,0.245098,1.0,0.716667,1.0,0.944444,32,2.58,300907.SZ,康平科技,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1981,73.474956,244,408,164,False,0.531915,1.0,0.424444,1.0,0.956597,25,1.528,002340.SZ,格林美,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1982,73.474956,244,413,169,False,0.531915,1.0,0.424444,1.0,0.956597,25,1.528,603618.SH,杭电股份,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1983,73.472222,181,249,68,True,1.0,0.68,0.275556,1.0,0.958333,24,0.992,603050.SH,科林电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1984,73.46131,15,82,67,False,0.297619,0.67,1.0,1.0,0.927083,42,3.6,603063.SH,禾望电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1985,73.439329,469,550,81,False,0.15674,0.81,1.0,1.0,0.927083,42,3.6,000722.SZ,湖南发展,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1986,73.430556,200,267,67,True,1.0,0.67,0.275556,1.0,0.979167,12,0.992,688616.SH,西力科技,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1987,73.429072,356,535,179,False,0.242718,1.0,0.716667,1.0,0.944444,32,2.58,600452.SH,涪陵电力,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1988,73.41933,58,117,59,False,0.37594,0.59,1.0,1.0,0.927083,42,3.6,002259.SZ,升达林业,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1989,73.391523,43,105,62,False,0.344828,0.62,1.0,1.0,0.927083,42,3.6,600508.SH,上海能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1990,73.388889,181,249,68,True,1.0,0.68,0.277778,1.0,0.944444,32,1.0,603050.SH,科林电气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1991,73.370726,358,500,142,False,0.240385,1.0,0.716667,1.0,0.944444,32,2.58,600725.SH,云维股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
