stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
600135.SH,乐凯胶片,SSE,制造业,600135.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600136.SH,ST明诚,SSE,文化、体育和娱乐业,600136.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600137.SH,浪莎股份,SSE,制造业,600137.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600138.SH,中青旅,SSE,租赁和商务服务业,600138.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600141.SH,兴发集团,SSE,制造业,600141.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600143.SH,金发科技,SSE,制造业,600143.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600148.SH,长春一东,SSE,制造业,600148.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600149.SH,廊坊发展,SSE,电力、热力、燃气及水生产和供应业,600149.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600150.SH,中国船舶,SSE,制造业,600150.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600151.SH,航天机电,SSE,制造业,600151.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600152.SH,维科技术,SSE,制造业,600152.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600153.SH,建发股份,SSE,租赁和商务服务业,600153.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600155.SH,华创云信,SSE,金融业,600155.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600156.SH,华升股份,SSE,制造业,600156.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600157.SH,永泰能源,SSE,电力、热力、燃气及水生产和供应业,600157.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600158.SH,中体产业,SSE,文化、体育和娱乐业,600158.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600159.SH,大龙地产,SSE,建筑业,600159.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600160.SH,巨化股份,SSE,制造业,600160.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600161.SH,天坛生物,SSE,制造业,600161.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600162.SH,香江控股,SSE,房地产业,600162.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600163.SH,中闽能源,SSE,电力、热力、燃气及水生产和供应业,600163.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600165.SH,ST宁科,SSE,制造业,600165.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600166.SH,福田汽车,SSE,制造业,600166.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600167.SH,联美控股,SSE,电力、热力、燃气及水生产和供应业,600167.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600168.SH,武汉控股,SSE,电力、热力、燃气及水生产和供应业,600168.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600169.SH,ST太重,SSE,制造业,600169.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600170.SH,上海建工,SSE,建筑业,600170.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600171.SH,上海贝岭,SSE,制造业,600171.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600172.SH,黄河旋风,SSE,制造业,600172.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600173.SH,卧龙新能,SSE,房地产业,600173.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600176.SH,中国巨石,SSE,制造业,600176.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600177.SH,雅戈尔,SSE,制造业,600177.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600178.SH,东安动力,SSE,制造业,600178.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600179.SH,安通控股,SSE,交通运输、仓储和邮政业,600179.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600180.SH,*ST瑞茂,SSE,批发和零售业,600180.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600182.SH,S佳通,SSE,制造业,600182.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600183.SH,生益科技,SSE,制造业,600183.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600184.SH,光电股份,SSE,制造业,600184.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600185.SH,珠免集团,SSE,租赁和商务服务业,600185.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600186.SH,莲花控股,SSE,制造业,600186.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600187.SH,*ST国中,SSE,电力、热力、燃气及水生产和供应业,600187.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600188.SH,兖矿能源,SSE,采矿业,600188.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600189.SH,泉阳泉,SSE,制造业,600189.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600191.SH,华资实业,SSE,制造业,600191.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600192.SH,长城电工,SSE,制造业,600192.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600195.SH,中牧股份,SSE,制造业,600195.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600196.SH,XD复星医,SSE,制造业,600196.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600197.SH,伊力特,SSE,制造业,600197.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600198.SH,大唐电信,SSE,制造业,600198.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600199.SH,金种子酒,SSE,制造业,600199.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600201.SH,生物股份,SSE,制造业,600201.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600202.SH,哈空调,SSE,制造业,600202.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600203.SH,福日电子,SSE,制造业,600203.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600206.SH,有研新材,SSE,制造业,600206.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600207.SH,安彩高科,SSE,制造业,600207.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600208.SH,衢州发展,SSE,房地产业,600208.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600210.SH,紫江企业,SSE,制造业,600210.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600211.SH,西藏药业,SSE,制造业,600211.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600212.SH,绿能慧充,SSE,制造业,600212.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600215.SH,派斯林,SSE,制造业,600215.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600216.SH,浙江医药,SSE,制造业,600216.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600217.SH,中再资环,SSE,制造业,600217.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600218.SH,全柴动力,SSE,制造业,600218.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600219.SH,南山铝业,SSE,制造业,600219.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
