stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
00111.HK,CINDA INTL HLDG,HKEX,待分类,00111.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00113.HK,DICKSON CONCEPT,HKEX,待分类,00113.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00114.HK,HERALD HOLD,HKEX,待分类,00114.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00115.HK,GRAND FIELD GP,HKEX,待分类,00115.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00116.HK,CHOW SANG SANG,HKEX,待分类,00116.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00117.HK,TIANLI HOLDINGS,HKEX,待分类,00117.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00118.HK,COSMOS MACH,HKEX,待分类,00118.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00119.HK,POLY PROPERTY,HKEX,待分类,00119.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00120.HK,COSMOPOL INT'L,HKEX,待分类,00120.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00122.HK,CROCODILE,HKEX,待分类,00122.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00123.HK,YUEXIU PROPERTY,HKEX,待分类,00123.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00124.HK,GD LAND,HKEX,待分类,00124.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00125.HK,SUN HING VISION,HKEX,待分类,00125.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00126.HK,CARRIANNA,HKEX,待分类,00126.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00127.HK,CHINESE EST H,HKEX,待分类,00127.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00128.HK,ENM HOLDINGS,HKEX,待分类,00128.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00129.HK,ASIA STANDARD,HKEX,待分类,00129.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00130.HK,MOISELLE INT'L,HKEX,待分类,00130.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00131.HK,CHEUK NANG HOLD,HKEX,待分类,00131.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00132.HK,HING YIP HLDGS,HKEX,待分类,00132.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00135.HK,KUNLUN ENERGY,HKEX,待分类,00135.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00136.HK,CHINA RUYI,HKEX,待分类,00136.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00137.HK,JINHUI HOLDINGS,HKEX,待分类,00137.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00138.HK,CCT FORTIS,HKEX,待分类,00138.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00139.HK,SMART FISH,HKEX,待分类,00139.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00142.HK,FIRST PACIFIC,HKEX,待分类,00142.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00144.HK,CHINA MER PORT,HKEX,待分类,00144.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00145.HK,CCIAM FUTURE EN,HKEX,待分类,00145.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00146.HK,TAI PING CARPET,HKEX,待分类,00146.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00147.HK,IB SETTLEMENT,HKEX,待分类,00147.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00148.HK,KINGBOARD HLDG,HKEX,待分类,00148.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00149.HK,CH AGRI-PROD EX,HKEX,待分类,00149.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00150.HK,HYPEBEAST,HKEX,待分类,00150.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00151.HK,WANT WANT CHINA,HKEX,待分类,00151.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00152.HK,SHENZHEN INT'L,HKEX,待分类,00152.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00154.HK,BE ENVIRONMENT,HKEX,待分类,00154.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00156.HK,LIPPO CHINA RES,HKEX,待分类,00156.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00157.HK,NATURAL BEAUTY,HKEX,待分类,00157.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00158.HK,MELBOURNE ENT,HKEX,待分类,00158.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00159.HK,BROCKMAN MINING,HKEX,待分类,00159.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00160.HK,HON KWOK LAND,HKEX,待分类,00160.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00162.HK,CENTURY GINWA,HKEX,待分类,00162.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00163.HK,EMPEROR INT'L,HKEX,待分类,00163.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00164.HK,CHINA BAOLI TEC,HKEX,待分类,00164.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00165.HK,CHINA EB LTD,HKEX,待分类,00165.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00166.HK,NEW TIMES CORP,HKEX,待分类,00166.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
00167.HK,IDT INT'L,HKEX,待分类,00167.HK,,上市,,https://www.hkex.com.hk/eng/services/trading/securities/securitieslists/ListOfSecurities.xlsx,2026-07-29
