stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
000672.SZ,上峰材料,SZSE,C 制造业,000672.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000676.SZ,智度股份,SZSE,L 租赁和商务服务业,000676.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000677.SZ,ST海龙,SZSE,C 制造业,000677.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000678.SZ,襄阳轴承,SZSE,C 制造业,000678.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000679.SZ,大连友谊,SZSE,F 批发和零售业,000679.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000680.SZ,山推股份,SZSE,C 制造业,000680.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000681.SZ,视觉中国,SZSE,I 信息传输、软件和信息技术服务业,000681.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000682.SZ,东方电子,SZSE,I 信息传输、软件和信息技术服务业,000682.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000683.SZ,博源化工,SZSE,C 制造业,000683.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000685.SZ,中山公用,SZSE,D 电力、热力、燃气及水生产和供应业,000685.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000686.SZ,东北证券,SZSE,J 金融业,000686.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000688.SZ,国城矿业,SZSE,B 采矿业,000688.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
