batch_task_rank,batch_action,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
110,inspect_esg_tables,964,81.611111,103,248,145,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,001299.SZ,美能能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
111,inspect_esg_tables,965,81.611111,140,306,166,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00182.HK,CONCORD NE,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
112,inspect_esg_tables,966,81.611111,51,216,165,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002028.SZ,思源电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
113,inspect_esg_tables,967,81.611111,9,278,269,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002039.SZ,黔源电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
114,inspect_esg_tables,968,81.611111,8,409,401,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002056.SZ,横店东磁,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
115,inspect_esg_tables,969,81.611111,123,404,281,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00206.HK,CM-ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
116,inspect_esg_tables,970,81.611111,180,284,104,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002074.SZ,国轩高科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
117,inspect_esg_tables,971,81.611111,82,389,307,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002128.SZ,电投能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
118,inspect_esg_tables,972,81.611111,115,223,108,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002249.SZ,大洋电机,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
119,inspect_esg_tables,973,81.611111,133,305,172,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002267.SZ,陕天然气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
120,inspect_esg_tables,974,81.611111,111,320,209,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002276.SZ,万马股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
121,inspect_esg_tables,975,81.611111,157,345,188,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,00228.HK,CHINA ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
122,inspect_esg_tables,976,81.611111,41,307,266,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002335.SZ,科华数据,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
123,inspect_esg_tables,977,81.611111,103,415,312,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002346.SZ,柘中股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
124,inspect_esg_tables,978,81.611111,162,275,113,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002452.SZ,长高电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
125,inspect_esg_tables,980,81.611111,126,261,135,True,1.0,1.0,0.275556,1.0,0.972222,16,0.992,002479.SZ,富春环保,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
126,inspect_esg_tables,1126,81.559028,43,399,356,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00002.HK,CLP HOLDINGS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
127,inspect_esg_tables,1127,81.559028,46,330,284,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00003.HK,HK & CHINA GAS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
128,inspect_esg_tables,1128,81.559028,137,328,191,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000037.SZ,深南电A,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
129,inspect_esg_tables,1129,81.559028,53,395,342,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00006.HK,POWER ASSETS,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
130,inspect_esg_tables,1130,81.559028,98,300,202,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000096.SZ,广聚能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
131,inspect_esg_tables,1133,81.559028,169,527,358,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000554.SZ,泰山石油,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
132,inspect_esg_tables,1134,81.559028,158,267,109,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000690.SZ,宝新能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
133,inspect_esg_tables,1136,81.559028,146,434,288,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,000968.SZ,蓝焰控股,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
134,inspect_esg_tables,1137,81.559028,112,260,148,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,001258.SZ,立新能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
135,inspect_esg_tables,1138,81.559028,103,248,145,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,001299.SZ,美能能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
136,inspect_esg_tables,1139,81.559028,140,306,166,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00182.HK,CONCORD NE,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
137,inspect_esg_tables,1140,81.559028,51,216,165,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002028.SZ,思源电气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
138,inspect_esg_tables,1141,81.559028,9,278,269,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002039.SZ,黔源电力,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
139,inspect_esg_tables,1142,81.559028,8,409,401,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002056.SZ,横店东磁,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
140,inspect_esg_tables,1143,81.559028,123,404,281,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00206.HK,CM-ENERGY,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
141,inspect_esg_tables,1144,81.559028,180,284,104,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002074.SZ,国轩高科,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
142,inspect_esg_tables,1145,81.559028,82,389,307,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002128.SZ,电投能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
143,inspect_esg_tables,1146,81.559028,115,223,108,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002249.SZ,大洋电机,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
144,inspect_esg_tables,1147,81.559028,133,305,172,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002267.SZ,陕天然气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
145,inspect_esg_tables,1148,81.559028,111,320,209,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002276.SZ,万马股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
146,inspect_esg_tables,1149,81.559028,157,345,188,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,00228.HK,CHINA ENERGY,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
147,inspect_esg_tables,1150,81.559028,41,307,266,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002335.SZ,科华数据,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
148,inspect_esg_tables,1151,81.559028,103,415,312,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002346.SZ,柘中股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
149,inspect_esg_tables,1152,81.559028,162,275,113,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002452.SZ,长高电气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
150,inspect_esg_tables,1154,81.559028,126,261,135,True,1.0,1.0,0.275556,1.0,0.967014,19,0.992,002479.SZ,富春环保,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
151,inspect_social_disclosures,1299,81.423611,43,399,356,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00002.HK,CLP HOLDINGS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
152,inspect_social_disclosures,1300,81.423611,46,330,284,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00003.HK,HK & CHINA GAS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
153,inspect_social_disclosures,1301,81.423611,137,328,191,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000037.SZ,深南电A,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
154,inspect_social_disclosures,1302,81.423611,53,395,342,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00006.HK,POWER ASSETS,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
155,inspect_social_disclosures,1303,81.423611,98,300,202,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000096.SZ,广聚能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
156,inspect_social_disclosures,1305,81.423611,169,527,358,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000554.SZ,泰山石油,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
157,inspect_social_disclosures,1306,81.423611,158,267,109,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000690.SZ,宝新能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
158,inspect_social_disclosures,1307,81.423611,146,434,288,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,000968.SZ,蓝焰控股,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
159,inspect_social_disclosures,1308,81.423611,112,260,148,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001258.SZ,立新能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
160,inspect_social_disclosures,1309,81.423611,103,248,145,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,001299.SZ,美能能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
161,inspect_social_disclosures,1310,81.423611,140,306,166,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00182.HK,CONCORD NE,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
162,inspect_social_disclosures,1311,81.423611,9,278,269,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002039.SZ,黔源电力,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
163,inspect_social_disclosures,1312,81.423611,8,409,401,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002056.SZ,横店东磁,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
164,inspect_social_disclosures,1313,81.423611,123,404,281,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00206.HK,CM-ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
165,inspect_social_disclosures,1314,81.423611,180,284,104,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002074.SZ,国轩高科,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
166,inspect_social_disclosures,1315,81.423611,82,389,307,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002128.SZ,电投能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
167,inspect_social_disclosures,1316,81.423611,115,223,108,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002249.SZ,大洋电机,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
168,inspect_social_disclosures,1317,81.423611,133,305,172,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002267.SZ,陕天然气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
169,inspect_social_disclosures,1318,81.423611,111,320,209,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002276.SZ,万马股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
170,inspect_social_disclosures,1319,81.423611,157,345,188,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,00228.HK,CHINA ENERGY,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
171,inspect_social_disclosures,1320,81.423611,41,307,266,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002335.SZ,科华数据,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
172,inspect_social_disclosures,1321,81.423611,103,415,312,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002346.SZ,柘中股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
173,inspect_social_disclosures,1322,81.423611,162,275,113,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002452.SZ,长高电气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
174,inspect_social_disclosures,1324,81.423611,126,261,135,True,1.0,1.0,0.277778,1.0,0.947917,30,1.0,002479.SZ,富春环保,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
175,inspect_social_disclosures,1691,77.760417,43,399,356,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00002.HK,CLP HOLDINGS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
176,inspect_social_disclosures,1692,77.760417,46,330,284,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00003.HK,HK & CHINA GAS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
177,inspect_social_disclosures,1693,77.760417,137,328,191,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000037.SZ,深南电A,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
178,inspect_social_disclosures,1694,77.760417,53,395,342,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00006.HK,POWER ASSETS,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
179,inspect_social_disclosures,1695,77.760417,169,527,358,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000554.SZ,泰山石油,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
180,inspect_social_disclosures,1696,77.760417,158,267,109,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000690.SZ,宝新能源,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
181,inspect_social_disclosures,1697,77.760417,146,434,288,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,000968.SZ,蓝焰控股,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
182,inspect_social_disclosures,1698,77.760417,140,306,166,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00182.HK,CONCORD NE,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
183,inspect_social_disclosures,1699,77.760417,51,216,165,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002028.SZ,思源电气,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
184,inspect_social_disclosures,1700,77.760417,9,278,269,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002039.SZ,黔源电力,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
185,inspect_social_disclosures,1701,77.760417,8,409,401,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002056.SZ,横店东磁,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
186,inspect_social_disclosures,1702,77.760417,123,404,281,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00206.HK,CM-ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
187,inspect_social_disclosures,1703,77.760417,82,389,307,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002128.SZ,电投能源,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
188,inspect_social_disclosures,1704,77.760417,133,305,172,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002267.SZ,陕天然气,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
189,inspect_social_disclosures,1705,77.760417,157,345,188,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,00228.HK,CHINA ENERGY,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
190,inspect_social_disclosures,1706,77.760417,41,307,266,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002335.SZ,科华数据,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
191,inspect_social_disclosures,1707,77.760417,103,415,312,True,1.0,1.0,0.333333,1.0,0.442708,321,1.2,002346.SZ,柘中股份,Q_S_RD_RATE,研发费用占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
192,inspect_social_disclosures,1868,76.753472,43,399,356,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00002.HK,CLP HOLDINGS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
193,inspect_social_disclosures,1869,76.753472,46,330,284,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00003.HK,HK & CHINA GAS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
194,inspect_social_disclosures,1870,76.753472,53,395,342,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00006.HK,POWER ASSETS,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
195,inspect_social_disclosures,1871,76.753472,140,306,166,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00182.HK,CONCORD NE,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
196,inspect_social_disclosures,1872,76.753472,51,216,165,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,002028.SZ,思源电气,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
197,inspect_social_disclosures,1873,76.753472,123,404,281,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00206.HK,CM-ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
198,inspect_social_disclosures,1874,76.753472,157,345,188,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,00228.HK,CHINA ENERGY,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
199,rerun_financial_derivation,2050,75.434028,43,399,356,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00002.HK,CLP HOLDINGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
200,rerun_financial_derivation,2051,75.434028,46,330,284,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00003.HK,HK & CHINA GAS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
201,rerun_financial_derivation,2052,75.434028,53,395,342,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00006.HK,POWER ASSETS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
202,rerun_financial_derivation,2054,75.434028,169,527,358,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,000554.SZ,泰山石油,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
203,rerun_financial_derivation,2055,75.434028,158,267,109,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,000690.SZ,宝新能源,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
204,rerun_financial_derivation,2056,75.434028,51,216,165,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,002028.SZ,思源电气,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
205,rerun_financial_derivation,2057,75.434028,8,409,401,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,002056.SZ,横店东磁,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
206,rerun_financial_derivation,2058,75.434028,123,404,281,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00206.HK,CM-ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
207,rerun_financial_derivation,2059,75.434028,82,389,307,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,002128.SZ,电投能源,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
208,rerun_financial_derivation,2060,75.434028,157,345,188,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00228.HK,CHINA ENERGY,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
209,rerun_financial_derivation,2061,75.434028,103,415,312,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,002346.SZ,柘中股份,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
210,inspect_esg_tables,2375,72.100694,137,328,191,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,000037.SZ,深南电A,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
211,inspect_esg_tables,2377,72.100694,98,300,202,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,000096.SZ,广聚能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
212,inspect_esg_tables,2380,72.100694,158,267,109,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,000690.SZ,宝新能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
213,inspect_esg_tables,2382,72.100694,146,434,288,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,000968.SZ,蓝焰控股,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
214,inspect_esg_tables,2383,72.100694,112,260,148,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,001258.SZ,立新能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
215,inspect_esg_tables,2384,72.100694,103,248,145,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,001299.SZ,美能能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
216,inspect_esg_tables,2385,72.100694,140,306,166,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,00182.HK,CONCORD NE,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
217,inspect_esg_tables,2386,72.100694,51,216,165,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002028.SZ,思源电气,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
218,inspect_esg_tables,2387,72.100694,9,278,269,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002039.SZ,黔源电力,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
219,inspect_esg_tables,2388,72.100694,8,409,401,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002056.SZ,横店东磁,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
220,inspect_esg_tables,2390,72.100694,180,284,104,True,1.0,1.0,0.5,0.0,0.960069,23,1.8,002074.SZ,国轩高科,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
