batch_task_rank,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,missing_esg_document,esg_status,company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,priority,status,next_action
536,2900,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
537,2901,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
538,2902,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
539,2903,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
540,2904,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
541,2905,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
542,2906,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
543,2907,70.0,164,270,106,True,1.0,1.0,0.2,False,collected,000690.SZ,宝新能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
544,2909,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
545,2910,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
546,2911,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
547,2912,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
548,2913,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
549,2914,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
550,2915,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
551,2916,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
552,2917,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
553,2918,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
554,2919,70.0,167,448,281,True,1.0,1.0,0.2,False,embedded_in_annual,000968.SZ,蓝焰控股,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
555,2920,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
556,2921,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
557,2922,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
558,2923,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
559,2924,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
560,2925,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
561,2926,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
562,2927,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
563,2928,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
564,2929,70.0,119,268,149,True,1.0,1.0,0.2,False,embedded_in_annual,001258.SZ,立新能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
565,2930,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
566,2931,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
567,2932,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
568,2933,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
569,2934,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
570,2935,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
571,2936,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
572,2937,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
573,2938,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
574,2939,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
575,2940,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
576,2941,70.0,127,285,158,True,1.0,1.0,0.2,False,embedded_in_annual,001299.SZ,美能能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
577,2951,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
578,2952,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
579,2953,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
580,2954,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
581,2955,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
582,2956,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
583,2957,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
584,2958,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
585,2959,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
586,2960,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
587,2961,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
588,2962,70.0,12,302,290,True,1.0,1.0,0.2,False,embedded_in_annual,002039.SZ,黔源电力,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
589,2988,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
590,2989,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
591,2990,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
592,2991,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
593,2992,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
594,2993,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
595,2994,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
596,2995,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
597,2996,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
598,2997,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
599,2998,70.0,113,423,310,True,1.0,1.0,0.2,False,embedded_in_annual,002128.SZ,电投能源,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
600,2999,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
601,3000,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
602,3001,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
603,3002,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
604,3003,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
605,3004,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
606,3005,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
607,3006,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
608,3007,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
609,3008,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
610,3009,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
611,3010,70.0,135,310,175,True,1.0,1.0,0.2,False,embedded_in_annual,002267.SZ,陕天然气,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
612,3011,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
613,3012,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
614,3013,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
615,3014,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
616,3015,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
617,3016,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
618,3017,70.0,118,325,207,True,1.0,1.0,0.2,False,embedded_in_annual,002276.SZ,万马股份,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
619,3025,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
620,3026,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
621,3027,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
622,3028,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
623,3029,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
624,3030,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
625,3031,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
626,3032,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
627,3033,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
628,3034,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
629,3035,70.0,43,305,262,True,1.0,1.0,0.2,False,embedded_in_annual,002335.SZ,科华数据,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
630,3036,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
631,3037,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
632,3038,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
633,3039,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
634,3040,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
635,3041,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
636,3042,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
637,3043,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
638,3044,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
639,3045,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
640,3046,70.0,106,418,312,True,1.0,1.0,0.2,False,embedded_in_annual,002346.SZ,柘中股份,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
641,3047,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
642,3048,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
643,3049,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
644,3050,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
645,3051,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
646,3052,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
647,3053,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
648,3054,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
649,3055,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
650,3056,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
651,3057,70.0,168,273,105,True,1.0,1.0,0.2,False,embedded_in_annual,002452.SZ,长高电气,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
652,3061,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
653,3062,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
654,3063,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
655,3064,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
656,3065,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_GREEN_FINANCE,绿色融资,1.5,2,evidence_missing,locate_additional_public_evidence
657,3066,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
658,3067,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
659,3068,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_GREEN_TRANSITION,绿色转型,1.5,2,evidence_missing,locate_additional_public_evidence
660,3069,70.0,125,260,135,True,1.0,1.0,0.2,False,embedded_in_annual,002479.SZ,富春环保,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
661,3091,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
662,3092,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
663,3093,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
664,3094,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_GREEN_OFFICE,绿色办公,1.5,2,evidence_missing,locate_additional_public_evidence
665,3095,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_GREEN_SUPPLY_CHAIN,绿色供应链,1.5,2,evidence_missing,locate_additional_public_evidence
666,3096,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_HAZ_WASTE,危险废物,1.5,2,evidence_missing,locate_additional_public_evidence
667,3097,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_IMPACT,环境影响,1.5,2,evidence_missing,locate_additional_public_evidence
668,3098,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_SOLID_WASTE,固体废物,1.5,2,evidence_missing,locate_additional_public_evidence
669,3099,70.0,124,410,286,True,1.0,1.0,0.2,False,embedded_in_annual,002692.SZ,远程股份,2025,X_E_TRAINING,环保培训,1.5,2,evidence_missing,locate_additional_public_evidence
670,3110,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_CLEAN_PRODUCTION,清洁生产,1.5,2,evidence_missing,locate_additional_public_evidence
671,3111,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_COMPLIANCE,环境合规,1.5,2,evidence_missing,locate_additional_public_evidence
672,3112,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_EMERGENCY,应急管理,1.5,2,evidence_missing,locate_additional_public_evidence
673,3113,70.0,7,391,384,True,1.0,1.0,0.2,False,embedded_in_annual,002850.SZ,科达利,2025,X_E_ENV_SYSTEM,环保体系,1.5,2,evidence_missing,locate_additional_public_evidence
