company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
600795.SH,国电电力,2025,Q_G_ROE,10,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600795_20260415_9PNY.pdf,data/raw/600795.SH/2025/annual_report.pdf,39,资产、业务及权益)注入国电电力。拟注入资产原则上以省(或区域)为单位，其最近 三个会计年度加权平均净资产收益率的平均值不低于 10%。中国国电承诺将在发电业务资产满足 资产注入条件后三年内，完成向国电电力注资的工作。 上,0.92
600803.SH,新奥股份,2025,Q_G_REVENUE_GROWTH,-3.22425881293,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600803_20260328_HKOX.pdf,data/raw/600803.SH/2025/annual_report.pdf,8,"营业收入 13,145,677 13,583,649 -3.22 14,375,398",0.91
600803.SH,新奥股份,2025,Q_G_REVENUE_GROWTH,4.54889515983,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600803_20260328_HKOX.pdf,data/raw/600803.SH/2025/annual_report.pdf,9,"营业收入 3,372,923 3,226,168 2,986,530 3,560,056",0.91
600847.SH,万里股份,2025,Q_G_REVENUE_GROWTH,-12.3866085388,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600847_20260430_0GJO.pdf,data/raw/600847.SH/2025/annual_report.pdf,5,"营业收入 506,284,516.01 577,862,022.65 -12.39 532,366,191.19 扣除与主营业务无关的业 务收入和不具备商业实质 的收入后的营业收入 500,246,608.21 566,526,637.84 -11.70 524,055,124.11",0.91
600847.SH,万里股份,2025,Q_G_REVENUE_GROWTH,3.8866202202,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600847_20260430_0GJO.pdf,data/raw/600847.SH/2025/annual_report.pdf,6,"营业收入 123,804,706.09 119,172,907.76 115,769,505.96 147,537,396.20",0.91
600868.SH,梅雁吉祥,2025,Q_G_REVENUE_GROWTH,3.39954303214,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-03/600868_20260403_9HUR.pdf,data/raw/600868.SH/2025/annual_report.pdf,6,"营业收入 369,433,081.72 357,286,957.84 3.40 313,674,689.16 扣除与主营业务无关的业务收 入和不具备商业实质的收入后 的营业收入 345,180,975.41 312,289,312.14 10.53 296,963,048.59",0.91
600868.SH,梅雁吉祥,2025,Q_G_REVENUE_GROWTH,-19.3262509337,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-03/600868_20260403_9HUR.pdf,data/raw/600868.SH/2025/annual_report.pdf,7,"营业收入 36,783,307.87 45,595,138.81 125,119,924.17 161,934,710.87",0.91
600871.SH,石化油服,2025,Q_G_REVENUE_GROWTH,-0.473511834306,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600871_20260331_OJP3.pdf,data/raw/600871.SH/2025/annual_report.pdf,9,"营业收入 80,712,178 81,096,178 -0.5 79,980,939 营业利润 1,228,560 1,036,512 18.5 899,969",0.91
600871.SH,石化油服,2025,Q_G_REVENUE_GROWTH,-7.03175068028,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600871_20260331_OJP3.pdf,data/raw/600871.SH/2025/annual_report.pdf,11,"营业收入 17,850,312 19,200,439 18,112,089 25,549,338",0.91
600875.SH,东方电气,2025,Q_G_REVENUE_GROWTH,13.1061820542,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/600875_20260401_APQ8.pdf,data/raw/600875.SH/2025/annual_report.pdf,5,"营业收入 77,582,624,563.59 68,592,735,741.35 13.11 59,566,526,583.78",0.91
600875.SH,东方电气,2025,Q_G_REVENUE_GROWTH,-23.6337834748,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/600875_20260401_APQ8.pdf,data/raw/600875.SH/2025/annual_report.pdf,6,"营业收入 16,290,954,843.58 21,332,672,462.83 17,120,255,858.06 22,838,741,399.12",0.91
600886.SH,国投电力,2025,Q_G_ROE,11.35,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600886_20260430_T8HI.pdf,data/raw/600886.SH/2025/annual_report.pdf,9,损益后的基本每股收益 ( 元／股 ) 0.9118 0.8464 7.73 0.8599 加权平均净资产收益率 (%) 11.35 11.80 减少 0.45 个百分点 12.78 扣除非经常性损益后的加权平均净资产收益,0.92
600886.SH,国投电力,2025,Q_G_ROE,5,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600886_20260430_T8HI.pdf,data/raw/600886.SH/2025/annual_report.pdf,10,除非经常性损益的净利润 3. 归母净资产指归属于上市公司股东的净资产 4. 净资产收益率指加权平均净资产收益率 5. 公司 2025 年度利润分配预案需经股东大会审议 6. 装机容量指公司已投产控股装机容,0.92
600886.SH,国投电力,2025,Q_G_ROE,10,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600886_20260430_T8HI.pdf,data/raw/600886.SH/2025/annual_report.pdf,65,"量、改 善财务状况和增强持续盈利能力，原则上 , 运行满三年的拟注 入资产最近三个会计年度加权平均净资产收益率平均值不低于 10%，运行不满三年的拟注入资产连续两个完整会计年度加权平 均净资产收益率平均值不低于 10%",0.92
600968.SH,海油发展,2025,Q_G_REVENUE_GROWTH,-4.10129389381,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600968_20260325_PO84.pdf,data/raw/600968.SH/2025/annual_report.pdf,6,"营业收入 50,363,061,030.51 52,516,934,873.70 -4.10 49,307,957,578.16",0.91
600968.SH,海油发展,2025,Q_G_REVENUE_GROWTH,-19.5480390637,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600968_20260325_PO84.pdf,data/raw/600968.SH/2025/annual_report.pdf,7,"营业收入 10,074,340,632.16 12,522,181,578.82 11,350,051,987.82 16,416,486,831.71",0.91
600979.SH,广安爱众,2025,Q_G_REVENUE_GROWTH,-5.73975247312,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600979_20260428_LACM.pdf,data/raw/600979.SH/2025/annual_report.pdf,7,"营业收入 3,030,128,700.18 3,214,641,144.79 -5.74 2,827,845,131.92 扣除与主营业务无关的业务收入 和不具备商业实质的收入后的营 业收入 2,983,897,008.31 3,174,215,039.56 -6.00 2,791,512,631.75",0.91
600979.SH,广安爱众,2025,Q_G_REVENUE_GROWTH,7.17446618713,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/600979_20260428_LACM.pdf,data/raw/600979.SH/2025/annual_report.pdf,9,"营业收入 744,337,640.17 694,510,237.98 730,411,367.17 860,869,454.86",0.91
600982.SH,宁波能源,2025,Q_G_REVENUE_GROWTH,-10.7168462622,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/600982_20260421_IEK4.pdf,data/raw/600982.SH/2025/annual_report.pdf,7,"营业收入 3,787,498,271.24 4,242,119,719.88 -10.72 5,385,915,377.26",0.91
600982.SH,宁波能源,2025,Q_G_REVENUE_GROWTH,8.44302355694,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/600982_20260421_IEK4.pdf,data/raw/600982.SH/2025/annual_report.pdf,8,"营业收入 974,752,410.95 898,861,336.56 822,006,247.66 1,091,878,276.07",0.91
601001.SH,晋控煤业,2025,Q_G_REVENUE_GROWTH,-12.795871936,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/601001_20260428_3BYK.pdf,data/raw/601001.SH/2025/annual_report.pdf,6,"营业收入 13,108,999,092.14 15,032,544,196.21 -12.80 15,341,619,531.62",0.91
601001.SH,晋控煤业,2025,Q_G_REVENUE_GROWTH,-31.5407893351,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/601001_20260428_3BYK.pdf,data/raw/601001.SH/2025/annual_report.pdf,7,"营业收入 2,424,191,669.74 3,541,074,526.27 3,359,596,018.14 3,784,136,877.99",0.91
