company_code,company_name,report_year,document_type,source_url,published_date,title
601088.SH,中国神华,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601088_20260331_K3HI.pdf,2026-03-31,中国神华2025年度环境、社会和公司治理报告
601126.SH,四方股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-24/601126_20260324_2K9N.pdf,2026-03-24,四方股份2025年年度报告
601126.SH,四方股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-24/601126_20260324_8SN3.pdf,2026-03-24,四方股份2025年度可持续发展报告
601139.SH,深圳燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601139_20260331_R1J8.pdf,2026-03-31,深圳燃气2025年年度报告
601139.SH,深圳燃气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601139_20260331_PRZY.pdf,2026-03-31,深圳燃气2025年度环境、社会和公司治理报告
601179.SH,中国西电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/601179_20260411_2SIN.pdf,2026-04-11,中国西电2025年年度报告
601218.SH,吉鑫科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601218_20260331_VMHO.pdf,2026-03-31,江苏吉鑫风能科技股份有限公司2025年年度报告
601222.SH,林洋能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601222_20260430_3J1N.pdf,2026-04-30,江苏林洋能源股份有限公司2025年年度报告
601225.SH,陕西煤业,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601225_20260425_REK6.pdf,2026-04-25,陕西煤业股份有限公司2025年年度报告
601225.SH,陕西煤业,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601225_20260425_1SHP.pdf,2026-04-25,陕西煤业股份有限公司2025年度可持续发展报告
601233.SH,桐昆股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601233_20260429_240P.pdf,2026-04-29,桐昆集团股份有限公司2025年年度报告
601233.SH,桐昆股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601233_20260429_ZCGA.pdf,2026-04-29,桐昆集团股份有限公司2025年度社会责任报告
601311.SH,骆驼股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/601311_20260422_PG8J.pdf,2026-04-22,骆驼股份2025年年度报告
601567.SH,三星电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601567_20260425_YPP2.pdf,2026-04-25,三星电气2025年年度报告
601567.SH,三星电气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601567_20260425_IJJK.pdf,2026-04-25,三星电气2025可持续发展报告
601611.SH,中国核建,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601611_20260425_BMM9.pdf,2026-04-25,中国核建2025年年度报告
601615.SH,明阳智能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601615_20260429_778X.pdf,2026-04-29,明阳智慧能源集团股份公司2025年年度报告
601615.SH,明阳智能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601615_20260429_QGXQ.pdf,2026-04-29,明阳智慧能源集团股份公司2025可持续发展报告
601616.SH,广电电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601616_20260425_B9I3.pdf,2026-04-25,上海广电电气（集团）股份有限公司2025年年度报告
601619.SH,嘉泽新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601619_20260328_5SA3.pdf,2026-03-28,嘉泽新能源股份有限公司2025年年度报告
601619.SH,嘉泽新能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601619_20260328_RJA2.pdf,2026-03-28,嘉泽新能源股份有限公司2025年度环境、社会和公司治理报告
601666.SH,平煤股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_3LTR.pdf,2026-04-30,平煤股份2025年年度报告
601666.SH,平煤股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_JAIZ.pdf,2026-04-30,平顶山天安煤业股份有限公司2025年度可持续发展报告
601669.SH,中国电建,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/601669_20260424_6UT7.pdf,2026-04-24,中国电力建设股份有限公司2025年年度报告
601700.SH,风范股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/601700_20260421_JV17.pdf,2026-04-21,常熟风范电力设备股份有限公司2025年年度报告
601727.SH,上海电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601727_20260331_Z68Y.pdf,2026-03-31,上海电气2025年年度报告
601727.SH,上海电气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/601727_20260331_BXF7.pdf,2026-03-31,上海电气2025年度可持续发展报告
601778.SH,晶科科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601778_20260429_021B.pdf,2026-04-29,2025年年度报告
601778.SH,晶科科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601778_20260429_5MBO.pdf,2026-04-29,2025年度可持续发展报告
601808.SH,中海油服,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/601808_20260415_QY9T.pdf,2026-04-15,中海油服H股公告-2025年度报告
601857.SH,中国石油,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-30/601857_20260330_6PPK.pdf,2026-03-30,中国石油天然气股份有限公司2025年年报
601857.SH,中国石油,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-30/601857_20260330_8NUL.pdf,2026-03-30,中国石油天然气股份有限公司2025年度环境、社会和治理报告
601865.SH,福莱特,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/601865_20260327_VLO0.pdf,2026-03-27,福莱特玻璃集团股份有限公司2025年年度报告
601868.SH,中国能建,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601868_20260328_S4N1.pdf,2026-03-28,中国能源建设股份有限公司2025年年度报告
601877.SH,正泰电器,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/601877_20260416_W1MG.pdf,2026-04-16,正泰电器2025年年度报告
601877.SH,正泰电器,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/601877_20260416_SSC4.pdf,2026-04-16,正泰电器2025年度可持续发展报告
601898.SH,中煤能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601898_20260328_JP8H.pdf,2026-03-28,中国中煤能源股份有限公司2025年年度报告
601908.SH,京运通,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/601908_20260429_K04T.pdf,2026-04-29,2025年年度报告
601918.SH,新集能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601918_20260328_FXJF.pdf,2026-03-28,新集能源2025年年度报告全文
601918.SH,新集能源,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601918_20260328_YB4C.pdf,2026-03-28,新集能源2025年环境、社会和公司治理报告
601985.SH,中国核电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601985_20260430_ZEB5.pdf,2026-04-30,中国核电2025年年度报告
601985.SH,中国核电,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601985_20260430_ZF6U.pdf,2026-04-30,中国核电2025可持续发展报告
601991.SH,大唐发电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601991_20260328_YKIX.pdf,2026-03-28,大唐发电2025年年度报告
601991.SH,大唐发电,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601991_20260328_S4BK.pdf,2026-03-28,大唐发电2025年可持续发展报告（环境、社会及管治报告）
603016.SH,新宏泰,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/603016_20260424_N6A8.pdf,2026-04-24,2025年年度报告
603026.SH,石大胜华,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/603026_20260331_LZOQ.pdf,2026-03-31,石大胜华2025年年度报告
603031.SH,安孚科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-10/603031_20260310_BSPT.pdf,2026-03-10,安徽安孚电池科技股份有限公司2025年年度报告
603031.SH,安孚科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-10/603031_20260310_BJMG.pdf,2026-03-10,安孚科技2025年度环境、社会和公司治理报告
603032.SH,德新科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-14/603032_20260414_TP3F.pdf,2026-04-14,德力西新能源科技股份有限公司2025年年度报告
603032.SH,德新科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-14/603032_20260414_ZG0R.pdf,2026-04-14,德力西新能源科技股份有限公司2025年度可持续发展报告
603050.SH,科林电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603050_20260328_R7WZ.pdf,2026-03-28,2025年年度报告
603053.SH,成都燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/603053_20260418_44Y2.pdf,2026-04-18,成都燃气2025年年度报告
603053.SH,成都燃气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/603053_20260418_PC96.pdf,2026-04-18,成都燃气2025年度可持续发展报告
603063.SH,禾望电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-26/603063_20260326_UMRL.pdf,2026-03-26,深圳市禾望电气股份有限公司2025年年度报告
603063.SH,禾望电气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-26/603063_20260326_F1ED.pdf,2026-03-26,深圳市禾望电气股份有限公司2025年可持续发展报告
603070.SH,万控智造,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/603070_20260422_PMWG.pdf,2026-04-22,万控智造：2025年年度报告
603080.SH,新疆火炬,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603080_20260425_GR2N.pdf,2026-04-25,新疆火炬2025年年度报告
603097.SH,江苏华辰,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/603097_20260424_IGU5.pdf,2026-04-24,江苏华辰2025年年度报告
603105.SH,芯能科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603105_20260425_S0E8.pdf,2026-04-25,浙江芯能光伏科技股份有限公司2025年年度报告
603185.SH,弘元绿能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/603185_20260429_47FB.pdf,2026-04-29,2025年年度报告
603191.SH,望变电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-04/603191_20260404_7I5A.pdf,2026-04-04,2025年年度报告
603212.SH,赛伍技术,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/603212_20260430_9GCI.pdf,2026-04-30,2025年年度报告
603218.SH,日月股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-05-23/603218_20260523_GGLR.pdf,2026-05-23,日月重工股份有限公司2025年年度报告（图文版）
603312.SH,西典新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603312_20260328_Y2ZH.pdf,2026-03-28,2025年年度报告
603318.SH,水发燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/603318_20260424_893T.pdf,2026-04-24,水发派思燃气股份有限公司2025年年度报告
603320.SH,迪贝电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/603320_20260417_N000.pdf,2026-04-17,2025年年度报告
603320.SH,迪贝电气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/603320_20260417_1NGI.pdf,2026-04-17,2025年度社会责任报告
603333.SH,尚纬股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-17/603333_20260317_UYP8.pdf,2026-03-17,尚纬股份有限公司2025年年度报告
603344.SH,星德胜,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603344_20260425_87C1.pdf,2026-04-25,星德胜2025年年度报告
603353.SH,和顺石油,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/603353_20260424_WECX.pdf,2026-04-24,和顺石油2025年年度报告
603393.SH,新天然气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603393_20260328_TGM1.pdf,2026-03-28,新天然气-2025年度报告
603396.SH,金辰股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/603396_20260428_YY47.pdf,2026-04-28,营口金辰机械股份有限公司2025年年度报告
603396.SH,金辰股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/603396_20260428_DB7U.pdf,2026-04-28,营口金辰机械股份有限公司2025年度可持续发展报告
603489.SH,八方股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/603489_20260429_GNBR.pdf,2026-04-29,2025年年度报告
603507.SH,振江股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/603507_20260401_S7WL.pdf,2026-04-01,振江股份2025年年度报告
603507.SH,振江股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/603507_20260430_0310.pdf,2026-04-30,振江股份2025年度可持续发展报告
603530.SH,神马电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/603530_20260417_96RZ.pdf,2026-04-17,神马电力2025年年度报告
603556.SH,海兴电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/603556_20260421_208Y.pdf,2026-04-21,杭州海兴电力科技股份有限公司2025年年度报告
603577.SH,汇金通,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603577_20260328_IGCI.pdf,2026-03-28,汇金通2025年年度报告
603606.SH,东方电缆,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603606_20260328_DUN0.pdf,2026-03-28,东方电缆2025年年度报告
603618.SH,杭电股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/603618_20260422_UH1W.pdf,2026-04-22,杭电股份：2025年年度报告
603618.SH,杭电股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/603618_20260422_1TT7.pdf,2026-04-22,杭电股份：2025年度社会责任报告
603619.SH,中曼石油,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/603619_20260415_U7ZU.pdf,2026-04-15,中曼石油2025年年度报告
603628.SH,清源股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/603628_20260430_3P8W.pdf,2026-04-30,2025年年度报告
603659.SH,璞泰来,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-06/603659_20260306_9A3C.pdf,2026-03-06,上海璞泰来新能源科技集团股份有限公司2025年年度报告
603689.SH,皖天然气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/603689_20260410_L4SG.pdf,2026-04-10,2025年年度报告
603689.SH,皖天然气,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/603689_20260410_1GH4.pdf,2026-04-10,皖天然气2025年度可持续发展报告
603693.SH,江苏新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603693_20260425_50IZ.pdf,2026-04-25,江苏新能2025年年度报告
603693.SH,江苏新能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603693_20260425_8IFT.pdf,2026-04-25,江苏新能2025年度环境、社会和公司治理报告
603706.SH,东方环宇,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-20/603706_20260420_9FNC.pdf,2026-04-20,东方环宇2025年年度报告
603706.SH,东方环宇,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-20/603706_20260420_D1P5.pdf,2026-04-20,东方环宇2025年度社会责任报告
603727.SH,博迈科,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-21/603727_20260321_7AOY.pdf,2026-03-21,博迈科海洋工程股份有限公司2025年年度报告
603728.SH,鸣志电器,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603728_20260425_KFH8.pdf,2026-04-25,鸣志电器2025年年度报告
603798.SH,康普顿,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/603798_20260424_T3JY.pdf,2026-04-24,青岛康普顿科技股份有限公司2025年年度报告全文
603806.SH,福斯特,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-09/603806_20260409_G9Z9.pdf,2026-04-09,福斯特2025年年度报告
603819.SH,神力股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/603819_20260429_MASZ.pdf,2026-04-29,神力股份：2025年年度报告
603829.SH,洛凯股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/603829_20260430_8OVI.pdf,2026-04-30,洛凯股份：2025年年度报告
603861.SH,白云电器,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603861_20260425_O9K5.pdf,2026-04-25,白云电器2025年年度报告
603861.SH,白云电器,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603861_20260425_WKKL.pdf,2026-04-25,白云电器2025年年度可持续发展暨ESG报告
603897.SH,长城科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/603897_20260422_V8T6.pdf,2026-04-22,长城科技2025年年度报告
603906.SH,龙蟠科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/603906_20260425_SRVT.pdf,2026-04-25,江苏龙蟠科技集团股份有限公司2025年年度报告
603985.SH,恒润股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-26/603985_20260326_RW3C.pdf,2026-03-26,江阴市恒润重工股份有限公司2025年年度报告
603985.SH,恒润股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-26/603985_20260326_HQ6M.pdf,2026-03-26,江阴市恒润重工股份有限公司2025年度可持续发展报告
603988.SH,中电电机,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/603988_20260418_9Z36.pdf,2026-04-18,中电电机2025年年度报告
605011.SH,杭州热电,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/605011_20260418_0WA1.pdf,2026-04-18,杭州热电集团股份有限公司2025年年度报告
605011.SH,杭州热电,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/605011_20260418_K6N4.pdf,2026-04-18,杭州热电集团股份有限公司2025年可持续发展报告
605028.SH,世茂能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-18/605028_20260318_EEK9.pdf,2026-03-18,宁波世茂能源股份有限公司2025年年度报告
605028.SH,世茂能源,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-18/605028_20260318_KIII.pdf,2026-03-18,宁波世茂能源股份有限公司2025年度社会责任报告
605066.SH,天正电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/605066_20260418_VT63.pdf,2026-04-18,2025年年度报告
605090.SH,九丰能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/605090_20260424_S5VO.pdf,2026-04-24,2025年年度报告
605117.SH,德业股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_RPXG.pdf,2026-04-10,2025年年度报告
605117.SH,德业股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_772B.pdf,2026-04-10,2025年度可持续发展报告（英文版）
605162.SH,新中港,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/605162_20260425_T7P9.pdf,2026-04-25,2025年年度报告
605162.SH,新中港,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/605162_20260425_PWMB.pdf,2026-04-25,2025年度可持续发展报告
605169.SH,洪通燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/605169_20260422_BL46.pdf,2026-04-22,新疆洪通燃气股份有限公司2025年年度报告
605196.SH,华通线缆,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/605196_20260428_PXYX.pdf,2026-04-28,华通线缆2025年年度报告
605196.SH,华通线缆,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/605196_20260428_JEKN.pdf,2026-04-28,华通线缆2025年度社会责任报告
605222.SH,起帆电缆,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/605222_20260424_D8VC.pdf,2026-04-24,起帆电缆2025年年度报告
605368.SH,蓝天燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-07-09/605368_20260709_DEEC.pdf,2026-07-09,蓝天燃气关于2025年年度报告更正的公告
605378.SH,野马电池,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-28/605378_20260428_TOCE.pdf,2026-04-28,浙江野马电池股份有限公司2025年年度报告
605580.SH,恒盛能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/605580_20260416_5484.pdf,2026-04-16,恒盛能源股份有限公司2025年年度报告全文
605580.SH,恒盛能源,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-16/605580_20260416_D9YD.pdf,2026-04-16,恒盛能源能源股份有限公司2025年度社会责任报告
688005.SH,容百科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688005_20260430_GIVI.pdf,2026-04-30,关于公司自愿披露2025年年度报告（简版）及可持续发展报告英文版本的公告
688005.SH,容百科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688005_20260430_1ZUI.pdf,2026-04-30,2025年可持续发展报告（英文版）
688006.SH,杭可科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/688006_20260415_Q382.pdf,2026-04-15,浙江杭可科技股份有限公司2025年年度报告
688006.SH,杭可科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/688006_20260415_9W9C.pdf,2026-04-15,浙江杭可科技股份有限公司2025年度可持续发展报告
688032.SH,禾迈股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688032_20260430_6GAT.pdf,2026-04-30,杭州禾迈电力电子股份有限公司2025年年度报告
688032.SH,禾迈股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688032_20260430_L080.pdf,2026-04-30,2025年度可持续发展报告（英文）
688063.SH,派能科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/688063_20260401_F453.pdf,2026-04-01,上海派能能源科技股份有限公司2025年年度报告
688063.SH,派能科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/688063_20260401_PB9P.pdf,2026-04-01,上海派能能源科技股份有限公司2025年度可持续发展报告
688116.SH,天奈科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688116_20260430_6L1G.pdf,2026-04-30,天奈科技2025年年度报告
688116.SH,天奈科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688116_20260430_NCW3.pdf,2026-04-30,天奈科技2025年度社会责任报告
688147.SH,微导纳米,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688147_20260429_V9ZU.pdf,2026-04-29,江苏微导纳米科技股份有限公司2025年年度报告
688148.SH,芳源股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/688148_20260417_54DK.pdf,2026-04-17,芳源股份2025年年度报告
688155.SH,先惠技术,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688155_20260421_D5YS.pdf,2026-04-21,上海先惠自动化技术股份有限公司2025年年度报告
688191.SH,智洋创新,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/688191_20260423_YSVF.pdf,2026-04-23,2025年年度报告
688223.SH,晶科能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688223_20260430_ECZS.pdf,2026-04-30,晶科能源2025年年度报告
688226.SH,威腾电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688226_20260429_85XN.pdf,2026-04-29,威腾电气集团股份有限公司2025年年度报告
688248.SH,南网科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688248_20260331_B0KW.pdf,2026-03-31,南网科技：2025年年度报告
688248.SH,南网科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/688248_20260331_GK1A.pdf,2026-03-31,南网科技：2025年度可持续发展报告
688275.SH,万润新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/688275_20260425_M1WW.pdf,2026-04-25,2025年年度报告
688303.SH,大全能源,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688303_20260421_0NTF.pdf,2026-04-21,新疆大全新能源股份有限公司2025年年度报告
