evaluation_year,report_year,stock_code,company_name,indicator_code,source_indicator_name,raw_value,historical_score,source_file,source_value_row,source_score_row
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,348.85,3.2,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,203.18,4.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_E_NOX_INTENSITY,NOx,12.51,2.65,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_E_SO2_INTENSITY,SO2,0.03,3.29,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,142.1,2.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0.02,3.29,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,00091.HK,金禧国际控股集团有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,201.59,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,2169.95,0.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,002056.SZ,横店集团东磁股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,55.87,2.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.04,0.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_S_RD_RATE,研发费用占比,2.33,0.18,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,000539.SZ,广东电力发展股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,78.16,1.19,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.16,0.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_S_RD_RATE,研发费用占比,5.67,0.35,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.06,0.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,601616.SH,上海广电电气(集团)股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,15.05,2,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.04,0.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_S_RD_RATE,研发费用占比,6.85,0.41,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,600405.SH,北京动力源科技股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,65.54,1.7,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,00819.HK,天能动力国际有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_S_RD_RATE,研发费用占比,2.17,0.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.36,0.19,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,00819.HK,天能动力国际有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,57.23,2.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,600163.SH,中闽能源股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.16,0.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.1,0.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,600163.SH,中闽能源股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,49.1,2.36,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,7.14,0.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.7,0.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603706.SH,新疆东方环宇燃气股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,35.58,2.25,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,603618.SH,杭州电缆股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.03,0.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_S_RD_RATE,研发费用占比,3.14,0.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.05,0.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,603618.SH,杭州电缆股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,69.25,1.55,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,12.89,7.88,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,703.06,1.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.07,0.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_S_RD_RATE,研发费用占比,5.41,0.34,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.21,0.14,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688616.SH,杭州西力智能科技股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,24.35,2.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_S_RD_RATE,研发费用占比,4.78,0.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,688116.SH,江苏天奈科技股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,37.76,2.28,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,600508.SH,上海大屯能源股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,74.48,1.34,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,03395.HK,吉星新能源有限责任公司,Q_E_GHG_INTENSITY,温室气体排放强度,662.42,3.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_E_NOX_INTENSITY,NOx,536.93,0.4,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_E_SO2_INTENSITY,SO2,3.48,2.88,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,03395.HK,吉星新能源有限责任公司,Q_G_DEBT_ASSET_RATE,资产负债率,83.44,0.98,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,441.43,3.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,125.98,4.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,149.39,0.68,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,00689.HK,长盈集团(控股)有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,13.23,1.98,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,688517.SH,金冠电气股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,14.64,7.83,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,849.69,0.8,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.04,0.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_S_RD_RATE,研发费用占比,3.97,0.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,688517.SH,金冠电气股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.2,0.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
