evaluation_year,report_year,historical_rank,stock_code,company_abbr,company_name,contact_name,company_city,exchange,st_flag,current_snapshot_status,historical_esg_score,source_file,source_value_row,source_score_row
2024,2023,296,603689.SH,皖天然气,安徽省天然气开发股份有限公司,马燕,,SSE,False,matched,23.51,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,597,598
2024,2023,297,688388.SH,嘉元科技,广东嘉元科技股份有限公司,李天平,,SSE,False,matched,23.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,599,600
2024,2023,298,600726.SH,华电能源,华电能源股份有限公司,马燕,,SSE,False,matched,23.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,601,602
2024,2023,299,002121.SZ,科陆电子,深圳市科陆电子科技股份有限公司,李天平,,SZSE,False,matched,23.05,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,603,604
2024,2023,300,688717.SH,艾罗能源,浙江艾罗网络能源技术股份有限公司,马燕,,SSE,False,matched,22.9,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,605,606
2024,2023,301,001376.SZ,百通能源,江西百通能源股份有限公司,李天平,,SZSE,False,matched,22.89,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,607,608
2024,2023,302,002534.SZ,西子洁能,西子清洁能源装备制造股份有限公司,马燕,,SZSE,False,matched,22.67,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,609,610
2024,2023,303,688429.SH,时创能源,常州时创能源股份有限公司,李天平,,SSE,False,matched,22.62,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,611,612
2024,2023,304,688191.SH,智洋创新,智洋创新科技股份有限公司,马燕,,SSE,False,matched,22.58,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,613,614
2024,2023,305,688680.SH,海优新材,上海海优威新材料股份有限公司,李天平,,SSE,False,matched,22.53,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,615,616
2024,2023,306,603031.SH,安孚科技,安徽安孚电池科技股份有限公司,马燕,,SSE,False,matched,22.52,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,617,618
2024,2023,307,688503.SH,聚和材料,常州聚和新材料股份有限公司,李天平,,SSE,False,matched,22.28,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,619,620
2024,2023,308,003022.SZ,联泓新科,联泓新材料科技股份有限公司,马燕,,SZSE,False,matched,22.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,621,622
2024,2023,309,834770.BJ,艾能聚,浙江艾能聚光伏科技股份有限公司,李天平,,BSE,False,not_applicable,22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,623,624
2024,2023,310,603105.SH,芯能科技,浙江芯能光伏科技股份有限公司,马燕,,SSE,False,matched,21.92,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,625,626
2024,2023,311,603063.SH,禾望电气,深圳市禾望电气股份有限公司,李天平,,SSE,False,matched,21.83,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,627,628
2024,2023,312,603353.SH,和顺石油,湖南和顺石油股份有限公司,马燕,,SSE,False,matched,21.81,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,629,630
2024,2023,313,603393.SH,新天然气,新疆鑫泰天然气股份有限公司,李天平,,SSE,False,matched,21.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,631,632
2024,2023,314,002700.SZ,ST浩源,新疆浩源天然气股份有限公司,马燕,,SZSE,True,matched,21.72,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,633,634
2024,2023,315,002606.SZ,大连电瓷,大连电瓷集团股份有限公司,李天平,,SZSE,False,matched,21.61,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,635,636
2024,2023,316,600847.SH,万里股份,重庆万里新能源股份有限公司,马燕,,SSE,False,matched,21.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,637,638
2024,2023,317,300390.SZ,天华新能,苏州天华新能源科技股份有限公司,李天平,,SZSE,False,matched,21.53,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,639,640
2024,2023,318,301587.SZ,中瑞股份,常州武进中瑞电子科技股份有限公司,马燕,,SZSE,False,matched,21.52,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,641,642
2024,2023,319,603628.SH,清源股份,清源科技股份有限公司,李天平,,SSE,False,matched,21.5,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,643,644
2024,2023,320,601001.SH,晋控煤业,晋能控股山西煤业股份有限公司,马燕,,SSE,False,matched,21.46,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,645,646
2024,2023,321,688155.SH,先惠技术,上海先惠自动化技术股份有限公司,李天平,,SSE,False,matched,21.45,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,647,648
2024,2023,322,600395.SH,盘江股份,贵州盘江精煤股份有限公司,马燕,,SSE,False,matched,21.42,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,649,650
2024,2023,323,688597.SH,煜邦电力,北京煜邦电力技术股份有限公司,马燕,北京,SSE,False,matched,21.35,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,651,652
2024,2023,324,605117.SH,德业股份,宁波德业科技股份有限公司,马燕,,SSE,False,matched,21.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,653,654
2024,2023,325,830809.BJ,安达科技,贵州安达科技能源股份有限公司,李天平,,BSE,False,not_applicable,21.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,655,656
2024,2023,326,835237.BJ,力佳科技,力佳电源科技(湖北)股份有限公司,马燕,,BSE,False,not_applicable,21.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,657,658
2024,2023,327,002533.SZ,金杯电工,金杯电工股份有限公司,李天平,,SZSE,False,matched,21.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,659,660
2024,2023,328,601567.SH,三星医疗,宁波三星医疗电气股份有限公司,马燕,,SSE,False,matched,21.25,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,661,662
2024,2023,329,001269.SZ,欧晶科技,内蒙古欧晶科技股份有限公司,李天平,,SZSE,False,matched,21.25,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,663,664
2024,2023,330,300191.SZ,潜能恒信,潜能恒信能源技术股份有限公司,马燕,,SZSE,False,matched,21.23,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,665,666
2024,2023,331,002882.SZ,金龙羽,金龙羽集团股份有限公司,李天平,,SZSE,False,matched,21.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,667,668
2024,2023,332,300820.SZ,英杰电气,四川英杰电气股份有限公司,马燕,,SZSE,False,matched,21.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,669,670
2024,2023,333,603070.SH,万控智造,万控智造股份有限公司,李天平,,SSE,False,matched,21.05,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,671,672
2024,2023,334,002270.SZ,华明装备,华明电力装备股份有限公司,马燕,,SZSE,False,matched,20.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,673,674
2024,2023,335,600157.SH,永泰能源,永泰能源集团股份有限公司,李天平,,SSE,False,matched,20.95,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,675,676
2024,2023,336,301325.SZ,曼恩斯特,深圳市曼恩斯特科技股份有限公司,马燕,,SZSE,False,matched,20.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,677,678
2024,2023,337,601016.SH,节能风电,中节能风力发电股份有限公司,李天平,,SSE,False,matched,20.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,679,680
2024,2023,338,300332.SZ,天壕能源,天壕能源股份有限公司,马燕,,SZSE,False,matched,20.83,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,681,682
2024,2023,339,605169.SH,洪通燃气,新疆洪通燃气股份有限公司,李天平,,SSE,False,matched,20.81,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,683,684
2024,2023,340,605580.SH,恒盛能源,恒盛能源股份有限公司,马燕,,SSE,False,matched,20.79,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,685,686
2024,2023,341,831010.BJ,凯添燃气,宁夏凯添燃气发展股份有限公司,李天平,,BSE,False,not_applicable,20.78,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,687,688
2024,2023,342,603619.SH,中曼石油,中曼石油天然气集团股份有限公司,马燕,上海,SSE,False,matched,20.78,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,689,690
2024,2023,343,300286.SZ,安科瑞,安科瑞电气股份有限公司,李天平,,SZSE,False,matched,20.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,691,692
2024,2023,344,605162.SH,新中港,浙江新中港热电股份有限公司,马燕,,SSE,False,matched,20.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,693,694
2024,2023,345,688598.SH,金博股份,湖南金博碳素股份有限公司,李天平,,SSE,False,matched,20.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,695,696
2024,2023,346,834682.BJ,球冠电缆,宁波球冠电缆股份有限公司,马燕,,BSE,False,not_applicable,20.68,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,697,698
2024,2023,347,688556.SH,高测股份,青岛高测科技股份有限公司,李天平,,SSE,False,matched,20.67,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,699,700
2024,2023,348,002850.SZ,科达利,深圳市科达利实业股份有限公司,马燕,,SZSE,False,matched,20.64,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,701,702
2024,2023,349,600681.SH,百川能源,百川能源股份有限公司,李天平,,SSE,False,matched,20.64,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,703,704
2024,2023,350,002865.SZ,钧达股份,海南钧达新能源科技股份有限公司,马燕,,SZSE,False,matched,20.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,705,706
2024,2023,351,603728.SH,鸣志电器,上海鸣志电器股份有限公司,李天平,,SSE,False,matched,20.57,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,707,708
2024,2023,352,600577.SH,精达股份,铜陵精达特种电磁线股份有限公司,马燕,,SSE,False,matched,20.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,709,710
2024,2023,353,000593.SZ,德龙汇能,德龙汇能集团股份有限公司,马燕,成都,SZSE,False,matched,20.54,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,711,712
2024,2023,354,832110.BJ,雷特科技,珠海雷特科技股份有限公司,马燕,,BSE,False,not_applicable,20.51,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,713,714
2024,2023,355,000591.SZ,太阳能,中节能太阳能股份有限公司,马燕,,SZSE,False,matched,20.5,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,715,716
2024,2023,356,835185.BJ,贝特瑞,贝特瑞新材料集团股份有限公司,马燕,,BSE,False,not_applicable,20.49,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,717,718
2024,2023,357,301439.SZ,泓淋电力,威海市泓淋电力技术股份有限公司,李天平,,SZSE,False,matched,20.46,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,719,720
2024,2023,358,688275.SH,万润新能,湖北万润新能源科技股份有限公司,马燕,,SSE,False,matched,20.43,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,721,722
2024,2023,359,600725.SH,云维股份,云南云维股份有限公司,李天平,,SSE,False,matched,20.39,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,723,724
2024,2023,360,002518.SZ,科士达,深圳科士达科技股份有限公司,马燕,,SZSE,False,matched,20.34,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,725,726
2024,2023,361,300483.SZ,首华燃气,首华燃气科技(上海)股份有限公司,李天平,,SZSE,False,matched,20.33,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,727,728
2024,2023,362,688516.SH,奥特维,无锡奥特维科技股份有限公司,马燕,,SSE,False,matched,20.27,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,729,730
2024,2023,363,000968.SZ,蓝焰控股,山西蓝焰控股股份有限公司,李天平,,SZSE,False,matched,20.27,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,731,732
2024,2023,364,603489.SH,八方股份,八方电气(苏州)股份有限公司,马燕,,SSE,False,matched,20.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,733,734
2024,2023,365,300432.SZ,富临精工,富临精工股份有限公司,李天平,,SZSE,False,matched,20.25,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,735,736
2024,2023,366,002125.SZ,湘潭电化,湘潭电化科技股份有限公司,马燕,,SZSE,False,matched,20.23,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,737,738
2024,2023,367,000543.SZ,皖能电力,安徽省皖能股份有限公司,李天平,,SZSE,False,matched,20.23,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,739,740
2024,2023,368,603080.SH,新疆火炬,新疆火炬燃气股份有限公司,马燕,,SSE,False,matched,20.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,741,742
2024,2023,369,001331.SZ,胜通能源,胜通能源股份有限公司,李天平,,SZSE,False,matched,20.15,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,743,744
2024,2023,370,300880.SZ,迦南智能,宁波迦南智能电气股份有限公司,马燕,,SZSE,False,matched,20.14,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,745,746
2024,2023,371,001301.SZ,尚太科技,石家庄尚太科技股份有限公司,李天平,,SZSE,False,matched,20.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,747,748
2024,2023,372,300407.SZ,凯发电气,天津凯发电气股份有限公司,马燕,,SZSE,False,matched,20.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,749,750
2024,2023,373,300073.SZ,当升科技,北京当升材料科技股份有限公司,李天平,,SZSE,False,matched,20.06,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,751,752
2024,2023,374,603026.SH,胜华新材,胜华新材料集团股份有限公司,马燕,,SSE,False,matched,20.01,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,753,754
2024,2023,375,301238.SZ,瑞泰新材,江苏瑞泰新能源材料股份有限公司,李天平,,SZSE,False,matched,20.01,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,755,756
2024,2023,376,301150.SZ,中一科技,湖北中一科技股份有限公司,马燕,,SZSE,False,matched,19.97,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,757,758
2024,2023,377,001299.SZ,美能能源,陕西美能清洁能源集团股份有限公司,马燕,西安,SZSE,False,matched,19.95,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,759,760
2024,2023,378,603191.SH,望变电气,重庆望变电气(集团)股份有限公司,马燕,,SSE,False,matched,19.93,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,761,762
2024,2023,379,301295.SZ,美硕科技,浙江美硕电气科技股份有限公司,李天平,,SZSE,False,matched,19.93,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,763,764
2024,2023,380,688348.SH,昱能科技,昱能科技股份有限公司,马燕,,SSE,False,matched,19.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,765,766
2024,2023,381,000600.SZ,建投能源,河北建投能源投资股份有限公司,李天平,,SZSE,False,matched,19.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,767,768
2024,2023,382,301157.SZ,华塑科技,杭州华塑科技股份有限公司,马燕,,SZSE,False,matched,19.88,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,769,770
2024,2023,383,839167.BJ,同享科技,同享(苏州)电子材料科技股份有限公司,李天平,,BSE,False,not_applicable,19.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,771,772
2024,2023,384,002953.SZ,日丰股份,广东日丰电缆股份有限公司,马燕,,SZSE,False,matched,19.86,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,773,774
2024,2023,385,002276.SZ,万马股份,浙江万马股份有限公司,李天平,,SZSE,False,matched,19.86,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,775,776
2024,2023,386,301222.SZ,浙江恒威,浙江恒威电池股份有限公司,马燕,,SZSE,False,matched,19.85,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,777,778
2024,2023,387,301292.SZ,海科新源,山东海科新源材料科技股份有限公司,李天平,,SZSE,False,matched,19.83,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,779,780
2024,2023,388,601218.SH,吉鑫科技,江苏吉鑫风能科技股份有限公司,马燕,,SSE,False,matched,19.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,781,782
2024,2023,389,301388.SZ,欣灵电气,欣灵电气股份有限公司,李天平,,SZSE,False,matched,19.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,783,784
2024,2023,390,301002.SZ,崧盛股份,深圳市崧盛电子股份有限公司,马燕,,SZSE,False,matched,19.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,785,786
2024,2023,391,603829.SH,洛凯股份,江苏洛凯机电股份有限公司,李天平,,SSE,False,matched,19.75,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,787,788
2024,2023,392,600979.SH,广安爱众,四川广安爱众股份有限公司,马燕,,SSE,False,matched,19.74,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,789,790
2024,2023,393,002759.SZ,天际股份,天际新能源科技股份有限公司,李天平,,SZSE,False,matched,19.72,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,791,792
2024,2023,394,300080.SZ,易成新能,河南易成新能源股份有限公司,马燕,,SZSE,False,matched,19.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,793,794
2024,2023,395,600868.SH,梅雁吉祥,广东梅雁吉祥水电股份有限公司,李天平,,SSE,False,matched,19.69,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,795,796
2024,2023,396,002169.SZ,智光电气,广州智光电气股份有限公司,马燕,,SZSE,False,matched,19.65,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,797,798
2024,2023,397,002259.SZ,ST升达,四川升达林业产业股份有限公司,李天平,,SZSE,True,matched,19.65,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,799,800
2024,2023,398,300360.SZ,炬华科技,杭州炬华科技股份有限公司,马燕,,SZSE,False,matched,19.61,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,801,802
2024,2023,399,833914.BJ,远航精密,江苏远航精密合金科技股份有限公司,李天平,,BSE,False,not_applicable,19.58,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,803,804
2024,2023,400,300438.SZ,鹏辉能源,广州鹏辉能源科技股份有限公司,马燕,,SZSE,False,matched,19.57,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,805,806
2024,2023,401,002245.SZ,蔚蓝锂芯,江苏蔚蓝锂芯股份有限公司,李天平,,SZSE,False,matched,19.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,807,808
2024,2023,402,000049.SZ,德赛电池,深圳市德赛电池科技股份有限公司,马燕,,SZSE,False,matched,19.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,809,810
2024,2023,403,300769.SZ,德方纳米,深圳市德方纳米科技股份有限公司,李天平,,SZSE,False,matched,19.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,811,812
2024,2023,404,301386.SZ,未来电器,苏州未来电器股份有限公司,马燕,,SZSE,False,matched,19.55,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,813,814
2024,2023,405,301179.SZ,泽宇智能,江苏泽宇智能电力股份有限公司,李天平,,SZSE,False,matched,19.53,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,815,816
2024,2023,406,605378.SH,野马电池,浙江野马电池股份有限公司,马燕,,SSE,False,matched,19.51,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,817,818
2024,2023,407,000009.SZ,中国宝安,中国宝安集团股份有限公司,李天平,,SZSE,False,matched,19.49,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,819,820
2024,2023,408,002335.SZ,科华数据,科华数据股份有限公司,马燕,,SZSE,False,matched,19.48,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,821,822
2024,2023,409,603016.SH,新宏泰,无锡新宏泰电器科技股份有限公司,李天平,,SSE,False,matched,19.46,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,823,824
2024,2023,410,300593.SZ,新雷能,北京新雷能科技股份有限公司,马燕,,SZSE,False,matched,19.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,825,826
2024,2023,411,000554.SZ,泰山石油,中国石化山东泰山石油股份有限公司,李天平,,SZSE,False,matched,19.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,827,828
2024,2023,412,603097.SH,江苏华辰,江苏华辰变压器股份有限公司,马燕,,SSE,False,matched,19.43,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,829,830
2024,2023,413,603312.SH,西典新能,苏州西典新能源电气股份有限公司,李天平,,SSE,False,matched,19.38,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,831,832
2024,2023,414,836414.BJ,欧普泰,上海欧普泰科技创业股份有限公司,马燕,,BSE,False,not_applicable,19.36,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,833,834
2024,2023,415,833523.BJ,德瑞锂电,惠州市惠德瑞锂电科技股份有限公司,李天平,,BSE,False,not_applicable,19.33,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,835,836
2024,2023,416,002527.SZ,新时达,上海新时达电气股份有限公司,马燕,,SZSE,False,matched,19.29,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,837,838
2024,2023,417,000791.SZ,甘肃能源,甘肃电投能源发展股份有限公司,李天平,,SZSE,False,matched,19.28,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,839,840
2024,2023,418,835985.BJ,海泰新能,唐山海泰新能科技股份有限公司,马燕,,BSE,False,not_applicable,19.27,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,841,842
2024,2023,419,603218.SH,日月股份,日月重工股份有限公司,李天平,,SSE,False,matched,19.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,843,844
2024,2023,420,001283.SZ,豪鹏科技,深圳市豪鹏科技股份有限公司,马燕,,SZSE,False,matched,19.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,845,846
2024,2023,421,600110.SH,诺德股份,诺德新材料股份有限公司,李天平,,SSE,False,matched,19.25,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,847,848
2024,2023,422,603556.SH,海兴电力,杭州海兴电力科技股份有限公司,马燕,,SSE,False,matched,19.23,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,849,850
2024,2023,423,301266.SZ,宇邦新材,苏州宇邦新型材料股份有限公司,李天平,,SZSE,False,matched,19.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,851,852
2024,2023,424,301291.SZ,明阳电气,广东明阳电气股份有限公司,李天平,,SZSE,False,matched,19.2,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,853,854
2024,2023,425,301012.SZ,扬电科技,江苏扬电科技股份有限公司,李天平,,SZSE,False,matched,19.19,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,855,856
2024,2023,426,002028.SZ,思源电气,思源电气股份有限公司,马燕,,SZSE,False,matched,19.18,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,857,858
2024,2023,427,831627.BJ,力王股份,广东力王新能源股份有限公司,李天平,,BSE,False,not_applicable,19.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,859,860
2024,2023,428,301063.SZ,海锅股份,张家港海锅新能源装备股份有限公司,马燕,,SZSE,False,matched,19.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,861,862
2024,2023,429,000899.SZ,赣能股份,江西赣能股份有限公司,李天平,,SZSE,False,matched,19.15,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,863,864
2024,2023,430,301278.SZ,快可电子,苏州快可光伏电子股份有限公司,马燕,,SZSE,False,matched,19.14,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,865,866
2024,2023,431,301358.SZ,湖南裕能,湖南裕能新能源电池材料股份有限公司,李天平,,SZSE,False,matched,19.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,867,868
2024,2023,432,000407.SZ,胜利股份,山东胜利股份有限公司,马燕,,SZSE,False,matched,19.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,869,870
2024,2023,433,600241.SH,时代万恒,辽宁时代万恒股份有限公司,李天平,,SSE,False,matched,19.11,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,871,872
2024,2023,434,603212.SH,赛伍技术,苏州赛伍应用技术股份有限公司,马燕,,SSE,False,matched,19.11,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,873,874
2024,2023,435,831152.BJ,昆工科技,昆明理工恒达科技股份有限公司,李天平,,BSE,False,not_applicable,19.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,875,876
2024,2023,436,300776.SZ,帝尔激光,武汉帝尔激光科技股份有限公司,马燕,,SZSE,False,matched,19.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,877,878
2024,2023,437,301511.SZ,德福科技,九江德福科技股份有限公司,李天平,,SZSE,False,matched,19.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,879,880
2024,2023,438,600478.SH,科力远,湖南科力远新能源股份有限公司,马燕,,SSE,False,matched,19.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,881,882
2024,2023,439,300265.SZ,通光线缆,江苏通光电子线缆股份有限公司,李天平,,SZSE,False,matched,19.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,883,884
2024,2023,440,688551.SH,科威尔,科威尔技术股份有限公司,马燕,,SSE,False,matched,19.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,885,886
2024,2023,441,600481.SH,双良节能,双良节能系统股份有限公司,李天平,,SSE,False,matched,19.02,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,887,888
2024,2023,442,830779.BJ,XD武汉蓝,武汉市蓝电电子股份有限公司,马燕,,BSE,False,not_applicable,19.01,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,889,890
2024,2023,443,301210.SZ,金杨股份,无锡市金杨新材料股份有限公司,李天平,,SZSE,False,matched,18.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,891,892
2024,2023,444,600207.SH,安彩高科,河南安彩高科股份有限公司,马燕,,SSE,False,matched,18.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,893,894
2024,2023,445,02012.HK,阳光油砂,阳光油砂有限公司,李天平,02012.HK,HKEX,False,not_applicable,18.98,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,895,896
2024,2023,446,002623.SZ,亚玛顿,常州亚玛顿股份有限公司,马燕,,SZSE,False,matched,18.95,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,897,898
2024,2023,447,002015.SZ,协鑫能科,协鑫能源科技股份有限公司,李天平,,SZSE,False,matched,18.95,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,899,900
